time,nagents,#133,#134,#135,#136,#137,#138,#139,#140,#141,#142
10,22,0,0,14,0.5147375393277034,"Dict(:p25 => 4.25, :p75 => 30.0, :p50 => 16.5, :p90 => 61.60000000000001, :p99 => 86.27000000000004, :p95 => 75.30000000000004)",1.6551266493390395,10.0,0.0,14,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
11,20,0,0,16,0.4923423423423423,"Dict(:p25 => 8.5, :p75 => 33.0, :p50 => 21.5, :p90 => 65.20000000000002, :p99 => 88.96000000000004, :p95 => 76.80000000000001)",1.7932696438775506,11.0,0.0,14,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
12,20,0,0,16,0.5065371024734981,"Dict(:p25 => 8.25, :p75 => 35.25, :p50 => 21.0, :p90 => 67.00000000000001, :p99 => 91.39000000000004, :p95 => 76.95000000000002)",1.9388100138078457,12.0,0.0,14,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
13,19,0,0,17,0.49548481255130894,"Dict(:p25 => 10.5, :p75 => 39.0, :p50 => 29.0, :p90 => 69.60000000000002, :p99 => 94.04, :p95 => 78.20000000000003)",2.0927308542500906,13.0,0.0,14,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
14,17,0,0,19,0.44977991196478584,"Dict(:p25 => 10.0, :p75 => 45.0, :p50 => 34.0, :p90 => 72.4, :p99 => 97.0, :p95 => 81.00000000000007)",2.2708634670147347,14.0,0.0,14,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
15,16,0,0,20,0.425228785357737,"Dict(:p25 => 10.0, :p75 => 53.75, :p50 => 35.5, :p90 => 74.0, :p99 => 99.79999999999998, :p95 => 83.00000000000006)",2.4634592723022855,15.0,0.0,14,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
16,16,0,0,20,0.43241869918699183,"Dict(:p25 => 9.75, :p75 => 56.5, :p50 => 37.0, :p90 => 75.0, :p99 => 102.35, :p95 => 83.75000000000006)",2.6726760137566883,16.0,0.0,14,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
17,16,0,0,20,0.4392885532591415,"Dict(:p25 => 9.5, :p75 => 59.25, :p50 => 38.5, :p90 => 76.0, :p99 => 104.89999999999998, :p95 => 84.50000000000006)",2.901075124766473,17.0,0.0,14,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
18,16,0,0,20,0.44644245723172626,"Dict(:p25 => 9.25, :p75 => 61.75, :p50 => 40.0, :p90 => 77.5, :p99 => 107.74999999999999, :p95 => 86.75000000000006)",3.1517299473513387,18.0,0.0,14,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
19,15,1,0,21,0.4204972095383055,"Dict(:p25 => 10.5, :p75 => 71.5, :p50 => 41.0, :p90 => 79.6, :p99 => 110.95999999999998, :p95 => 90.8000000000001)",4.916287709605687,19.0,0.0,15,"Dict{String, Real}(""total_attacks"" => 1, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 1)"
20,16,2,0,21,0.43907640949554905,"Dict(:p25 => 10.75, :p75 => 70.875, :p50 => 41.0, :p90 => 79.0, :p99 => 113.44999999999999, :p95 => 91.25000000000007)",6.098449574126727,18.75,0.0625,15,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
21,16,2,0,21,0.43930115273775217,"Dict(:p25 => 10.75, :p75 => 73.75, :p50 => 42.5, :p90 => 80.25, :p99 => 116.29999999999998, :p95 => 93.50000000000007)",6.7474183288611425,19.75,0.05933544303797467,15,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
22,16,2,0,21,0.43995098039215685,"Dict(:p25 => 10.75, :p75 => 76.0, :p50 => 44.0, :p90 => 82.75, :p99 => 119.14999999999999, :p95 => 95.75000000000006)",7.505050512217046,20.75,0.056475903614457756,15,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
23,17,3,0,21,0.4617727199871775,"Dict(:p25 => 10.0, :p75 => 76.0, :p50 => 42.0, :p90 => 84.7, :p99 => 121.6, :p95 => 96.00000000000011)",6.6669746730787285,20.470588235294116,0.1095334685598377,15,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
24,16,3,0,22,0.4275793650793651,"Dict(:p25 => 11.75, :p75 => 76.75, :p50 => 44.0, :p90 => 87.75, :p99 => 124.84999999999998, :p95 => 100.25000000000009)",5.746876343319673,21.3125,0.1108870967741935,15,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
25,14,4,0,23,0.36970985030493453,"Dict(:p25 => 30.875, :p75 => 78.25, :p50 => 50.5, :p90 => 97.25, :p99 => 129.70999999999998, :p95 => 112.55000000000005)",4.796267229618557,21.785714285714285,0.1276346604215457,17,"Dict{String, Real}(""total_attacks"" => 2, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 2)"
26,14,4,0,23,0.36340852130325807,"Dict(:p25 => 33.375, :p75 => 80.5, :p50 => 52.5, :p90 => 99.54999999999998, :p99 => 132.57999999999998, :p95 => 114.90000000000003)",4.329623699637195,22.785714285714285,0.12203313927451864,17,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
27,14,4,0,23,0.3574904414320472,"Dict(:p25 => 35.875, :p75 => 82.5, :p50 => 54.5, :p90 => 101.85, :p99 => 135.45, :p95 => 117.25000000000006)",3.7967914405032612,23.785714285714285,0.11690261690261683,17,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
28,14,4,0,23,0.3530853761622992,"Dict(:p25 => 38.375, :p75 => 84.5, :p50 => 56.5, :p90 => 104.14999999999999, :p99 => 138.31999999999996, :p95 => 119.60000000000005)",3.3861521500186686,24.785714285714285,0.11218608480856318,17,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
29,15,5,0,23,0.37422324510932103,"Dict(:p25 => 30.25, :p75 => 82.5, :p50 => 56.0, :p90 => 102.19999999999999, :p99 => 140.82, :p95 => 120.1000000000001)",3.3526845486972445,24.066666666666666,0.16731301939058163,17,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
30,17,7,0,23,0.4079526782780152,"Dict(:p25 => 13.5, :p75 => 68.0, :p50 => 50.0, :p90 => 99.0, :p99 => 142.92, :p95 => 118.60000000000011)",2.767860216306448,22.11764705882353,0.259386733416771,17,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
31,17,7,0,23,0.39831207563931725,"Dict(:p25 => 16.5, :p75 => 70.0, :p50 => 51.0, :p90 => 101.6, :p99 => 145.76, :p95 => 120.80000000000011)",2.785793466816758,23.11764705882353,0.24816644214937877,17,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
32,17,7,0,23,0.3894142208031437,"Dict(:p25 => 19.5, :p75 => 71.0, :p50 => 52.0, :p90 => 104.20000000000002, :p99 => 148.6, :p95 => 123.00000000000011)",2.7180451712700053,24.11764705882353,0.23787661406025817,17,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
33,17,7,0,23,0.38143103550823776,"Dict(:p25 => 22.5, :p75 => 72.0, :p50 => 53.0, :p90 => 106.80000000000001, :p99 => 151.44, :p95 => 125.20000000000012)",2.656182289846176,25.11764705882353,0.22840611654497867,17,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
34,17,7,0,23,0.37452140619561436,"Dict(:p25 => 25.5, :p75 => 73.0, :p50 => 54.5, :p90 => 109.4, :p99 => 151.76, :p95 => 126.80000000000011)",2.625131764747802,26.11764705882353,0.2196608373078961,17,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
35,17,7,0,23,0.36609461442926494,"Dict(:p25 => 28.5, :p75 => 74.0, :p50 => 57.5, :p90 => 112.0, :p99 => 152.07999999999998, :p95 => 128.4000000000001)",2.5965621227498072,27.11764705882353,0.21156054612734465,17,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
36,19,10,0,23,0.39858733506646393,"Dict(:p25 => 25.0, :p75 => 70.5, :p50 => 52.5, :p90 => 108.20000000000006, :p99 => 154.16, :p95 => 126.80000000000004)",2.6624159972623693,25.157894736842106,0.2878220656243118,18,"Dict{String, Real}(""total_attacks"" => 1, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 1)"
37,20,11,0,23,0.4108852755194219,"Dict(:p25 => 19.5, :p75 => 70.0, :p50 => 52.75, :p90 => 109.25000000000003, :p99 => 156.5900000000001, :p95 => 126.95000000000003)",2.648434367708932,24.85,0.3129778672032193,18,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
38,20,12,0,23,0.40815789473684205,"Dict(:p25 => 21.0, :p75 => 71.75, :p50 => 53.25, :p90 => 112.15000000000003, :p99 => 159.4000000000001, :p95 => 129.00000000000003)",2.509466840427094,25.8,0.3032945736434107,19,"Dict{String, Real}(""total_attacks"" => 1, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 1)"
39,20,12,0,23,0.40034013605442165,"Dict(:p25 => 22.5, :p75 => 73.5, :p50 => 53.75, :p90 => 115.05000000000001, :p99 => 162.2100000000001, :p95 => 131.05000000000004)",2.4655243385943706,26.8,0.29197761194029836,19,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
40,21,13,0,23,0.4130932638395324,"Dict(:p25 => 24.5, :p75 => 74.0, :p50 => 51.0, :p90 => 116.50000000000006, :p99 => 164.60000000000002, :p95 => 131.00000000000017)",2.488714740550079,26.476190476190474,0.3156903048989379,19,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
41,20,13,0,23,0.388116410670978,"Dict(:p25 => 27.75, :p75 => 77.0, :p50 => 54.25, :p90 => 120.85000000000002, :p99 => 167.0200000000001, :p95 => 135.10000000000002)",2.453707431128769,28.8,0.27170138888888884,20,"Dict{String, Real}(""total_attacks"" => 1, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 1)"
42,21,14,0,23,0.39632663748924535,"Dict(:p25 => 26.5, :p75 => 77.5, :p50 => 54.0, :p90 => 116.00000000000007, :p99 => 168.60000000000005, :p95 => 135.00000000000014)",2.5082565134676273,28.38095238095238,0.2976989453499521,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
43,21,14,0,23,0.38988551009990524,"Dict(:p25 => 27.5, :p75 => 80.5, :p50 => 56.0, :p90 => 119.00000000000006, :p99 => 169.00000000000003, :p95 => 137.00000000000014)",2.4868803418268794,29.38095238095238,0.2875665663347997,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
44,21,14,0,23,0.3837139316693219,"Dict(:p25 => 28.5, :p75 => 83.0, :p50 => 59.0, :p90 => 122.00000000000007, :p99 => 171.8, :p95 => 139.00000000000017)",2.47579042869077,30.38095238095238,0.2781012091356918,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
45,21,14,0,23,0.37846970794110546,"Dict(:p25 => 29.5, :p75 => 84.0, :p50 => 61.0, :p90 => 125.00000000000006, :p99 => 173.80000000000004, :p95 => 141.00000000000014)",2.560574205278764,31.38095238095238,0.2692391068718838,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
46,23,16,0,23,0.4086250805437084,"Dict(:p25 => 25.5, :p75 => 75.0, :p50 => 59.5, :p90 => 127.6, :p99 => 174.98000000000005, :p95 => 141.50000000000003)",2.386079574221922,29.565217391304348,0.3251918158567775,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
47,23,16,0,23,0.40227871601389387,"Dict(:p25 => 27.0, :p75 => 76.0, :p50 => 62.5, :p90 => 130.6, :p99 => 177.76000000000005, :p95 => 143.60000000000002)",2.3524287324466018,30.565217391304348,0.3145525388088317,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
48,23,16,0,23,0.3969798657718122,"Dict(:p25 => 28.5, :p75 => 77.5, :p50 => 64.5, :p90 => 133.60000000000002, :p99 => 180.54000000000005, :p95 => 145.70000000000005)",2.3207607899868954,31.565217391304348,0.3045873757336208,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
49,24,17,0,23,0.4070732636620944,"Dict(:p25 => 24.6875, :p75 => 76.4375, :p50 => 66.25, :p90 => 136.4, :p99 => 182.10999999999999, :p95 => 147.20000000000002)",2.296369308792506,31.208333333333332,0.3245994659546061,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
50,26,19,0,23,0.42614163614163614,"Dict(:p25 => 18.875, :p75 => 77.0, :p50 => 58.875, :p90 => 138.75, :p99 => 180.5, :p95 => 139.875)",2.3581864610273273,29.73076923076923,0.367250472683849,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
51,26,19,0,23,0.41728637741568764,"Dict(:p25 => 21.875, :p75 => 79.25, :p50 => 61.75, :p90 => 141.25, :p99 => 183.25, :p95 => 141.875)",2.335519069748521,30.73076923076923,0.35529989409839224,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
52,26,19,0,23,0.4113036873360032,"Dict(:p25 => 24.875, :p75 => 81.5, :p50 => 63.75, :p90 => 143.75, :p99 => 186.25, :p95 => 144.75)",2.3065268895496454,31.73076923076923,0.3441025641025641,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
53,26,19,0,23,0.4066415196012394,"Dict(:p25 => 25.625, :p75 => 83.5, :p50 => 65.75, :p90 => 146.25, :p99 => 188.5, :p95 => 147.75)",2.2842165326511448,32.73076923076923,0.33358944228509446,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
54,26,19,0,23,0.4006045207639739,"Dict(:p25 => 28.125, :p75 => 85.75, :p50 => 67.75, :p90 => 148.75, :p99 => 190.75, :p95 => 150.75)",2.262990931250293,33.73076923076923,0.32369967546706424,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
55,26,19,0,23,0.3960406611711442,"Dict(:p25 => 28.375, :p75 => 87.75, :p50 => 69.75, :p90 => 151.25, :p99 => 193.75, :p95 => 153.75)",2.2379108918129873,34.73076923076923,0.31437941903058175,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
56,26,19,0,23,0.39164722060171675,"Dict(:p25 => 28.625, :p75 => 89.0, :p50 => 71.75, :p90 => 153.75, :p99 => 196.75, :p95 => 156.75)",2.245341802199438,35.73076923076923,0.30558085617289055,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
57,26,19,0,23,0.3861509986576088,"Dict(:p25 => 31.375, :p75 => 91.0, :p50 => 73.75, :p90 => 155.75000000000003, :p99 => 199.75, :p95 => 159.5)",2.2695202492166144,36.73076923076923,0.29726137736608926,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
58,26,19,0,23,0.38114868086458986,"Dict(:p25 => 33.375, :p75 => 92.75, :p50 => 75.0, :p90 => 157.75, :p99 => 202.75, :p95 => 162.25)",2.2933886905414362,37.73076923076923,0.2893828903003215,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
59,26,19,0,23,0.37645128722867227,"Dict(:p25 => 35.375, :p75 => 94.625, :p50 => 76.0, :p90 => 160.25000000000003, :p99 => 205.75, :p95 => 165.25)",2.31036535068967,38.73076923076923,0.2819112367275227,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
60,24,19,2,23,0.36482834034827105,"Dict(:p25 => 43.9375, :p75 => 97.5, :p50 => 81.875, :p90 => 161.12500000000006, :p99 => 215.9625, :p95 => 191.73750000000004)",4.1611149486489385,38.041666666666664,0.28874589266155515,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
61,24,19,2,23,0.36234920249372515,"Dict(:p25 => 42.9375, :p75 => 100.0, :p50 => 84.375, :p90 => 163.82500000000007, :p99 => 218.73250000000002, :p95 => 193.88750000000005)",4.282138572965842,39.041666666666664,0.281350053361793,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
62,24,19,2,23,0.35931664680174813,"Dict(:p25 => 42.6875, :p75 => 101.875, :p50 => 86.375, :p90 => 166.5250000000001, :p99 => 221.04249999999996, :p95 => 194.33750000000003)",4.445305241236933,40.041666666666664,0.27432362122788745,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
63,24,19,2,23,0.35527342226382697,"Dict(:p25 => 42.9375, :p75 => 104.625, :p50 => 88.875, :p90 => 168.5250000000001, :p99 => 222.58249999999998, :p95 => 194.63750000000005)",4.6591574691436595,41.041666666666664,0.26763959390862935,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
64,25,20,2,23,0.37500344431687704,"Dict(:p25 => 36.25, :p75 => 106.5, :p50 => 89.25, :p90 => 168.30000000000004, :p99 => 224.50000000000006, :p95 => 196.60000000000002)",4.791328868909849,40.36,0.29082259663032706,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
