time,nagents,#193,#194,#195,#196,#197,#198,#199,#200,#201,#202,#203
11,28,0,0,22,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 28, ""max_degree"" => 0)",0.35782747603833864,"Dict(:p25 => 12.25, :p75 => 34.25, :p50 => 20.5, :p90 => 39.900000000000006, :p99 => 45.730000000000004, :p95 => 43.95)",10.284034507027457,11.0,0.0
12,27,0,0,23,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 27, ""max_degree"" => 0)",0.3516798532278409,"Dict(:p25 => 12.0, :p75 => 36.5, :p50 => 23.0, :p90 => 41.800000000000004, :p99 => 48.480000000000004, :p95 => 45.80000000000001)",13.794937113127048,12.0,0.0
13,26,0,0,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 26, ""max_degree"" => 0)",0.3443058443058442,"Dict(:p25 => 11.75, :p75 => 39.75, :p50 => 25.0, :p90 => 44.0, :p99 => 51.25, :p95 => 47.750000000000014)",18.20268515391698,13.0,0.0
14,24,0,0,26,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 24, ""max_degree"" => 0)",0.30152717652717653,"Dict(:p25 => 17.0, :p75 => 43.0, :p50 => 28.5, :p90 => 47.0, :p99 => 54.08, :p95 => 50.400000000000006)",12.112283905818698,14.0,0.0
15,23,0,0,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 23, ""max_degree"" => 0)",0.2787191702345777,"Dict(:p25 => 21.0, :p75 => 45.0, :p50 => 31.0, :p90 => 50.0, :p99 => 56.900000000000006, :p95 => 52.70000000000001)",9.255568190111378,15.0,0.0
16,23,0,0,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 23, ""max_degree"" => 0)",0.2847536231884058,"Dict(:p25 => 22.0, :p75 => 46.5, :p50 => 32.0, :p90 => 53.0, :p99 => 59.900000000000006, :p95 => 55.7)",7.394054564536214,16.0,0.0
17,23,0,0,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 23, ""max_degree"" => 0)",0.2908237398010507,"Dict(:p25 => 23.0, :p75 => 47.5, :p50 => 33.0, :p90 => 56.0, :p99 => 62.900000000000006, :p95 => 58.7)",6.23192845829773,17.0,0.0
18,23,0,0,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 23, ""max_degree"" => 0)",0.297244941885493,"Dict(:p25 => 23.0, :p75 => 49.0, :p50 => 34.0, :p90 => 59.0, :p99 => 65.9, :p95 => 61.7)",5.96082637512537,18.0,0.0
19,25,2,0,27,15.0,0.0,"Dict{String, Real}(""n_edges"" => 2, ""density"" => 0.006666666666666667, ""avg_degree"" => 0.16, ""n_nodes"" => 25, ""max_degree"" => 1)",0.30011947431302266,"Dict(:p25 => 22.5, :p75 => 47.0, :p50 => 32.0, :p90 => 60.800000000000004, :p99 => 64.28, :p95 => 62.0)",6.419383844142556,17.48,0.08000000000000007
20,26,3,0,27,34.0,0.4,"Dict{String, Real}(""n_edges"" => 5, ""density"" => 0.015384615384615385, ""avg_degree"" => 0.3076923076923077, ""n_nodes"" => 26, ""max_degree"" => 1)",0.29835354518898805,"Dict(:p25 => 21.625, :p75 => 46.5, :p50 => 28.5, :p90 => 61.500000000000014, :p99 => 67.25, :p95 => 64.5)",6.0503432896704235,17.76923076923077,0.11122211122211123
21,29,6,0,27,34.0,0.4,"Dict{String, Real}(""n_edges"" => 5, ""density"" => 0.012315270935960592, ""avg_degree"" => 0.27586206896551724, ""n_nodes"" => 29, ""max_degree"" => 1)",0.346662588882942,"Dict(:p25 => 17.0, :p75 => 40.5, :p50 => 27.0, :p90 => 63.400000000000006, :p99 => 69.60000000000002, :p95 => 65.6)",6.143106649309968,16.82758620689655,0.19785189372526846
22,30,7,0,27,34.0,0.4,"Dict{String, Real}(""n_edges"" => 5, ""density"" => 0.011494252873563218, ""avg_degree"" => 0.26666666666666666, ""n_nodes"" => 30, ""max_degree"" => 1)",0.36004980434009237,"Dict(:p25 => 13.5, :p75 => 41.625, :p50 => 28.0, :p90 => 66.1, :p99 => 72.55000000000001, :p95 => 68.10000000000001)",5.422939173842637,17.233333333333334,0.2138620245003222
23,31,8,0,27,34.0,0.6,"Dict{String, Real}(""n_edges"" => 5, ""density"" => 0.010752688172043012, ""avg_degree"" => 0.25806451612903225, ""n_nodes"" => 31, ""max_degree"" => 1)",0.3676954254011495,"Dict(:p25 => 13.0, :p75 => 39.5, :p50 => 29.0, :p90 => 68.0, :p99 => 75.50000000000001, :p95 => 71.0)",5.056440310746782,17.64516129032258,0.22787049596037035
24,35,13,0,28,46.5,0.5,"Dict{String, Real}(""n_edges"" => 8, ""density"" => 0.013445378151260505, ""avg_degree"" => 0.37142857142857144, ""n_nodes"" => 35, ""max_degree"" => 1)",0.34591533342772207,"Dict(:p25 => 14.5, :p75 => 37.0, :p50 => 25.0, :p90 => 54.6, :p99 => 73.29999999999998, :p95 => 66.85)",5.097914198721374,15.82857142857143,0.3335740072202167
25,43,21,0,28,61.0,0.4,"Dict{String, Real}(""n_edges"" => 10, ""density"" => 0.01107419712070875, ""avg_degree"" => 0.3488372093023256, ""n_nodes"" => 43, ""max_degree"" => 2)",0.33080841638981173,"Dict(:p25 => 12.75, :p75 => 31.5, :p50 => 21.0, :p90 => 43.60000000000001, :p99 => 61.81999999999999, :p95 => 56.0)",3.4159347712224077,13.69767441860465,0.4414261460101867
26,45,23,0,28,61.0,0.4,"Dict{String, Real}(""n_edges"" => 10, ""density"" => 0.010101010101010102, ""avg_degree"" => 0.3333333333333333, ""n_nodes"" => 45, ""max_degree"" => 2)",0.3154056517775752,"Dict(:p25 => 14.0, :p75 => 32.0, :p50 => 21.5, :p90 => 42.6, :p99 => 59.39999999999999, :p95 => 57.0)",3.424339695631786,14.044444444444444,0.43755274261603394
27,46,24,0,28,61.0,0.4,"Dict{String, Real}(""n_edges"" => 10, ""density"" => 0.00966183574879227, ""avg_degree"" => 0.32608695652173914, ""n_nodes"" => 46, ""max_degree"" => 2)",0.3132733192874928,"Dict(:p25 => 15.0, :p75 => 32.375, :p50 => 22.0, :p90 => 43.5, :p99 => 61.37499999999999, :p95 => 56.125)",3.971690294226203,14.717391304347826,0.4213281099479802
28,47,25,0,28,61.0,0.4,"Dict{String, Real}(""n_edges"" => 10, ""density"" => 0.009250693802035153, ""avg_degree"" => 0.3191489361702128, ""n_nodes"" => 47, ""max_degree"" => 2)",0.30986067609893087,"Dict(:p25 => 15.75, :p75 => 32.75, :p50 => 22.0, :p90 => 42.90000000000002, :p99 => 61.769999999999996, :p95 => 57.05000000000002)",4.058113647937036,15.382978723404255,0.40740413760630956
29,48,26,0,28,51.0,0.4444444444444444,"Dict{String, Real}(""n_edges"" => 9, ""density"" => 0.007978723404255319, ""avg_degree"" => 0.2708333333333333, ""n_nodes"" => 48, ""max_degree"" => 2)",0.3182512214983715,"Dict(:p25 => 14.375, :p75 => 32.75, :p50 => 22.25, :p90 => 42.15000000000002, :p99 => 64.79499999999999, :p95 => 60.974999999999994)",3.8949365143559005,16.041666666666668,0.39540043290043303
30,47,26,0,29,44.0,0.42857142857142855,"Dict{String, Real}(""n_edges"" => 7, ""density"" => 0.0064754856614246065, ""avg_degree"" => 0.2127659574468085, ""n_nodes"" => 47, ""max_degree"" => 1)",0.3010019312348351,"Dict(:p25 => 17.5, :p75 => 36.25, :p50 => 24.0, :p90 => 44.90000000000002, :p99 => 65.89, :p95 => 62.75000000000001)",4.448111869784915,16.76595744680851,0.37779457824819107
31,48,27,0,29,46.5,0.375,"Dict{String, Real}(""n_edges"" => 7, ""density"" => 0.0062056737588652485, ""avg_degree"" => 0.22916666666666666, ""n_nodes"" => 48, ""max_degree"" => 2)",0.2957007155193685,"Dict(:p25 => 20.0, :p75 => 35.5, :p50 => 25.75, :p90 => 46.95, :p99 => 68.08999999999997, :p95 => 64.6)",4.262886983856797,17.395833333333332,0.3699351297405191
32,47,27,0,30,36.5,0.2857142857142857,"Dict{String, Real}(""n_edges"" => 6, ""density"" => 0.005550416281221091, ""avg_degree"" => 0.19148936170212766, ""n_nodes"" => 47, ""max_degree"" => 2)",0.27795931926974027,"Dict(:p25 => 22.0, :p75 => 37.0, :p50 => 28.0, :p90 => 48.7, :p99 => 70.58, :p95 => 66.50000000000001)",4.279927102887967,18.106382978723403,0.3543765782433683
33,48,28,0,30,37.0,0.25,"Dict{String, Real}(""n_edges"" => 7, ""density"" => 0.0062056737588652485, ""avg_degree"" => 0.22916666666666666, ""n_nodes"" => 48, ""max_degree"" => 2)",0.2808128973660309,"Dict(:p25 => 22.0, :p75 => 38.25, :p50 => 27.75, :p90 => 47.35000000000002, :p99 => 72.55999999999999, :p95 => 67.89999999999999)",4.382525267046885,18.708333333333332,0.34966592427616927
34,47,28,0,31,17.5,0.0,"Dict{String, Real}(""n_edges"" => 3, ""density"" => 0.0027752081406105457, ""avg_degree"" => 0.10638297872340426, ""n_nodes"" => 47, ""max_degree"" => 2)",0.2716063430829383,"Dict(:p25 => 24.25, :p75 => 41.0, :p50 => 29.849999999999998, :p90 => 51.340000000000046, :p99 => 77.09299999999999, :p95 => 69.60000000000002)",4.018778234794058,19.404255319148938,0.3356196341918627
35,48,29,0,31,13.85,0.6666666666666666,"Dict{String, Real}(""n_edges"" => 3, ""density"" => 0.0026595744680851063, ""avg_degree"" => 0.10416666666666667, ""n_nodes"" => 48, ""max_degree"" => 1)",0.28450020895366457,"Dict(:p25 => 20.5, :p75 => 44.075, :p50 => 30.674999999999997, :p90 => 51.805000000000035, :p99 => 79.06349999999999, :p95 => 70.85)",3.9529384779999353,19.979166666666668,0.3333550573514077
36,50,31,0,31,14.85,0.5,"Dict{String, Real}(""n_edges"" => 3, ""density"" => 0.0024489795918367346, ""avg_degree"" => 0.14, ""n_nodes"" => 50, ""max_degree"" => 2)",0.2917633854087669,"Dict(:p25 => 19.625, :p75 => 44.7, :p50 => 32.25, :p90 => 51.93500000000002, :p99 => 79.28949999999999, :p95 => 64.42499999999998)",5.136427679934303,20.14,0.3447666335650448
37,52,33,0,31,20.5,0.4,"Dict{String, Real}(""n_edges"" => 4, ""density"" => 0.0030165912518853697, ""avg_degree"" => 0.17307692307692307, ""n_nodes"" => 52, ""max_degree"" => 2)",0.29356073023229534,"Dict(:p25 => 19.4125, :p75 => 43.5, :p50 => 30.5, :p90 => 52.750000000000014, :p99 => 80.18049999999998, :p95 => 64.44250000000002)",4.919655801508828,20.326923076923077,0.35428644203478643
38,52,33,0,31,24.5,0.16666666666666666,"Dict{String, Real}(""n_edges"" => 5, ""density"" => 0.003770739064856712, ""avg_degree"" => 0.21153846153846154, ""n_nodes"" => 52, ""max_degree"" => 2)",0.2859199121251996,"Dict(:p25 => 19.75, :p75 => 45.4375, :p50 => 32.5, :p90 => 54.85000000000001, :p99 => 80.14049999999996, :p95 => 65.9925)",4.80779354213071,21.326923076923077,0.337674273427204
39,56,37,0,31,47.1,0.3,"Dict{String, Real}(""n_edges"" => 8, ""density"" => 0.005194805194805195, ""avg_degree"" => 0.30357142857142855, ""n_nodes"" => 56, ""max_degree"" => 3)",0.2964090687469527,"Dict(:p25 => 19.25, :p75 => 42.75, :p50 => 30.5, :p90 => 56.25, :p99 => 76.8725, :p95 => 67.01249999999999)",4.576035071797326,20.732142857142858,0.37093946105574016
40,58,39,0,31,47.1,0.3,"Dict{String, Real}(""n_edges"" => 8, ""density"" => 0.004839685420447671, ""avg_degree"" => 0.29310344827586204, ""n_nodes"" => 58, ""max_degree"" => 3)",0.31045723673731307,"Dict(:p25 => 17.25, :p75 => 43.875, :p50 => 30.5, :p90 => 57.95000000000001, :p99 => 78.8315, :p95 => 68.0525)",4.487883478102332,20.982758620689655,0.3761510781174737
41,60,41,0,31,55.1,0.3,"Dict{String, Real}(""n_edges"" => 8, ""density"" => 0.004519774011299435, ""avg_degree"" => 0.2833333333333333, ""n_nodes"" => 60, ""max_degree"" => 3)",0.3230577176640723,"Dict(:p25 => 16.375, :p75 => 45.625, :p50 => 29.5, :p90 => 59.65, :p99 => 80.7905, :p95 => 69.0675)",4.772005769231397,21.25,0.38040522875817007
42,64,45,0,31,63.6,0.2727272727272727,"Dict{String, Real}(""n_edges"" => 8, ""density"" => 0.003968253968253968, ""avg_degree"" => 0.28125, ""n_nodes"" => 64, ""max_degree"" => 3)",0.3318653953401911,"Dict(:p25 => 15.437499999999998, :p75 => 42.25, :p50 => 27.749999999999996, :p90 => 59.35, :p99 => 80.4485, :p95 => 68.14500000000001)",4.392265264409918,20.859375,0.4031015917602996
43,69,50,0,31,84.10000000000001,0.3333333333333333,"Dict{String, Real}(""n_edges"" => 11, ""density"" => 0.004688832054560955, ""avg_degree"" => 0.34782608695652173, ""n_nodes"" => 69, ""max_degree"" => 4)",0.3372665574782714,"Dict(:p25 => 14.5, :p75 => 41.0, :p50 => 26.5, :p90 => 61.6, :p99 => 77.43800000000007, :p95 => 65.18)",4.889211164386637,20.27536231884058,0.42925070702675816
44,71,52,0,31,85.10000000000001,0.25,"Dict{String, Real}(""n_edges"" => 11, ""density"" => 0.004426559356136821, ""avg_degree"" => 0.36619718309859156, ""n_nodes"" => 71, ""max_degree"" => 4)",0.33774795197682317,"Dict(:p25 => 15.7, :p75 => 41.475, :p50 => 25.249999999999996, :p90 => 63.2, :p99 => 78.64500000000008, :p95 => 67.15)",5.086558022436069,20.676056338028168,0.4257205357485512
45,75,56,0,31,77.45,0.375,"Dict{String, Real}(""n_edges"" => 12, ""density"" => 0.004324324324324324, ""avg_degree"" => 0.3333333333333333, ""n_nodes"" => 75, ""max_degree"" => 4)",0.3519865480614044,"Dict(:p25 => 15.125, :p75 => 38.225, :p50 => 24.249999999999996, :p90 => 54.39999999999999, :p99 => 79.81900000000002, :p95 => 68.3)",3.8613726636446377,20.52,0.4377561186917911
46,80,61,0,31,86.95,0.2631578947368421,"Dict{String, Real}(""n_edges"" => 15, ""density"" => 0.004746835443037975, ""avg_degree"" => 0.375, ""n_nodes"" => 80, ""max_degree"" => 4)",0.3477536904374252,"Dict(:p25 => 15.1875, :p75 => 37.6125, :p50 => 23.75, :p90 => 54.194999999999986, :p99 => 81.11650000000003, :p95 => 70.0)",3.139210517926622,20.175,0.4538258983890955
47,86,67,0,31,109.00000000000001,0.13636363636363635,"Dict{String, Real}(""n_edges"" => 18, ""density"" => 0.004924760601915185, ""avg_degree"" => 0.38372093023255816, ""n_nodes"" => 86, ""max_degree"" => 5)",0.3427491147528232,"Dict(:p25 => 15.6875, :p75 => 36.45, :p50 => 22.6075, :p90 => 55.025, :p99 => 74.90500000000007, :p95 => 66.125)",3.120492651324799,19.697674418604652,0.4719941791823399
48,89,70,0,31,131.5,0.15384615384615385,"Dict{String, Real}(""n_edges"" => 21, ""density"" => 0.005362614913176711, ""avg_degree"" => 0.42696629213483145, ""n_nodes"" => 89, ""max_degree"" => 5)",0.3352076666474366,"Dict(:p25 => 16.5, :p75 => 37.25, :p50 => 23.5, :p90 => 56.379999999999995, :p99 => 76.43200000000007, :p95 => 59.5)",3.0755054366359826,20.0,0.46775659638934486
49,93,74,0,31,126.4,0.24,"Dict{String, Real}(""n_edges"" => 22, ""density"" => 0.005142589995324918, ""avg_degree"" => 0.3978494623655914, ""n_nodes"" => 93, ""max_degree"" => 5)",0.33937974800960125,"Dict(:p25 => 15.5, :p75 => 36.5, :p50 => 23.499999999999996, :p90 => 56.529999999999994, :p99 => 76.99199999999998, :p95 => 62.59)",3.284957893584164,20.096774193548388,0.4693326889774878
50,96,77,0,31,136.15,0.25925925925925924,"Dict{String, Real}(""n_edges"" => 22, ""density"" => 0.004824561403508772, ""avg_degree"" => 0.4270833333333333, ""n_nodes"" => 96, ""max_degree"" => 5)",0.3449525230073307,"Dict(:p25 => 15.25, :p75 => 36.25, :p50 => 23.125, :p90 => 57.25, :p99 => 78.56999999999996, :p95 => 64.0)",3.465725338753715,20.4375,0.4643645939517498
51,99,80,0,31,142.84500000000003,0.2857142857142857,"Dict{String, Real}(""n_edges"" => 23, ""density"" => 0.00474129045557617, ""avg_degree"" => 0.4444444444444444, ""n_nodes"" => 99, ""max_degree"" => 5)",0.34083656592993483,"Dict(:p25 => 15.375, :p75 => 32.625, :p50 => 24.5, :p90 => 58.57, :p99 => 79.22800000000012, :p95 => 65.00250000000003)",2.892496933407892,20.78787878787879,0.4595910514277861
52,100,81,0,31,135.35000000000002,0.2413793103448276,"Dict{String, Real}(""n_edges"" => 23, ""density"" => 0.004646464646464647, ""avg_degree"" => 0.46, ""n_nodes"" => 100, ""max_degree"" => 5)",0.34270065302568553,"Dict(:p25 => 15.6875, :p75 => 34.41625, :p50 => 26.0, :p90 => 59.18999999999998, :p99 => 81.10400000000006, :p95 => 66.83874999999999)",3.0324532097038697,21.57,0.44411219286045434
53,100,81,0,31,118.35000000000001,0.24,"Dict{String, Real}(""n_edges"" => 20, ""density"" => 0.00404040404040404, ""avg_degree"" => 0.39, ""n_nodes"" => 100, ""max_degree"" => 5)",0.3491066173379296,"Dict(:p25 => 15.875, :p75 => 35.54, :p50 => 27.433749999999996, :p90 => 59.73499999999996, :p99 => 83.09400000000005, :p95 => 69.13999999999999)",2.902967140034524,22.57,0.4244350908285335
54,103,84,0,31,117.35000000000001,0.20833333333333334,"Dict{String, Real}(""n_edges"" => 19, ""density"" => 0.003616980772891681, ""avg_degree"" => 0.3592233009708738, ""n_nodes"" => 103, ""max_degree"" => 5)",0.35299159335473984,"Dict(:p25 => 14.75, :p75 => 37.0275, :p50 => 27.0, :p90 => 59.809999999999995, :p99 => 85.833, :p95 => 68.9355)",2.533446352883769,22.883495145631066,0.4237161769733617
55,105,87,0,32,135.52499999999998,0.3333333333333333,"Dict{String, Real}(""n_edges"" => 22, ""density"" => 0.00402930402930403, ""avg_degree"" => 0.3904761904761905, ""n_nodes"" => 105, ""max_degree"" => 5)",0.3458607630889641,"Dict(:p25 => 15.0, :p75 => 36.5, :p50 => 27.3675, :p90 => 60.219999999999985, :p99 => 87.77600000000001, :p95 => 70.154)",2.616285290862426,22.904761904761905,0.4232293832293832
56,107,89,0,32,130.73125,0.25925925925925924,"Dict{String, Real}(""n_edges"" => 21, ""density"" => 0.003703050608358314, ""avg_degree"" => 0.3644859813084112, ""n_nodes"" => 107, ""max_degree"" => 5)",0.3447227417180676,"Dict(:p25 => 15.625, :p75 => 37.375, :p50 => 27.25, :p90 => 59.50999999999999, :p99 => 89.73899999999999, :p95 => 70.64500000000001)",2.5798042117944164,23.457943925233646,0.41663625870350396
57,108,90,0,32,112.57499999999999,0.2692307692307692,"Dict{String, Real}(""n_edges"" => 21, ""density"" => 0.0036344755970924196, ""avg_degree"" => 0.35185185185185186, ""n_nodes"" => 108, ""max_degree"" => 4)",0.3510160123496979,"Dict(:p25 => 16.375, :p75 => 38.25, :p50 => 27.504375, :p90 => 60.66, :p99 => 95.88200000000006, :p95 => 74.72000000000006)",2.6691035873291393,24.23148148148148,0.4051607013968497
58,110,92,0,32,94.11875,0.3333333333333333,"Dict{String, Real}(""n_edges"" => 20, ""density"" => 0.003336113427856547, ""avg_degree"" => 0.3181818181818182, ""n_nodes"" => 110, ""max_degree"" => 4)",0.35797348647852134,"Dict(:p25 => 16.5625, :p75 => 40.25, :p50 => 26.904374999999998, :p90 => 62.19999999999999, :p99 => 97.35950000000001, :p95 => 75.70375000000013)",2.6142548453776664,24.772727272727273,0.400210175145955
59,111,94,0,33,99.58749999999999,0.24,"Dict{String, Real}(""n_edges"" => 22, ""density"" => 0.0036036036036036037, ""avg_degree"" => 0.32432432432432434, ""n_nodes"" => 111, ""max_degree"" => 3)",0.35203577201964675,"Dict(:p25 => 18.0, :p75 => 41.585, :p50 => 27.25, :p90 => 64.0, :p99 => 97.86000000000004, :p95 => 77.1875)",2.649290384605862,25.225225225225227,0.39778635778635785
60,114,101,4,33,138.33749999999998,0.21212121212121213,"Dict{String, Real}(""n_edges"" => 31, ""density"" => 0.004812917248874398, ""avg_degree"" => 0.40350877192982454, ""n_nodes"" => 114, ""max_degree"" => 3)",0.36879481578742856,"Dict(:p25 => 15.0625, :p75 => 44.125, :p50 => 26.75, :p90 => 58.510000000000005, :p99 => 98.82800000000003, :p95 => 75.62250000000009)",3.472660692313963,23.42982456140351,0.4181790117375055
61,117,105,5,33,146.26749999999998,0.12121212121212122,"Dict{String, Real}(""n_edges"" => 31, ""density"" => 0.004568228706159741, ""avg_degree"" => 0.37606837606837606, ""n_nodes"" => 117, ""max_degree"" => 3)",0.3700638298028329,"Dict(:p25 => 15.0, :p75 => 45.5, :p50 => 26.0, :p90 => 59.129999999999995, :p99 => 98.85600000000002, :p95 => 76.07000000000004)",3.726364326756836,23.28205128205128,0.42063581711158804
62,117,106,6,33,186.013,0.10810810810810811,"Dict{String, Real}(""n_edges"" => 35, ""density"" => 0.005157677571470675, ""avg_degree"" => 0.4188034188034188, ""n_nodes"" => 117, ""max_degree"" => 3)",0.3629355435191324,"Dict(:p25 => 15.75, :p75 => 46.5, :p50 => 27.25, :p90 => 60.94999999999999, :p99 => 100.12800000000001, :p95 => 78.00500000000002)",3.7582795941844487,23.752136752136753,0.4072854098043015
63,124,113,6,33,222.11299999999997,0.10869565217391304,"Dict{String, Real}(""n_edges"" => 42, ""density"" => 0.0055074744295830055, ""avg_degree"" => 0.5161290322580645, ""n_nodes"" => 124, ""max_degree"" => 4)",0.3681382206424346,"Dict(:p25 => 15.499999999999998, :p75 => 46.1875, :p50 => 25.625, :p90 => 62.5, :p99 => 101.239, :p95 => 72.42293750000003)",3.514893392985274,23.35483870967742,0.4252194350383176
64,132,121,6,33,241.00518749999998,0.1568627450980392,"Dict{String, Real}(""n_edges"" => 44, ""density"" => 0.005089058524173028, ""avg_degree"" => 0.5303030303030303, ""n_nodes"" => 132, ""max_degree"" => 5)",0.3734239729816864,"Dict(:p25 => 15.6875, :p75 => 42.9375, :p50 => 24.0, :p90 => 60.43749999999999, :p99 => 100.966, :p95 => 72.26125000000002)",3.790279646185143,22.87878787878788,0.44365342163355415
65,139,130,6,35,218.27706249999994,0.16071428571428573,"Dict{String, Real}(""n_edges"" => 45, ""density"" => 0.0046918986549890525, ""avg_degree"" => 0.539568345323741, ""n_nodes"" => 139, ""max_degree"" => 5)",0.36968536439090327,"Dict(:p25 => 15.25, :p75 => 41.4625, :p50 => 23.75, :p90 => 59.24, :p99 => 102.24799999999999, :p95 => 71.60250000000013)",3.2907335820865766,22.028776978417266,0.4629456460957948
66,147,138,6,35,245.55831249999997,0.17543859649122806,"Dict{String, Real}(""n_edges"" => 48, ""density"" => 0.004473022085546547, ""avg_degree"" => 0.54421768707483, ""n_nodes"" => 147, ""max_degree"" => 5)",0.3623675572222016,"Dict(:p25 => 16.6875, :p75 => 36.625, :p50 => 22.4565, :p90 => 58.94499999999999, :p99 => 103.21600000000001, :p95 => 72.00787500000001)",2.9168399374036063,21.775510204081634,0.4731642110139902
