time,nagents,#193,#194,#195,#196,#197,#198,#199,#200,#201,#202,#203
98,421,454,27,56,1597.7875054611502,0.4817658349328215,"Dict{String, Real}(""n_edges"" => 377, ""density"" => 0.004264223504128493, ""avg_degree"" => 1.8052256532066508, ""n_nodes"" => 421, ""max_degree"" => 39)",0.3588321402233816,"Dict(:p25 => 9.499999999999998, :p75 => 19.1875, :p50 => 14.125, :p90 => 24.375000000000004, :p99 => 81.62340568750008, :p95 => 29.246300000000062)",3.1691013931750764,22.494061757719717,0.4333289021212128
99,427,464,28,59,1484.78539951388,0.46476190476190476,"Dict{String, Real}(""n_edges"" => 387, ""density"" => 0.004255038427285022, ""avg_degree"" => 1.8243559718969555, ""n_nodes"" => 427, ""max_degree"" => 45)",0.36761036243994916,"Dict(:p25 => 9.0, :p75 => 19.625, :p50 => 14.0, :p90 => 24.773520000000012, :p99 => 81.16759322968755, :p95 => 30.968500000000006)",3.1754603106292945,22.763466042154565,0.42978913079095227
100,431,472,28,63,1518.1041773023787,0.453551912568306,"Dict{String, Real}(""n_edges"" => 396, ""density"" => 0.004273458155722225, ""avg_degree"" => 1.877030162412993, ""n_nodes"" => 431, ""max_degree"" => 51)",0.36937125201964305,"Dict(:p25 => 9.033667032008676, :p75 => 19.9375, :p50 => 13.75, :p90 => 25.125, :p99 => 81.16371825781242, :p95 => 28.75000000000007)",3.2225624165383944,23.102088167053363,0.4234617206656839
101,437,481,28,66,1589.8307679358234,0.45359019264448336,"Dict{String, Real}(""n_edges"" => 406, ""density"" => 0.0042617513068670876, ""avg_degree"" => 1.9336384439359269, ""n_nodes"" => 437, ""max_degree"" => 51)",0.3721555117594195,"Dict(:p25 => 8.5, :p75 => 19.661510234250365, :p50 => 13.6875, :p90 => 25.150000000000002, :p99 => 77.24790579999998, :p95 => 29.591000000000047)",3.3097390648743064,23.448512585812356,0.41877256478929237
102,444,491,30,67,1459.8027295361824,0.33925049309664695,"Dict{String, Real}(""n_edges"" => 411, ""density"" => 0.004179122689280703, ""avg_degree"" => 1.6756756756756757, ""n_nodes"" => 444, ""max_degree"" => 15)",0.3727618191182467,"Dict(:p25 => 8.532950877577067, :p75 => 19.734375, :p50 => 13.943124999999998, :p90 => 25.0, :p99 => 77.60112459921874, :p95 => 28.731250000000003)",3.3698996437556885,23.666666666666668,0.4145220115433286
103,454,502,31,67,1526.015671004841,0.3622350674373796,"Dict{String, Real}(""n_edges"" => 424, ""density"" => 0.0041232702200698235, ""avg_degree"" => 1.6784140969162995, ""n_nodes"" => 454, ""max_degree"" => 15)",0.37789776082786886,"Dict(:p25 => 8.125, :p75 => 19.53988267568777, :p50 => 13.928124999999998, :p90 => 25.0, :p99 => 79.09103091953115, :p95 => 28.543750000000003)",3.3711085083657815,23.991189427312776,0.41206009826555
104,460,512,31,71,1593.9097435576882,0.34115523465703973,"Dict{String, Real}(""n_edges"" => 449, ""density"" => 0.004253102207066401, ""avg_degree"" => 1.7635574837310195, ""n_nodes"" => 460, ""max_degree"" => 15)",0.3769076731990524,"Dict(:p25 => 8.171875, :p75 => 19.4, :p50 => 13.8125, :p90 => 25.512500000000003, :p99 => 78.30378096171862, :p95 => 29.25)",3.3499779434182204,24.23695652173913,0.40917395594067707
105,469,525,32,74,1697.0844742478341,0.33104631217838765,"Dict{String, Real}(""n_edges"" => 473, ""density"" => 0.004309952071146101, ""avg_degree"" => 1.8468085106382979, ""n_nodes"" => 469, ""max_degree"" => 14)",0.38233368058403694,"Dict(:p25 => 8.25, :p75 => 19.125, :p50 => 13.59375, :p90 => 26.012500000000003, :p99 => 77.91790602499997, :p95 => 29.450000000000017)",3.0872089659399147,24.326226012793178,0.4102731150976646
106,480,539,32,77,1649.179140361747,0.34146341463414637,"Dict{String, Real}(""n_edges"" => 472, ""density"" => 0.004105775922059847, ""avg_degree"" => 1.792099792099792, ""n_nodes"" => 480, ""max_degree"" => 14)",0.38633592818638207,"Dict(:p25 => 8.09375, :p75 => 18.765625, :p50 => 13.3515625, :p90 => 26.19375, :p99 => 77.65628110234364, :p95 => 29.940115937500003)",2.794159934391992,24.497916666666665,0.41301467670153347
107,483,553,34,86,1703.4502736718619,0.30983606557377047,"Dict{String, Real}(""n_edges"" => 514, ""density"" => 0.004415693753597416, ""avg_degree"" => 1.890495867768595, ""n_nodes"" => 483, ""max_degree"" => 16)",0.3790613094469093,"Dict(:p25 => 8.0625, :p75 => 18.75, :p50 => 13.249859375, :p90 => 26.137500000000003, :p99 => 74.96709299968083, :p95 => 30.384050000000002)",2.7941192729413626,24.351966873706004,0.41635184788153445
108,489,566,37,90,1996.7352777962224,0.24720496894409938,"Dict{String, Real}(""n_edges"" => 645, ""density"" => 0.005405813134868752, ""avg_degree"" => 2.4306122448979592, ""n_nodes"" => 489, ""max_degree"" => 35)",0.37219194692437063,"Dict(:p25 => 8.125, :p75 => 18.625, :p50 => 13.1875, :p90 => 24.588000000000005, :p99 => 75.09917160725243, :p95 => 30.501176198625572)",2.906102685552914,24.249488752556235,0.415664780336918
109,495,577,40,92,1929.9902157623246,0.3495400788436268,"Dict{String, Real}(""n_edges"" => 607, ""density"" => 0.004964626017257596, ""avg_degree"" => 2.284274193548387, ""n_nodes"" => 495, ""max_degree"" => 34)",0.37517293119414696,"Dict(:p25 => 7.75, :p75 => 18.625034070115426, :p50 => 13.590279999999998, :p90 => 24.712025, :p99 => 69.18142585508377, :p95 => 30.080569648969192)",3.0394440902823465,24.31313131313131,0.41026903853659147
