time,nagents,#153,#154,#155,#156,#157,#158,#159,#160,#161,#162,#163,#164,#165,#166,#167,#168,#169,#170,#171,#172
140,826,1191,145,270,0.25625651763813195,"Dict(:p25 => 9.41015625, :p75 => 15.80859375, :p50 => 12.515625, :p90 => 19.890625, :p99 => 48.828125, :p95 => 23.609375)",3.441197792593219,32.8910411622276,0.3201536596251966,5.149148266200329,"Dict{String, Real}(""unique_cultures"" => 254, ""max_possible"" => 2048, ""diversity_ratio"" => 0.1240234375)",0.0,0.0,605,221,"Dict(""blue_proportion"" => 0.2675544794188862, ""red_proportion"" => 0.7324455205811138)","Dict(:p25 => 9.41015625, :p75 => 15.80859375, :p50 => 12.515625, :p90 => 19.890625, :p99 => 48.828125, :p95 => 23.609375)",3.441197792593219,145,270,"Dict{String, Real}(""red_transmission_rate"" => 0.7069408740359897, ""blue_transmission_rate"" => 0.2930591259640103, ""blue_initiated_transmissions"" => 114, ""red_initiated_transmissions"" => 275, ""total_transmissions"" => 389)"
141,827,1201,154,270,0.25705002674821165,"Dict(:p25 => 9.359375, :p75 => 15.6875, :p50 => 12.40625, :p90 => 19.88125000000001, :p99 => 48.11625000000005, :p95 => 23.293750000000003)",3.4644350284183845,33.15719467956469,0.318680635901301,5.154056716628423,"Dict{String, Real}(""unique_cultures"" => 253, ""max_possible"" => 2048, ""diversity_ratio"" => 0.12353515625)",0.0,0.0,591,236,"Dict(""blue_proportion"" => 0.28536880290205563, ""red_proportion"" => 0.7146311970979444)","Dict(:p25 => 9.359375, :p75 => 15.6875, :p50 => 12.40625, :p90 => 19.88125000000001, :p99 => 48.11625000000005, :p95 => 23.293750000000003)",3.4644350284183845,154,270,"Dict{String, Real}(""red_transmission_rate"" => 0.658974358974359, ""blue_transmission_rate"" => 0.34102564102564104, ""blue_initiated_transmissions"" => 133, ""red_initiated_transmissions"" => 257, ""total_transmissions"" => 390)"
142,828,1212,164,270,0.2589213039724845,"Dict(:p25 => 9.3203125, :p75 => 15.6015625, :p50 => 12.28125, :p90 => 19.778125000000006, :p99 => 47.04812500000017, :p95 => 23.728125)",3.403848530806061,33.259661835748794,0.31654629280249535,5.198613056023531,"Dict{String, Real}(""unique_cultures"" => 262, ""max_possible"" => 2048, ""diversity_ratio"" => 0.1279296875)",0.0,0.0,587,241,"Dict(""blue_proportion"" => 0.29106280193236717, ""red_proportion"" => 0.7089371980676329)","Dict(:p25 => 9.3203125, :p75 => 15.6015625, :p50 => 12.28125, :p90 => 19.778125000000006, :p99 => 47.04812500000017, :p95 => 23.728125)",3.403848530806061,164,270,"Dict{String, Real}(""red_transmission_rate"" => 0.693069306930693, ""blue_transmission_rate"" => 0.3069306930693069, ""blue_initiated_transmissions"" => 124, ""red_initiated_transmissions"" => 280, ""total_transmissions"" => 404)"
143,832,1223,169,272,0.25780923422202395,"Dict(:p25 => 9.29296875, :p75 => 15.5390625, :p50 => 12.1796875, :p90 => 19.746875000000003, :p99 => 40.06593749999996, :p95 => 24.106250000000017)",3.426349002522626,33.58894230769231,0.31371534181305694,5.170431423748023,"Dict{String, Real}(""unique_cultures"" => 258, ""max_possible"" => 2048, ""diversity_ratio"" => 0.1259765625)",0.0,0.0,613,219,"Dict(""blue_proportion"" => 0.26322115384615385, ""red_proportion"" => 0.7367788461538461)","Dict(:p25 => 9.29296875, :p75 => 15.5390625, :p50 => 12.1796875, :p90 => 19.746875000000003, :p99 => 40.06593749999996, :p95 => 24.106250000000017)",3.426349002522626,169,272,"Dict{String, Real}(""red_transmission_rate"" => 0.7326968973747017, ""blue_transmission_rate"" => 0.26730310262529833, ""blue_initiated_transmissions"" => 112, ""red_initiated_transmissions"" => 307, ""total_transmissions"" => 419)"
144,837,1228,169,272,0.2592918350255391,"Dict(:p25 => 9.1875, :p75 => 15.53125, :p50 => 12.046875, :p90 => 19.75, :p99 => 40.036249999999995, :p95 => 24.375000000000014)",3.4136519777126777,34.38231780167264,0.30879937573446714,5.155280650823634,"Dict{String, Real}(""unique_cultures"" => 259, ""max_possible"" => 2048, ""diversity_ratio"" => 0.12646484375)",0.0,0.0,625,212,"Dict(""blue_proportion"" => 0.2532855436081243, ""red_proportion"" => 0.7467144563918757)","Dict(:p25 => 9.1875, :p75 => 15.53125, :p50 => 12.046875, :p90 => 19.75, :p99 => 40.036249999999995, :p95 => 24.375000000000014)",3.4136519777126777,169,272,"Dict{String, Real}(""red_transmission_rate"" => 0.7331730769230769, ""blue_transmission_rate"" => 0.2668269230769231, ""blue_initiated_transmissions"" => 111, ""red_initiated_transmissions"" => 305, ""total_transmissions"" => 416)"
145,835,1232,175,272,0.2589562990578871,"Dict(:p25 => 9.265625, :p75 => 15.53125, :p50 => 12.0, :p90 => 19.993750000000002, :p99 => 45.49312499999972, :p95 => 24.049999999999983)",3.4009487898985515,34.99640718562874,0.30317835344300104,5.142994502710336,"Dict{String, Real}(""unique_cultures"" => 256, ""max_possible"" => 2048, ""diversity_ratio"" => 0.125)",0.0,0.0,615,220,"Dict(""blue_proportion"" => 0.2634730538922156, ""red_proportion"" => 0.7365269461077845)","Dict(:p25 => 9.265625, :p75 => 15.53125, :p50 => 12.0, :p90 => 19.993750000000002, :p99 => 45.49312499999972, :p95 => 24.049999999999983)",3.4009487898985515,175,272,"Dict{String, Real}(""red_transmission_rate"" => 0.6976744186046512, ""blue_transmission_rate"" => 0.3023255813953488, ""blue_initiated_transmissions"" => 117, ""red_initiated_transmissions"" => 270, ""total_transmissions"" => 387)"
146,831,1240,186,273,0.26134447719891396,"Dict(:p25 => 9.1875, :p75 => 15.546875, :p50 => 12.0625, :p90 => 20.03125, :p99 => 47.69374999999982, :p95 => 23.84375)",3.345723527471541,35.28158844765343,0.3020324708221185,5.132496679139324,"Dict{String, Real}(""unique_cultures"" => 247, ""max_possible"" => 2048, ""diversity_ratio"" => 0.12060546875)",0.0,0.0,602,229,"Dict(""blue_proportion"" => 0.27557160048134777, ""red_proportion"" => 0.7244283995186522)","Dict(:p25 => 9.1875, :p75 => 15.546875, :p50 => 12.0625, :p90 => 20.03125, :p99 => 47.69374999999982, :p95 => 23.84375)",3.345723527471541,186,273,"Dict{String, Real}(""red_transmission_rate"" => 0.6822916666666666, ""blue_transmission_rate"" => 0.3177083333333333, ""blue_initiated_transmissions"" => 122, ""red_initiated_transmissions"" => 262, ""total_transmissions"" => 384)"
147,843,1257,191,273,0.2638285972722847,"Dict(:p25 => 9.09375, :p75 => 15.4375, :p50 => 11.875, :p90 => 19.81875000000001, :p99 => 47.371249999999804, :p95 => 23.625)",3.1702028643375955,35.33570581257414,0.307087204302257,5.121888223753219,"Dict{String, Real}(""unique_cultures"" => 250, ""max_possible"" => 2048, ""diversity_ratio"" => 0.1220703125)",0.0,0.0,627,216,"Dict(""blue_proportion"" => 0.25622775800711745, ""red_proportion"" => 0.7437722419928826)","Dict(:p25 => 9.09375, :p75 => 15.4375, :p50 => 11.875, :p90 => 19.81875000000001, :p99 => 47.371249999999804, :p95 => 23.625)",3.1702028643375955,191,273,"Dict{String, Real}(""red_transmission_rate"" => 0.7069408740359897, ""blue_transmission_rate"" => 0.2930591259640103, ""blue_initiated_transmissions"" => 114, ""red_initiated_transmissions"" => 275, ""total_transmissions"" => 389)"
148,847,1266,196,273,0.2629293604867069,"Dict(:p25 => 9.0859375, :p75 => 15.4375, :p50 => 11.875, :p90 => 19.918750000000017, :p99 => 43.00937499999978, :p95 => 23.712500000000006)",3.196588225554671,35.78866587957497,0.3062273810617604,5.0906224271195955,"Dict{String, Real}(""unique_cultures"" => 247, ""max_possible"" => 2048, ""diversity_ratio"" => 0.12060546875)",0.0,0.0,618,229,"Dict(""blue_proportion"" => 0.27036599763872493, ""red_proportion"" => 0.7296340023612751)","Dict(:p25 => 9.0859375, :p75 => 15.4375, :p50 => 11.875, :p90 => 19.918750000000017, :p99 => 43.00937499999978, :p95 => 23.712500000000006)",3.196588225554671,196,273,"Dict{String, Real}(""red_transmission_rate"" => 0.696969696969697, ""blue_transmission_rate"" => 0.30303030303030304, ""blue_initiated_transmissions"" => 120, ""red_initiated_transmissions"" => 276, ""total_transmissions"" => 396)"
149,850,1274,201,273,0.26314241859081733,"Dict(:p25 => 9.08203125, :p75 => 15.4296875, :p50 => 11.84375, :p90 => 19.731250000000003, :p99 => 42.826562499999945, :p95 => 23.693749999999994)",3.209748031797676,36.19764705882353,0.3032284879630478,5.137475763625433,"Dict{String, Real}(""unique_cultures"" => 246, ""max_possible"" => 2048, ""diversity_ratio"" => 0.1201171875)",0.0,0.0,602,248,"Dict(""blue_proportion"" => 0.2917647058823529, ""red_proportion"" => 0.7082352941176471)","Dict(:p25 => 9.08203125, :p75 => 15.4296875, :p50 => 11.84375, :p90 => 19.731250000000003, :p99 => 42.826562499999945, :p95 => 23.693749999999994)",3.209748031797676,201,273,"Dict{String, Real}(""red_transmission_rate"" => 0.6576819407008087, ""blue_transmission_rate"" => 0.3423180592991914, ""blue_initiated_transmissions"" => 127, ""red_initiated_transmissions"" => 244, ""total_transmissions"" => 371)"
150,850,1282,209,273,0.26348813324716347,"Dict(:p25 => 9.06640625, :p75 => 15.4375, :p50 => 11.9609375, :p90 => 19.596875, :p99 => 43.80656249999996, :p95 => 23.625)",3.266374874805696,36.51176470588236,0.30059500184800836,5.10596453078628,"Dict{String, Real}(""unique_cultures"" => 249, ""max_possible"" => 2048, ""diversity_ratio"" => 0.12158203125)",0.0,0.0,602,248,"Dict(""blue_proportion"" => 0.2917647058823529, ""red_proportion"" => 0.7082352941176471)","Dict(:p25 => 9.06640625, :p75 => 15.4375, :p50 => 11.9609375, :p90 => 19.596875, :p99 => 43.80656249999996, :p95 => 23.625)",3.266374874805696,209,273,"Dict{String, Real}(""red_transmission_rate"" => 0.6986666666666667, ""blue_transmission_rate"" => 0.30133333333333334, ""blue_initiated_transmissions"" => 113, ""red_initiated_transmissions"" => 262, ""total_transmissions"" => 375)"
