time,#125,#126,#127,#128,nagents
46,38.17,0.07692307692307693,"Dict{String, Real}(""n_edges"" => 10, ""density"" => 0.00816326530612245, ""avg_degree"" => 0.36, ""n_nodes"" => 50, ""max_degree"" => 2)",0.3805203726568638,50
47,38.07,0.07692307692307693,"Dict{String, Real}(""n_edges"" => 10, ""density"" => 0.00816326530612245, ""avg_degree"" => 0.36, ""n_nodes"" => 50, ""max_degree"" => 2)",0.3819784535059012,50
48,43.58,0.07142857142857142,"Dict{String, Real}(""n_edges"" => 10, ""density"" => 0.00816326530612245, ""avg_degree"" => 0.38, ""n_nodes"" => 50, ""max_degree"" => 3)",0.3732830161528222,50
49,31.780000000000005,0.0,"Dict{String, Real}(""n_edges"" => 10, ""density"" => 0.00816326530612245, ""avg_degree"" => 0.36, ""n_nodes"" => 50, ""max_degree"" => 3)",0.37046165199515046,50
50,25.750000000000004,0.0,"Dict{String, Real}(""n_edges"" => 10, ""density"" => 0.00816326530612245, ""avg_degree"" => 0.34, ""n_nodes"" => 50, ""max_degree"" => 2)",0.3775271745713151,50
51,30.750000000000004,0.07142857142857142,"Dict{String, Real}(""n_edges"" => 11, ""density"" => 0.008979591836734694, ""avg_degree"" => 0.38, ""n_nodes"" => 50, ""max_degree"" => 2)",0.38028287917212755,50
52,24.330000000000002,0.18181818181818182,"Dict{String, Real}(""n_edges"" => 9, ""density"" => 0.007346938775510204, ""avg_degree"" => 0.3, ""n_nodes"" => 50, ""max_degree"" => 2)",0.38473069515850833,50
53,26.53,0.16666666666666666,"Dict{String, Real}(""n_edges"" => 10, ""density"" => 0.00816326530612245, ""avg_degree"" => 0.32, ""n_nodes"" => 50, ""max_degree"" => 2)",0.3833511138919534,50
54,42.53,0.21428571428571427,"Dict{String, Real}(""n_edges"" => 11, ""density"" => 0.008979591836734694, ""avg_degree"" => 0.38, ""n_nodes"" => 50, ""max_degree"" => 2)",0.37934534633609873,50
55,39.230000000000004,0.25,"Dict{String, Real}(""n_edges"" => 9, ""density"" => 0.007346938775510204, ""avg_degree"" => 0.34, ""n_nodes"" => 50, ""max_degree"" => 2)",0.3828238892517486,50
56,40.13,0.23076923076923078,"Dict{String, Real}(""n_edges"" => 10, ""density"" => 0.00816326530612245, ""avg_degree"" => 0.36, ""n_nodes"" => 50, ""max_degree"" => 3)",0.3859923828094285,50
57,38.13,0.25,"Dict{String, Real}(""n_edges"" => 10, ""density"" => 0.00816326530612245, ""avg_degree"" => 0.34, ""n_nodes"" => 50, ""max_degree"" => 3)",0.3892090682286582,50
58,37.03,0.36363636363636365,"Dict{String, Real}(""n_edges"" => 9, ""density"" => 0.007346938775510204, ""avg_degree"" => 0.3, ""n_nodes"" => 50, ""max_degree"" => 3)",0.384209825337434,50
59,34.83,0.4444444444444444,"Dict{String, Real}(""n_edges"" => 7, ""density"" => 0.005714285714285714, ""avg_degree"" => 0.26, ""n_nodes"" => 50, ""max_degree"" => 3)",0.38681574022950804,50
