time,id,pos,sugar,age,vision,metabolism,sex,children,has_reproduced,total_inheritance_received,last_partner_id,last_credit_partner,chose_not_to_borrow,chose_not_to_lend,schwartz_values
36,59,"(15, 37)",51.9,31,5,2,male,Int64[],false,0.0,Int64[],[40],false,false,"(self_direction = 1.98f0, stimulation = 0.32f0, hedonism = 0.37f0, achievement = -0.88f0, power = -0.13f0, security = -0.82f0, conformity = -0.35f0, tradition = -0.56f0, benevolence = 0.21f0, universalism = -0.14f0)"
36,60,"(39, 11)",82.0,31,6,2,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.4f0, stimulation = 1.4f0, hedonism = 1.84f0, achievement = 0.16f0, power = -1.31f0, security = -1.03f0, conformity = -0.89f0, tradition = -1.42f0, benevolence = 0.73f0, universalism = 0.12f0)"
36,66,"(36, 3)",44.0,28,4,2,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.73f0, stimulation = -2.36f0, hedonism = -0.45f0, achievement = 0.5f0, power = -0.7f0, security = 0.29f0, conformity = 1.58f0, tradition = -0.12f0, benevolence = 0.96f0, universalism = 1.02f0)"
36,67,"(13, 42)",61.0,28,5,1,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.85f0, stimulation = 0.9f0, hedonism = -0.51f0, achievement = 0.57f0, power = -1.23f0, security = -0.27f0, conformity = -0.99f0, tradition = -0.42f0, benevolence = 0.11f0, universalism = -0.02f0)"
36,71,"(28, 32)",14.0,26,4,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.87f0, stimulation = -1.8f0, hedonism = 0.31f0, achievement = -0.74f0, power = -1.23f0, security = 0.59f0, conformity = 1.23f0, tradition = 0.57f0, benevolence = 0.89f0, universalism = 1.04f0)"
36,72,"(33, 9)",15.0,25,6,4,male,Int64[],false,0.0,Int64[],[38],false,false,"(self_direction = 0.55f0, stimulation = -0.03f0, hedonism = -1.42f0, achievement = -0.61f0, power = -0.69f0, security = 0.8f0, conformity = 0.2f0, tradition = 0.43f0, benevolence = 0.05f0, universalism = 0.71f0)"
36,74,"(30, 1)",48.0,24,1,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 2.09f0, stimulation = -0.81f0, hedonism = -1.25f0, achievement = -0.73f0, power = -1.1f0, security = 0.74f0, conformity = 0.61f0, tradition = -0.54f0, benevolence = 0.02f0, universalism = 0.98f0)"
36,75,"(32, 1)",40.0,23,1,1,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.33f0, stimulation = 1.38f0, hedonism = 1.19f0, achievement = -0.41f0, power = 0.46f0, security = 0.23f0, conformity = -1.11f0, tradition = -0.84f0, benevolence = -0.15f0, universalism = -0.42f0)"
36,79,"(47, 35)",6.0,19,1,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.65f0, stimulation = 0.38f0, hedonism = -1.27f0, achievement = -0.22f0, power = -0.45f0, security = -0.22f0, conformity = 1.39f0, tradition = -0.2f0, benevolence = 0.69f0, universalism = 0.55f0)"
36,80,"(34, 10)",54.0,18,6,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.5f0, stimulation = 0.58f0, hedonism = 1.81f0, achievement = -0.8f0, power = -0.75f0, security = -0.22f0, conformity = -0.53f0, tradition = 0.11f0, benevolence = 0.79f0, universalism = -0.49f0)"
36,81,"(32, 10)",61.0,18,5,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.43f0, stimulation = -1.37f0, hedonism = -0.29f0, achievement = -0.5f0, power = -2.12f0, security = 1.24f0, conformity = -0.1f0, tradition = 1.23f0, benevolence = 0.82f0, universalism = 0.66f0)"
36,84,"(35, 13)",15.0,17,5,3,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.08f0, stimulation = -1.07f0, hedonism = -1.71f0, achievement = -2.09f0, power = -1.77f0, security = 0.78f0, conformity = 1.67f0, tradition = 1.15f0, benevolence = 1.55f0, universalism = 1.4f0)"
36,85,"(34, 12)",15.0,16,6,3,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.28f0, stimulation = 0.25f0, hedonism = 0.83f0, achievement = -0.13f0, power = 0.68f0, security = -0.83f0, conformity = -1.09f0, tradition = -0.24f0, benevolence = -0.24f0, universalism = -0.51f0)"
36,87,"(20, 36)",9.0,12,1,3,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.39f0, stimulation = -1.55f0, hedonism = 0.38f0, achievement = 0.9f0, power = 0.14f0, security = 1.17f0, conformity = -0.75f0, tradition = -0.46f0, benevolence = 0.29f0, universalism = 0.27f0)"
36,88,"(16, 41)",19.0,12,5,3,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.64f0, stimulation = -1.63f0, hedonism = -0.08f0, achievement = -0.56f0, power = -0.13f0, security = 0.31f0, conformity = 0.11f0, tradition = 1.42f0, benevolence = 0.24f0, universalism = -0.33f0)"
36,89,"(29, 8)",8.0,11,1,3,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -1.03f0, stimulation = -1.52f0, hedonism = -0.1f0, achievement = -0.75f0, power = -0.07f0, security = 0.78f0, conformity = 0.52f0, tradition = -0.28f0, benevolence = 1.3f0, universalism = 1.14f0)"
36,91,"(32, 13)",29.0,10,4,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.23f0, stimulation = -1.49f0, hedonism = 0.93f0, achievement = -0.54f0, power = -1.98f0, security = 2.41f0, conformity = -1.02f0, tradition = -1.06f0, benevolence = 0.29f0, universalism = 1.25f0)"
36,92,"(42, 46)",9.0,10,3,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -1.03f0, stimulation = -1.89f0, hedonism = -0.2f0, achievement = -0.87f0, power = 0.05f0, security = 2.33f0, conformity = -0.87f0, tradition = 0.18f0, benevolence = 1.47f0, universalism = 0.83f0)"
36,93,"(13, 33)",9.0,9,1,3,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.25f0, stimulation = 1.23f0, hedonism = 0.31f0, achievement = 1.69f0, power = 0.36f0, security = -0.97f0, conformity = -0.41f0, tradition = -1.62f0, benevolence = -0.45f0, universalism = 0.11f0)"
36,94,"(19, 31)",18.0,8,1,1,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.03f0, stimulation = -0.84f0, hedonism = -0.79f0, achievement = 0.55f0, power = -1.35f0, security = -0.03f0, conformity = -0.28f0, tradition = 0.41f0, benevolence = 0.4f0, universalism = 0.9f0)"
36,97,"(14, 38)",28.0,5,6,1,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.08f0, stimulation = -1.98f0, hedonism = -1.29f0, achievement = -1.16f0, power = -1.62f0, security = 0.62f0, conformity = 0.57f0, tradition = 1.9f0, benevolence = 1.42f0, universalism = 1.45f0)"
36,98,"(7, 30)",15.0,5,1,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.36f0, stimulation = -0.32f0, hedonism = -0.61f0, achievement = -0.46f0, power = 0.25f0, security = 0.75f0, conformity = -0.78f0, tradition = 1.56f0, benevolence = 0.18f0, universalism = -0.21f0)"
36,99,"(35, 33)",7.0,1,1,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.45f0, stimulation = -2.18f0, hedonism = -1.64f0, achievement = -0.39f0, power = -1.08f0, security = 1.2f0, conformity = 0.54f0, tradition = 0.61f0, benevolence = 0.32f0, universalism = 1.18f0)"
36,100,"(6, 29)",25.0,0,6,4,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.21f0, stimulation = -0.07f0, hedonism = -0.66f0, achievement = 0.42f0, power = -2.2f0, security = -0.16f0, conformity = 0.23f0, tradition = -0.56f0, benevolence = 1.68f0, universalism = 1.53f0)"
37,2,"(12, 39)",102.0,37,6,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.97f0, stimulation = -1.62f0, hedonism = -1.32f0, achievement = -0.45f0, power = -2.41f0, security = 0.19f0, conformity = -0.53f0, tradition = 0.91f0, benevolence = 2.59f0, universalism = 1.66f0)"
37,5,"(13, 40)",109.5,37,6,1,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.81f0, stimulation = -0.58f0, hedonism = -0.51f0, achievement = -1.86f0, power = -1.62f0, security = 0.92f0, conformity = 0.28f0, tradition = 2.3f0, benevolence = 1.16f0, universalism = -0.91f0)"
37,7,"(10, 36)",72.0,37,1,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.82f0, stimulation = -2.08f0, hedonism = -2.18f0, achievement = -0.81f0, power = -0.22f0, security = 1.1f0, conformity = 0.33f0, tradition = 1.1f0, benevolence = 0.3f0, universalism = 1.64f0)"
37,8,"(36, 4)",30.0,37,4,3,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.15f0, stimulation = -1.85f0, hedonism = -0.24f0, achievement = -1.2f0, power = 1.51f0, security = 0.3f0, conformity = -0.16f0, tradition = 0.51f0, benevolence = 0.06f0, universalism = 1.21f0)"
37,11,"(38, 4)",41.0,37,2,2,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.92f0, stimulation = -2.21f0, hedonism = 0.21f0, achievement = -1.37f0, power = 1.46f0, security = 1.11f0, conformity = -1.01f0, tradition = 0.91f0, benevolence = 1.02f0, universalism = 0.79f0)"
37,12,"(37, 6)",54.0,37,6,2,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.66f0, stimulation = -2.27f0, hedonism = -2.13f0, achievement = 0.61f0, power = -1.86f0, security = 0.42f0, conformity = 0.61f0, tradition = 0.93f0, benevolence = 2.3f0, universalism = 0.73f0)"
37,14,"(14, 35)",56.1,37,2,2,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.65f0, stimulation = -1.26f0, hedonism = -1.75f0, achievement = 0.89f0, power = -1.26f0, security = 2.61f0, conformity = -0.21f0, tradition = -1.17f0, benevolence = 0.1f0, universalism = 1.41f0)"
37,15,"(36, 5)",58.0,37,4,2,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.66f0, stimulation = -0.92f0, hedonism = 1.43f0, achievement = -0.88f0, power = -1.12f0, security = -0.14f0, conformity = -1.34f0, tradition = -0.43f0, benevolence = 0.61f0, universalism = 1.13f0)"
37,17,"(13, 29)",54.0,37,1,2,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.82f0, stimulation = -0.21f0, hedonism = -0.99f0, achievement = -0.48f0, power = -0.13f0, security = 0.26f0, conformity = -0.57f0, tradition = -0.16f0, benevolence = 1.58f0, universalism = 1.52f0)"
37,23,"(31, 6)",92.0,37,2,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.29f0, stimulation = -1.38f0, hedonism = 0.49f0, achievement = 0.65f0, power = -0.86f0, security = 0.57f0, conformity = -0.5f0, tradition = 0.24f0, benevolence = -0.22f0, universalism = 0.71f0)"
37,24,"(12, 40)",59.5,37,6,2,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.12f0, stimulation = -0.56f0, hedonism = -0.06f0, achievement = 0.38f0, power = 0.0f0, security = 0.53f0, conformity = -0.31f0, tradition = -0.12f0, benevolence = -0.11f0, universalism = 0.12f0)"
37,30,"(9, 37)",24.0,37,2,3,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.78f0, stimulation = 0.65f0, hedonism = -1.46f0, achievement = -0.94f0, power = -0.3f0, security = 0.87f0, conformity = 0.14f0, tradition = -0.87f0, benevolence = 0.62f0, universalism = 0.52f0)"
37,31,"(16, 33)",69.0,37,5,2,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.15f0, stimulation = -1.78f0, hedonism = -0.23f0, achievement = 0.16f0, power = -1.62f0, security = 1.18f0, conformity = 1.3f0, tradition = -0.13f0, benevolence = 1.16f0, universalism = -0.18f0)"
37,37,"(32, 11)",31.0,37,6,3,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.16f0, stimulation = -0.95f0, hedonism = -0.7f0, achievement = 0.35f0, power = -1.77f0, security = 1.97f0, conformity = 0.41f0, tradition = -1.48f0, benevolence = 0.79f0, universalism = 0.23f0)"
37,38,"(31, 9)",97.0,37,2,1,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.54f0, stimulation = -0.01f0, hedonism = -1.2f0, achievement = 0.55f0, power = -1.68f0, security = -0.7f0, conformity = 0.49f0, tradition = -0.76f0, benevolence = 2.5f0, universalism = 1.34f0)"
37,40,"(17, 38)",21.0,37,5,4,female,Int64[],false,0.0,Int64[],[50],false,false,"(self_direction = 1.02f0, stimulation = -0.13f0, hedonism = 1.4f0, achievement = -0.79f0, power = -1.27f0, security = 0.21f0, conformity = -0.97f0, tradition = -1.47f0, benevolence = 0.85f0, universalism = 1.16f0)"
37,42,"(32, 4)",46.7,37,2,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.31f0, stimulation = 0.47f0, hedonism = 0.85f0, achievement = 0.17f0, power = -1.28f0, security = -1.38f0, conformity = 0.52f0, tradition = -0.11f0, benevolence = 0.63f0, universalism = -0.17f0)"
37,46,"(15, 39)",79.0,37,6,2,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.15f0, stimulation = 0.62f0, hedonism = 0.16f0, achievement = -0.97f0, power = -1.7f0, security = 0.2f0, conformity = 0.08f0, tradition = -0.3f0, benevolence = 1.37f0, universalism = 0.7f0)"
37,50,"(17, 39)",64.9,37,5,2,female,Int64[],false,0.0,Int64[],[40],false,false,"(self_direction = 1.14f0, stimulation = -1.05f0, hedonism = 0.57f0, achievement = -0.35f0, power = -2.14f0, security = -0.11f0, conformity = -1.72f0, tradition = -0.59f0, benevolence = 2.02f0, universalism = 2.23f0)"
37,52,"(34, 7)",91.0,34,6,1,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.02f0, stimulation = -1.93f0, hedonism = 0.5f0, achievement = -0.71f0, power = -0.98f0, security = 0.7f0, conformity = -1.61f0, tradition = 0.54f0, benevolence = 1.24f0, universalism = 1.22f0)"
37,53,"(34, 5)",73.0,34,6,2,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.14f0, stimulation = -1.46f0, hedonism = 0.49f0, achievement = -0.85f0, power = -1.22f0, security = 2.79f0, conformity = -1.34f0, tradition = 0.59f0, benevolence = 0.76f0, universalism = 0.1f0)"
37,54,"(14, 42)",5.1,33,6,4,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.76f0, stimulation = -2.15f0, hedonism = -2.24f0, achievement = -0.07f0, power = -3.11f0, security = 0.11f0, conformity = 0.29f0, tradition = 1.63f0, benevolence = 2.32f0, universalism = 1.48f0)"
37,55,"(33, 4)",5.0,33,3,3,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.2f0, stimulation = -1.5f0, hedonism = -0.82f0, achievement = -0.7f0, power = -1.48f0, security = 0.85f0, conformity = 0.52f0, tradition = 1.53f0, benevolence = 0.65f0, universalism = 1.14f0)"
37,56,"(39, 8)",23.0,33,5,3,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.28f0, stimulation = -0.62f0, hedonism = -0.32f0, achievement = -1.22f0, power = -0.6f0, security = -0.05f0, conformity = 1.27f0, tradition = -0.5f0, benevolence = 0.44f0, universalism = 0.32f0)"
37,57,"(15, 43)",57.0,33,6,2,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.83f0, stimulation = 0.14f0, hedonism = 0.56f0, achievement = -1.15f0, power = -0.85f0, security = -0.2f0, conformity = -0.31f0, tradition = 0.85f0, benevolence = 0.53f0, universalism = -0.4f0)"
37,58,"(40, 6)",76.0,32,3,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.26f0, stimulation = -2.6f0, hedonism = -1.55f0, achievement = -0.72f0, power = -0.64f0, security = 1.36f0, conformity = 2.12f0, tradition = 0.78f0, benevolence = 0.84f0, universalism = 0.67f0)"
37,59,"(14, 37)",53.9,32,5,2,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.98f0, stimulation = 0.32f0, hedonism = 0.37f0, achievement = -0.88f0, power = -0.13f0, security = -0.82f0, conformity = -0.35f0, tradition = -0.56f0, benevolence = 0.21f0, universalism = -0.14f0)"
37,60,"(37, 12)",84.0,32,6,2,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.4f0, stimulation = 1.4f0, hedonism = 1.84f0, achievement = 0.16f0, power = -1.31f0, security = -1.03f0, conformity = -0.89f0, tradition = -1.42f0, benevolence = 0.73f0, universalism = 0.12f0)"
37,66,"(37, 3)",45.0,29,4,2,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.73f0, stimulation = -2.36f0, hedonism = -0.45f0, achievement = 0.5f0, power = -0.7f0, security = 0.29f0, conformity = 1.58f0, tradition = -0.12f0, benevolence = 0.96f0, universalism = 1.02f0)"
37,67,"(12, 41)",64.0,29,5,1,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.85f0, stimulation = 0.9f0, hedonism = -0.51f0, achievement = 0.57f0, power = -1.23f0, security = -0.27f0, conformity = -0.99f0, tradition = -0.42f0, benevolence = 0.11f0, universalism = -0.02f0)"
37,71,"(27, 32)",14.0,27,4,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.87f0, stimulation = -1.8f0, hedonism = 0.31f0, achievement = -0.74f0, power = -1.23f0, security = 0.59f0, conformity = 1.23f0, tradition = 0.57f0, benevolence = 0.89f0, universalism = 1.04f0)"
37,72,"(34, 9)",14.0,26,6,4,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.55f0, stimulation = -0.03f0, hedonism = -1.42f0, achievement = -0.61f0, power = -0.69f0, security = 0.8f0, conformity = 0.2f0, tradition = 0.43f0, benevolence = 0.05f0, universalism = 0.71f0)"
37,74,"(29, 1)",49.0,25,1,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 2.09f0, stimulation = -0.81f0, hedonism = -1.25f0, achievement = -0.73f0, power = -1.1f0, security = 0.74f0, conformity = 0.61f0, tradition = -0.54f0, benevolence = 0.02f0, universalism = 0.98f0)"
37,75,"(31, 1)",41.0,24,1,1,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.33f0, stimulation = 1.38f0, hedonism = 1.19f0, achievement = -0.41f0, power = 0.46f0, security = 0.23f0, conformity = -1.11f0, tradition = -0.84f0, benevolence = -0.15f0, universalism = -0.42f0)"
37,79,"(47, 35)",5.0,20,1,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.65f0, stimulation = 0.38f0, hedonism = -1.27f0, achievement = -0.22f0, power = -0.45f0, security = -0.22f0, conformity = 1.39f0, tradition = -0.2f0, benevolence = 0.69f0, universalism = 0.55f0)"
37,80,"(35, 10)",57.0,19,6,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.5f0, stimulation = 0.58f0, hedonism = 1.81f0, achievement = -0.8f0, power = -0.75f0, security = -0.22f0, conformity = -0.53f0, tradition = 0.11f0, benevolence = 0.79f0, universalism = -0.49f0)"
37,81,"(35, 11)",64.0,19,5,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.43f0, stimulation = -1.37f0, hedonism = -0.29f0, achievement = -0.5f0, power = -2.12f0, security = 1.24f0, conformity = -0.1f0, tradition = 1.23f0, benevolence = 0.82f0, universalism = 0.66f0)"
37,84,"(36, 13)",16.0,18,5,3,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.08f0, stimulation = -1.07f0, hedonism = -1.71f0, achievement = -2.09f0, power = -1.77f0, security = 0.78f0, conformity = 1.67f0, tradition = 1.15f0, benevolence = 1.55f0, universalism = 1.4f0)"
37,85,"(34, 11)",16.0,17,6,3,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.28f0, stimulation = 0.25f0, hedonism = 0.83f0, achievement = -0.13f0, power = 0.68f0, security = -0.83f0, conformity = -1.09f0, tradition = -0.24f0, benevolence = -0.24f0, universalism = -0.51f0)"
37,87,"(20, 35)",9.0,13,1,3,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.39f0, stimulation = -1.55f0, hedonism = 0.38f0, achievement = 0.9f0, power = 0.14f0, security = 1.17f0, conformity = -0.75f0, tradition = -0.46f0, benevolence = 0.29f0, universalism = 0.27f0)"
37,88,"(16, 43)",20.0,13,5,3,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.64f0, stimulation = -1.63f0, hedonism = -0.08f0, achievement = -0.56f0, power = -0.13f0, security = 0.31f0, conformity = 0.11f0, tradition = 1.42f0, benevolence = 0.24f0, universalism = -0.33f0)"
37,89,"(28, 8)",8.0,12,1,3,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -1.03f0, stimulation = -1.52f0, hedonism = -0.1f0, achievement = -0.75f0, power = -0.07f0, security = 0.78f0, conformity = 0.52f0, tradition = -0.28f0, benevolence = 1.3f0, universalism = 1.14f0)"
37,91,"(31, 13)",31.0,11,4,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.23f0, stimulation = -1.49f0, hedonism = 0.93f0, achievement = -0.54f0, power = -1.98f0, security = 2.41f0, conformity = -1.02f0, tradition = -1.06f0, benevolence = 0.29f0, universalism = 1.25f0)"
37,92,"(42, 46)",8.0,11,3,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -1.03f0, stimulation = -1.89f0, hedonism = -0.2f0, achievement = -0.87f0, power = 0.05f0, security = 2.33f0, conformity = -0.87f0, tradition = 0.18f0, benevolence = 1.47f0, universalism = 0.83f0)"
37,93,"(14, 33)",9.0,10,1,3,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.25f0, stimulation = 1.23f0, hedonism = 0.31f0, achievement = 1.69f0, power = 0.36f0, security = -0.97f0, conformity = -0.41f0, tradition = -1.62f0, benevolence = -0.45f0, universalism = 0.11f0)"
37,94,"(19, 30)",19.0,9,1,1,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.03f0, stimulation = -0.84f0, hedonism = -0.79f0, achievement = 0.55f0, power = -1.35f0, security = -0.03f0, conformity = -0.28f0, tradition = 0.41f0, benevolence = 0.4f0, universalism = 0.9f0)"
37,97,"(15, 38)",31.0,6,6,1,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.08f0, stimulation = -1.98f0, hedonism = -1.29f0, achievement = -1.16f0, power = -1.62f0, security = 0.62f0, conformity = 0.57f0, tradition = 1.9f0, benevolence = 1.42f0, universalism = 1.45f0)"
37,98,"(7, 30)",15.0,6,1,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.36f0, stimulation = -0.32f0, hedonism = -0.61f0, achievement = -0.46f0, power = 0.25f0, security = 0.75f0, conformity = -0.78f0, tradition = 1.56f0, benevolence = 0.18f0, universalism = -0.21f0)"
37,99,"(35, 33)",6.0,2,1,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.45f0, stimulation = -2.18f0, hedonism = -1.64f0, achievement = -0.39f0, power = -1.08f0, security = 1.2f0, conformity = 0.54f0, tradition = 0.61f0, benevolence = 0.32f0, universalism = 1.18f0)"
37,100,"(8, 31)",23.0,1,6,4,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.21f0, stimulation = -0.07f0, hedonism = -0.66f0, achievement = 0.42f0, power = -2.2f0, security = -0.16f0, conformity = 0.23f0, tradition = -0.56f0, benevolence = 1.68f0, universalism = 1.53f0)"
38,2,"(14, 39)",105.0,38,6,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.97f0, stimulation = -1.62f0, hedonism = -1.32f0, achievement = -0.45f0, power = -2.41f0, security = 0.19f0, conformity = -0.53f0, tradition = 0.91f0, benevolence = 2.59f0, universalism = 1.66f0)"
38,5,"(14, 40)",111.5,38,6,1,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.81f0, stimulation = -0.58f0, hedonism = -0.51f0, achievement = -1.86f0, power = -1.62f0, security = 0.92f0, conformity = 0.28f0, tradition = 2.3f0, benevolence = 1.16f0, universalism = -0.91f0)"
38,7,"(10, 35)",74.0,38,1,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.82f0, stimulation = -2.08f0, hedonism = -2.18f0, achievement = -0.81f0, power = -0.22f0, security = 1.1f0, conformity = 0.33f0, tradition = 1.1f0, benevolence = 0.3f0, universalism = 1.64f0)"
38,8,"(35, 5)",30.0,38,4,3,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.15f0, stimulation = -1.85f0, hedonism = -0.24f0, achievement = -1.2f0, power = 1.51f0, security = 0.3f0, conformity = -0.16f0, tradition = 0.51f0, benevolence = 0.06f0, universalism = 1.21f0)"
38,11,"(38, 5)",42.0,38,2,2,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.92f0, stimulation = -2.21f0, hedonism = 0.21f0, achievement = -1.37f0, power = 1.46f0, security = 1.11f0, conformity = -1.01f0, tradition = 0.91f0, benevolence = 1.02f0, universalism = 0.79f0)"
38,12,"(37, 5)",55.0,38,6,2,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.66f0, stimulation = -2.27f0, hedonism = -2.13f0, achievement = 0.61f0, power = -1.86f0, security = 0.42f0, conformity = 0.61f0, tradition = 0.93f0, benevolence = 2.3f0, universalism = 0.73f0)"
38,14,"(13, 35)",57.1,38,2,2,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.65f0, stimulation = -1.26f0, hedonism = -1.75f0, achievement = 0.89f0, power = -1.26f0, security = 2.61f0, conformity = -0.21f0, tradition = -1.17f0, benevolence = 0.1f0, universalism = 1.41f0)"
38,15,"(37, 4)",59.0,38,4,2,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.66f0, stimulation = -0.92f0, hedonism = 1.43f0, achievement = -0.88f0, power = -1.12f0, security = -0.14f0, conformity = -1.34f0, tradition = -0.43f0, benevolence = 0.61f0, universalism = 1.13f0)"
38,17,"(12, 29)",54.0,38,1,2,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.82f0, stimulation = -0.21f0, hedonism = -0.99f0, achievement = -0.48f0, power = -0.13f0, security = 0.26f0, conformity = -0.57f0, tradition = -0.16f0, benevolence = 1.58f0, universalism = 1.52f0)"
38,23,"(31, 5)",94.0,38,2,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.29f0, stimulation = -1.38f0, hedonism = 0.49f0, achievement = 0.65f0, power = -0.86f0, security = 0.57f0, conformity = -0.5f0, tradition = 0.24f0, benevolence = -0.22f0, universalism = 0.71f0)"
38,24,"(18, 40)",61.5,38,6,2,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.12f0, stimulation = -0.56f0, hedonism = -0.06f0, achievement = 0.38f0, power = 0.0f0, security = 0.53f0, conformity = -0.31f0, tradition = -0.12f0, benevolence = -0.11f0, universalism = 0.12f0)"
