time,id,pos,sugar,age,vision,metabolism,sex,children,loans_given,loans_owed,has_reproduced,total_inheritance_received,last_partner_id,last_credit_partner,chose_not_to_borrow,chose_not_to_lend,schwartz_values
1,5,"(5, 35)",23.0,1,6,1,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.25f0, stimulation = -1.74f0, hedonism = 1.4f0, achievement = -1.69f0, power = -0.5f0, security = 1.45f0, conformity = 0.06f0, tradition = 1.18f0, benevolence = 0.09f0, universalism = 0.0f0)"
1,6,"(24, 28)",10.0,1,3,2,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.29f0, stimulation = -1.1f0, hedonism = -0.8f0, achievement = 0.12f0, power = -0.08f0, security = 1.55f0, conformity = -0.59f0, tradition = -0.56f0, benevolence = 0.18f0, universalism = 0.98f0)"
1,7,"(9, 40)",10.0,1,1,1,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.12f0, stimulation = -1.17f0, hedonism = -1.95f0, achievement = 1.58f0, power = -0.56f0, security = 1.35f0, conformity = -1.0f0, tradition = -0.37f0, benevolence = 0.54f0, universalism = 0.47f0)"
1,8,"(33, 21)",14.0,1,4,3,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.01f0, stimulation = -0.81f0, hedonism = 0.94f0, achievement = -2.22f0, power = -3.42f0, security = 0.78f0, conformity = 0.66f0, tradition = 1.22f0, benevolence = 0.94f0, universalism = 0.9f0)"
1,9,"(13, 19)",9.0,1,2,4,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.51f0, stimulation = 0.43f0, hedonism = -1.47f0, achievement = -0.78f0, power = -0.92f0, security = 1.4f0, conformity = 0.1f0, tradition = 1.21f0, benevolence = -0.16f0, universalism = -0.31f0)"
1,10,"(39, 45)",13.0,1,6,1,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.18f0, stimulation = -0.85f0, hedonism = 0.36f0, achievement = -1.12f0, power = -1.68f0, security = 0.91f0, conformity = -0.73f0, tradition = 0.07f0, benevolence = 1.3f0, universalism = 1.57f0)"
1,11,"(35, 3)",9.0,1,2,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.16f0, stimulation = 0.34f0, hedonism = 1.19f0, achievement = -0.46f0, power = 0.68f0, security = -0.2f0, conformity = -1.38f0, tradition = -1.19f0, benevolence = -0.95f0, universalism = 0.8f0)"
1,12,"(21, 9)",7.0,1,6,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.07f0, stimulation = -0.17f0, hedonism = -1.56f0, achievement = 0.9f0, power = -2.05f0, security = 0.72f0, conformity = 0.44f0, tradition = 0.84f0, benevolence = 0.64f0, universalism = 0.31f0)"
1,13,"(17, 29)",12.0,1,6,4,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.38f0, stimulation = -1.83f0, hedonism = 1.44f0, achievement = -1.13f0, power = -0.24f0, security = -0.03f0, conformity = -0.6f0, tradition = -0.36f0, benevolence = 0.93f0, universalism = 1.43f0)"
1,14,"(13, 40)",12.0,1,2,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.66f0, stimulation = -0.83f0, hedonism = -1.58f0, achievement = 0.07f0, power = -1.0f0, security = 0.61f0, conformity = 0.36f0, tradition = 1.31f0, benevolence = 0.68f0, universalism = 1.03f0)"
1,15,"(28, 19)",5.0,1,4,2,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.18f0, stimulation = -0.82f0, hedonism = 0.77f0, achievement = -3.14f0, power = -1.94f0, security = 1.61f0, conformity = 0.67f0, tradition = 1.04f0, benevolence = 0.48f0, universalism = 1.5f0)"
1,16,"(38, 38)",8.0,1,6,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.43f0, stimulation = -1.66f0, hedonism = -2.71f0, achievement = 0.3f0, power = -1.46f0, security = 0.83f0, conformity = 0.15f0, tradition = 0.53f0, benevolence = 1.88f0, universalism = 1.72f0)"
1,17,"(13, 44)",23.0,1,1,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.32f0, stimulation = -0.85f0, hedonism = -1.25f0, achievement = -1.46f0, power = -1.86f0, security = 0.83f0, conformity = 1.08f0, tradition = 1.08f0, benevolence = 1.26f0, universalism = 0.86f0)"
1,18,"(50, 21)",7.0,1,5,4,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.77f0, stimulation = -0.32f0, hedonism = -0.46f0, achievement = -0.59f0, power = -1.52f0, security = 1.35f0, conformity = 1.67f0, tradition = 0.76f0, benevolence = -0.12f0, universalism = 0.01f0)"
1,19,"(48, 27)",20.0,1,4,2,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 2.02f0, stimulation = 1.13f0, hedonism = 0.91f0, achievement = -0.42f0, power = -1.48f0, security = -0.59f0, conformity = -1.45f0, tradition = -1.26f0, benevolence = 0.6f0, universalism = 0.55f0)"
1,20,"(13, 9)",13.0,1,4,1,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.69f0, stimulation = -0.5f0, hedonism = -0.82f0, achievement = 0.23f0, power = -0.71f0, security = 1.36f0, conformity = -1.75f0, tradition = 0.6f0, benevolence = 1.68f0, universalism = 0.61f0)"
1,21,"(6, 20)",23.0,1,4,1,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -1.34f0, stimulation = -1.82f0, hedonism = -0.52f0, achievement = -1.48f0, power = -1.13f0, security = 0.19f0, conformity = 0.61f0, tradition = 2.25f0, benevolence = 1.34f0, universalism = 1.9f0)"
1,22,"(20, 18)",22.0,1,1,3,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.48f0, stimulation = 1.67f0, hedonism = 1.29f0, achievement = -0.11f0, power = -1.66f0, security = 0.46f0, conformity = -2.47f0, tradition = -1.58f0, benevolence = 0.11f0, universalism = 0.81f0)"
1,23,"(31, 4)",25.0,1,2,1,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.29f0, stimulation = -0.86f0, hedonism = -1.28f0, achievement = 0.7f0, power = -1.17f0, security = 0.28f0, conformity = 0.02f0, tradition = -1.05f0, benevolence = 0.97f0, universalism = 1.1f0)"
1,24,"(12, 46)",15.0,1,6,2,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.15f0, stimulation = -1.36f0, hedonism = 0.42f0, achievement = 0.56f0, power = -0.44f0, security = -0.08f0, conformity = -0.01f0, tradition = -0.38f0, benevolence = 0.49f0, universalism = 0.65f0)"
1,25,"(10, 9)",15.0,1,2,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.32f0, stimulation = 0.04f0, hedonism = -0.55f0, achievement = -0.14f0, power = -0.88f0, security = 0.61f0, conformity = -1.42f0, tradition = -1.38f0, benevolence = 0.86f0, universalism = 1.54f0)"
1,26,"(44, 17)",18.0,1,2,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.2f0, stimulation = -1.12f0, hedonism = -1.26f0, achievement = -1.93f0, power = -0.59f0, security = 1.1f0, conformity = -0.98f0, tradition = 1.41f0, benevolence = 1.38f0, universalism = 2.19f0)"
1,27,"(37, 1)",24.0,1,1,3,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.42f0, stimulation = -2.91f0, hedonism = -1.2f0, achievement = -0.7f0, power = -1.38f0, security = 1.55f0, conformity = 1.06f0, tradition = -0.32f0, benevolence = 0.49f0, universalism = 1.99f0)"
1,28,"(27, 18)",3.0,1,2,4,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.32f0, stimulation = -0.49f0, hedonism = 0.16f0, achievement = -0.88f0, power = 0.74f0, security = 1.29f0, conformity = -1.32f0, tradition = -0.95f0, benevolence = 0.23f0, universalism = -0.11f0)"
1,29,"(42, 15)",12.0,1,5,4,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.1f0, stimulation = -1.96f0, hedonism = -0.82f0, achievement = -0.36f0, power = -0.94f0, security = 1.62f0, conformity = -1.08f0, tradition = 0.21f0, benevolence = 1.3f0, universalism = 0.95f0)"
1,30,"(16, 37)",20.0,1,2,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.23f0, stimulation = -0.73f0, hedonism = 0.9f0, achievement = -0.9f0, power = -1.87f0, security = -0.11f0, conformity = 0.53f0, tradition = 0.72f0, benevolence = 0.78f0, universalism = 0.91f0)"
1,31,"(18, 40)",22.0,1,5,2,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.67f0, stimulation = 1.11f0, hedonism = -0.17f0, achievement = -2.9f0, power = -1.09f0, security = 0.3f0, conformity = 0.29f0, tradition = -0.94f0, benevolence = 1.54f0, universalism = 1.19f0)"
1,32,"(25, 41)",14.0,1,2,4,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.13f0, stimulation = -0.82f0, hedonism = -0.79f0, achievement = -0.24f0, power = -2.3f0, security = 0.25f0, conformity = 1.1f0, tradition = 2.16f0, benevolence = -0.19f0, universalism = 0.95f0)"
1,33,"(27, 2)",5.0,1,2,4,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.23f0, stimulation = -2.93f0, hedonism = -0.75f0, achievement = -0.61f0, power = -1.1f0, security = 1.7f0, conformity = 0.53f0, tradition = 1.54f0, benevolence = 0.97f0, universalism = 0.88f0)"
1,34,"(6, 33)",22.0,1,1,4,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.6f0, stimulation = -0.66f0, hedonism = -0.61f0, achievement = -1.97f0, power = -1.06f0, security = 1.54f0, conformity = -0.36f0, tradition = 0.68f0, benevolence = 1.95f0, universalism = 1.11f0)"
1,35,"(31, 50)",11.0,1,4,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.01f0, stimulation = -2.72f0, hedonism = 0.42f0, achievement = -0.88f0, power = -0.87f0, security = 1.29f0, conformity = 1.39f0, tradition = 0.9f0, benevolence = 0.2f0, universalism = 0.26f0)"
1,36,"(43, 42)",5.0,1,1,1,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.29f0, stimulation = -1.14f0, hedonism = -0.81f0, achievement = 0.21f0, power = -2.05f0, security = 1.53f0, conformity = -0.44f0, tradition = 2.0f0, benevolence = 0.59f0, universalism = 0.42f0)"
1,37,"(28, 8)",5.0,1,6,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.3f0, stimulation = 1.39f0, hedonism = 0.2f0, achievement = 0.21f0, power = -0.75f0, security = -0.5f0, conformity = -1.68f0, tradition = -0.6f0, benevolence = -0.39f0, universalism = 0.82f0)"
1,38,"(38, 16)",19.0,1,2,1,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.57f0, stimulation = -1.03f0, hedonism = -1.62f0, achievement = 0.46f0, power = 0.07f0, security = 0.58f0, conformity = -0.68f0, tradition = 1.71f0, benevolence = 0.11f0, universalism = 0.98f0)"
1,39,"(9, 24)",14.0,1,1,1,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.46f0, stimulation = -2.05f0, hedonism = -0.99f0, achievement = -0.53f0, power = -2.42f0, security = 2.15f0, conformity = 0.76f0, tradition = 0.69f0, benevolence = 0.74f0, universalism = 1.18f0)"
1,40,"(19, 35)",20.0,1,5,4,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -1.16f0, stimulation = 0.08f0, hedonism = 0.41f0, achievement = -0.39f0, power = 0.07f0, security = 1.2f0, conformity = 0.96f0, tradition = -0.25f0, benevolence = -0.55f0, universalism = -0.38f0)"
1,41,"(2, 18)",3.0,1,1,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.77f0, stimulation = -1.65f0, hedonism = -0.18f0, achievement = -2.01f0, power = -0.98f0, security = 1.71f0, conformity = 0.28f0, tradition = 0.73f0, benevolence = 0.92f0, universalism = 1.95f0)"
1,42,"(24, 13)",17.0,1,2,1,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.71f0, stimulation = 0.31f0, hedonism = 1.56f0, achievement = -2.19f0, power = -0.91f0, security = 0.14f0, conformity = 0.05f0, tradition = 0.91f0, benevolence = 0.69f0, universalism = 0.16f0)"
1,43,"(46, 9)",8.0,1,3,4,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.02f0, stimulation = 0.51f0, hedonism = -0.25f0, achievement = 0.36f0, power = -0.76f0, security = 0.3f0, conformity = -1.34f0, tradition = -0.14f0, benevolence = 0.43f0, universalism = -0.15f0)"
1,44,"(10, 1)",15.0,1,2,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.11f0, stimulation = 0.58f0, hedonism = 0.65f0, achievement = 0.3f0, power = 0.3f0, security = -1.67f0, conformity = -1.02f0, tradition = -1.59f0, benevolence = 0.36f0, universalism = 0.98f0)"
1,45,"(44, 32)",11.0,1,6,3,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.79f0, stimulation = -0.78f0, hedonism = 0.46f0, achievement = 0.48f0, power = -1.47f0, security = 1.5f0, conformity = -0.25f0, tradition = 0.08f0, benevolence = 0.5f0, universalism = 0.27f0)"
1,46,"(22, 40)",22.0,1,6,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.62f0, stimulation = -0.91f0, hedonism = -0.0f0, achievement = -0.99f0, power = -0.96f0, security = 1.2f0, conformity = -0.0f0, tradition = -0.29f0, benevolence = 0.64f0, universalism = 0.69f0)"
1,47,"(5, 12)",7.0,1,2,4,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.35f0, stimulation = -1.19f0, hedonism = 0.19f0, achievement = 0.52f0, power = -2.97f0, security = -0.9f0, conformity = -0.34f0, tradition = 0.69f0, benevolence = 1.36f0, universalism = 1.31f0)"
1,48,"(44, 33)",14.0,1,5,4,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.78f0, stimulation = -2.09f0, hedonism = -1.14f0, achievement = -1.85f0, power = -1.6f0, security = 2.45f0, conformity = 0.56f0, tradition = 0.29f0, benevolence = 1.25f0, universalism = 1.35f0)"
1,49,"(6, 24)",12.0,1,1,1,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.78f0, stimulation = 0.62f0, hedonism = 0.29f0, achievement = -2.24f0, power = -2.56f0, security = -0.06f0, conformity = -1.03f0, tradition = 0.17f0, benevolence = 1.64f0, universalism = 1.37f0)"
1,50,"(14, 21)",23.0,1,5,2,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.43f0, stimulation = -0.39f0, hedonism = 0.91f0, achievement = 0.84f0, power = -0.19f0, security = 1.19f0, conformity = -0.38f0, tradition = -1.27f0, benevolence = -0.25f0, universalism = -0.04f0)"
2,1,"(2, 21)",5.0,2,6,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.21f0, stimulation = 0.42f0, hedonism = 0.69f0, achievement = -0.52f0, power = -1.23f0, security = 0.31f0, conformity = 0.82f0, tradition = -0.84f0, benevolence = -0.25f0, universalism = 0.4f0)"
2,2,"(14, 43)",11.0,2,6,1,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.47f0, stimulation = -1.5f0, hedonism = -0.91f0, achievement = -0.42f0, power = -0.8f0, security = 0.41f0, conformity = 0.11f0, tradition = 0.9f0, benevolence = -0.11f0, universalism = 0.82f0)"
2,3,"(30, 5)",12.0,2,1,4,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.39f0, stimulation = -1.13f0, hedonism = 1.5f0, achievement = -0.06f0, power = -1.01f0, security = 0.34f0, conformity = -0.21f0, tradition = -0.06f0, benevolence = 1.3f0, universalism = -0.28f0)"
2,4,"(9, 13)",12.0,2,6,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.08f0, stimulation = -1.7f0, hedonism = -0.57f0, achievement = -0.91f0, power = 0.0f0, security = 1.33f0, conformity = -0.13f0, tradition = 1.18f0, benevolence = 0.29f0, universalism = 0.59f0)"
2,5,"(6, 35)",24.0,2,6,1,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.25f0, stimulation = -1.74f0, hedonism = 1.4f0, achievement = -1.69f0, power = -0.5f0, security = 1.45f0, conformity = 0.06f0, tradition = 1.18f0, benevolence = 0.09f0, universalism = 0.0f0)"
2,6,"(24, 28)",9.0,2,3,2,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.29f0, stimulation = -1.1f0, hedonism = -0.8f0, achievement = 0.12f0, power = -0.08f0, security = 1.55f0, conformity = -0.59f0, tradition = -0.56f0, benevolence = 0.18f0, universalism = 0.98f0)"
2,7,"(9, 39)",12.0,2,1,1,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.12f0, stimulation = -1.17f0, hedonism = -1.95f0, achievement = 1.58f0, power = -0.56f0, security = 1.35f0, conformity = -1.0f0, tradition = -0.37f0, benevolence = 0.54f0, universalism = 0.47f0)"
2,8,"(33, 17)",14.0,2,4,3,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.01f0, stimulation = -0.81f0, hedonism = 0.94f0, achievement = -2.22f0, power = -3.42f0, security = 0.78f0, conformity = 0.66f0, tradition = 1.22f0, benevolence = 0.94f0, universalism = 0.9f0)"
2,9,"(13, 19)",5.0,2,2,4,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.51f0, stimulation = 0.43f0, hedonism = -1.47f0, achievement = -0.78f0, power = -0.92f0, security = 1.4f0, conformity = 0.1f0, tradition = 1.21f0, benevolence = -0.16f0, universalism = -0.31f0)"
2,10,"(39, 45)",12.0,2,6,1,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.18f0, stimulation = -0.85f0, hedonism = 0.36f0, achievement = -1.12f0, power = -1.68f0, security = 0.91f0, conformity = -0.73f0, tradition = 0.07f0, benevolence = 1.3f0, universalism = 1.57f0)"
2,11,"(34, 3)",10.0,2,2,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.16f0, stimulation = 0.34f0, hedonism = 1.19f0, achievement = -0.46f0, power = 0.68f0, security = -0.2f0, conformity = -1.38f0, tradition = -1.19f0, benevolence = -0.95f0, universalism = 0.8f0)"
2,12,"(24, 9)",7.0,2,6,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.07f0, stimulation = -0.17f0, hedonism = -1.56f0, achievement = 0.9f0, power = -2.05f0, security = 0.72f0, conformity = 0.44f0, tradition = 0.84f0, benevolence = 0.64f0, universalism = 0.31f0)"
2,13,"(16, 29)",10.0,2,6,4,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.38f0, stimulation = -1.83f0, hedonism = 1.44f0, achievement = -1.13f0, power = -0.24f0, security = -0.03f0, conformity = -0.6f0, tradition = -0.36f0, benevolence = 0.93f0, universalism = 1.43f0)"
2,14,"(13, 39)",14.0,2,2,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.66f0, stimulation = -0.83f0, hedonism = -1.58f0, achievement = 0.07f0, power = -1.0f0, security = 0.61f0, conformity = 0.36f0, tradition = 1.31f0, benevolence = 0.68f0, universalism = 1.03f0)"
2,15,"(29, 19)",5.0,2,4,2,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.18f0, stimulation = -0.82f0, hedonism = 0.77f0, achievement = -3.14f0, power = -1.94f0, security = 1.61f0, conformity = 0.67f0, tradition = 1.04f0, benevolence = 0.48f0, universalism = 1.5f0)"
2,16,"(38, 38)",5.0,2,6,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.43f0, stimulation = -1.66f0, hedonism = -2.71f0, achievement = 0.3f0, power = -1.46f0, security = 0.83f0, conformity = 0.15f0, tradition = 0.53f0, benevolence = 1.88f0, universalism = 1.72f0)"
2,17,"(13, 43)",24.0,2,1,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.32f0, stimulation = -0.85f0, hedonism = -1.25f0, achievement = -1.46f0, power = -1.86f0, security = 0.83f0, conformity = 1.08f0, tradition = 1.08f0, benevolence = 1.26f0, universalism = 0.86f0)"
2,18,"(50, 21)",3.0,2,5,4,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.77f0, stimulation = -0.32f0, hedonism = -0.46f0, achievement = -0.59f0, power = -1.52f0, security = 1.35f0, conformity = 1.67f0, tradition = 0.76f0, benevolence = -0.12f0, universalism = 0.01f0)"
