time,nagents,#241,#242,#243,#244,#245,#246,#247,#248,#249,#250,#251,#252,#253,#254,#255,#256,#257,#258,#259,#260,#261,#262,#263,#264
10,16,0,0,12,22,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 16, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.6449295010845988,"Dict(:p25 => 4.0, :p75 => 30.5, :p50 => 13.5, :p90 => 59.0, :p99 => 168.24999999999994, :p95 => 93.25000000000023)",1.209073416647296,10.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",2.772588722239781,"Dict{String, Real}(""unique_cultures"" => 16, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0078125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.1556250000000006, ""std_agreeableness"" => 0.6175080971129043, ""std_extraversion"" => 0.8696740289710084, ""mean_openness"" => 3.809375, ""std_conscientiousness"" => 0.6913645926716236, ""mean_agreeableness"" => 3.756875, ""std_neuroticism"" => 0.8082076362750683, ""std_openness"" => 0.7599427061737395, ""mean_conscientiousness"" => 3.136250000000001, ""mean_neuroticism"" => 3.0856249999999994)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",11,5,"Dict(""blue_proportion"" => 0.3125, ""red_proportion"" => 0.6875)"
11,14,0,0,14,22,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 14, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.6276065981948336,"Dict(:p25 => 4.25, :p75 => 41.25, :p50 => 13.5, :p90 => 62.5, :p99 => 173.6199999999999, :p95 => 108.10000000000018)",1.2110236483543786,11.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",2.6390573296152584,"Dict{String, Real}(""unique_cultures"" => 14, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0068359375)",0.0,0.0,"Dict(""mean_extraversion"" => 3.1064285714285718, ""std_agreeableness"" => 0.6390308596307689, ""std_extraversion"" => 0.8786843937024623, ""mean_openness"" => 3.765, ""std_conscientiousness"" => 0.6864148779094059, ""mean_agreeableness"" => 3.7271428571428573, ""std_neuroticism"" => 0.7826273024278506, ""std_openness"" => 0.8048960754704251, ""mean_conscientiousness"" => 3.1150000000000007, ""mean_neuroticism"" => 3.008571428571429)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",10,4,"Dict(""blue_proportion"" => 0.2857142857142857, ""red_proportion"" => 0.7142857142857143)"
12,14,0,0,14,22,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 14, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.6500000000000001,"Dict(:p25 => 3.0, :p75 => 43.0, :p50 => 13.0, :p90 => 64.8, :p99 => 176.4899999999999, :p95 => 110.45000000000017)",1.2130439235585453,12.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 1, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 1)",2.6390573296152584,"Dict{String, Real}(""unique_cultures"" => 14, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0068359375)",0.0,0.0,"Dict(""mean_extraversion"" => 3.1064285714285718, ""std_agreeableness"" => 0.6390308596307689, ""std_extraversion"" => 0.8786843937024623, ""mean_openness"" => 3.765, ""std_conscientiousness"" => 0.6864148779094059, ""mean_agreeableness"" => 3.7271428571428573, ""std_neuroticism"" => 0.7826273024278506, ""std_openness"" => 0.8048960754704251, ""mean_conscientiousness"" => 3.1150000000000007, ""mean_neuroticism"" => 3.008571428571429)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",10,4,"Dict(""blue_proportion"" => 0.2857142857142857, ""red_proportion"" => 0.7142857142857143)"
13,13,0,0,15,22,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 13, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.6480894376772903,"Dict(:p25 => 2.0, :p75 => 50.0, :p50 => 12.0, :p90 => 67.4, :p99 => 180.63999999999987, :p95 => 119.20000000000027)",1.2151113227790908,13.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 2)",2.5649493574615376,"Dict{String, Real}(""unique_cultures"" => 13, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00634765625)",0.0,0.0,"Dict(""mean_extraversion"" => 3.1184615384615384, ""std_agreeableness"" => 0.6401362034554513, ""std_extraversion"" => 0.9133623427921523, ""mean_openness"" => 3.7946153846153843, ""std_conscientiousness"" => 0.7073596626241083, ""mean_agreeableness"" => 3.680769230769231, ""std_neuroticism"" => 0.8131980236332511, ""std_openness"" => 0.8297852672490574, ""mean_conscientiousness"" => 3.140769230769231, ""mean_neuroticism"" => 3.0207692307692304)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",9,4,"Dict(""blue_proportion"" => 0.3076923076923077, ""red_proportion"" => 0.6923076923076923)"
14,10,0,0,18,22,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 10, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.5672413793103448,"Dict(:p25 => 10.25, :p75 => 64.0, :p50 => 21.5, :p90 => 82.89999999999995, :p99 => 187.39000000000001, :p95 => 140.9500000000001)",1.2172078236183552,14.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 1, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 1)",2.1639556568820564,"Dict{String, Real}(""unique_cultures"" => 9, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00439453125)",0.0,0.0,"Dict(""mean_extraversion"" => 2.9639999999999995, ""std_agreeableness"" => 0.6786293375457458, ""std_extraversion"" => 0.8262660319507003, ""mean_openness"" => 3.9400000000000004, ""std_conscientiousness"" => 0.7129407019131706, ""mean_agreeableness"" => 3.6559999999999997, ""std_neuroticism"" => 0.718291955498134, ""std_openness"" => 0.6000000000000001, ""mean_conscientiousness"" => 3.138, ""mean_neuroticism"" => 3.229)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",7,3,"Dict(""blue_proportion"" => 0.3, ""red_proportion"" => 0.7)"
15,9,0,0,19,22,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 9, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.5333333333333332,"Dict(:p25 => 10.0, :p75 => 71.0, :p50 => 31.0, :p90 => 97.99999999999991, :p99 => 191.59999999999997, :p95 => 150.00000000000017)",NaN,15.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",2.0431918705451206,"Dict{String, Real}(""unique_cultures"" => 8, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00390625)",0.0,0.0,"Dict(""mean_extraversion"" => 2.911111111111111, ""std_agreeableness"" => 0.7094677190996391, ""std_extraversion"" => 0.8582459502445153, ""mean_openness"" => 4.005555555555556, ""std_conscientiousness"" => 0.6488601116145486, ""mean_agreeableness"" => 3.6922222222222225, ""std_neuroticism"" => 0.5374244132899062, ""std_openness"" => 0.5972041340930067, ""mean_conscientiousness"" => 3.022222222222222, ""mean_neuroticism"" => 3.3899999999999997)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",6,3,"Dict(""blue_proportion"" => 0.3333333333333333, ""red_proportion"" => 0.6666666666666666)"
16,9,0,0,19,22,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 9, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.5436757512229209,"Dict(:p25 => 9.0, :p75 => 74.0, :p50 => 32.0, :p90 => 100.1999999999999, :p99 => 194.52, :p95 => 152.6000000000002)",NaN,16.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",2.0431918705451206,"Dict{String, Real}(""unique_cultures"" => 8, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00390625)",0.0,0.0,"Dict(""mean_extraversion"" => 2.911111111111111, ""std_agreeableness"" => 0.7094677190996391, ""std_extraversion"" => 0.8582459502445153, ""mean_openness"" => 4.005555555555556, ""std_conscientiousness"" => 0.6488601116145486, ""mean_agreeableness"" => 3.6922222222222225, ""std_neuroticism"" => 0.5374244132899062, ""std_openness"" => 0.5972041340930067, ""mean_conscientiousness"" => 3.022222222222222, ""mean_neuroticism"" => 3.3899999999999997)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",6,3,"Dict(""blue_proportion"" => 0.3333333333333333, ""red_proportion"" => 0.6666666666666666)"
17,9,0,0,19,22,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 9, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.5541781450872358,"Dict(:p25 => 8.0, :p75 => 76.0, :p50 => 33.0, :p90 => 103.1999999999999, :p99 => 197.51999999999998, :p95 => 155.6000000000002)",NaN,17.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",2.0431918705451206,"Dict{String, Real}(""unique_cultures"" => 8, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00390625)",0.0,0.0,"Dict(""mean_extraversion"" => 2.911111111111111, ""std_agreeableness"" => 0.7094677190996391, ""std_extraversion"" => 0.8582459502445153, ""mean_openness"" => 4.005555555555556, ""std_conscientiousness"" => 0.6488601116145486, ""mean_agreeableness"" => 3.6922222222222225, ""std_neuroticism"" => 0.5374244132899062, ""std_openness"" => 0.5972041340930067, ""mean_conscientiousness"" => 3.022222222222222, ""mean_neuroticism"" => 3.3899999999999997)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",6,3,"Dict(""blue_proportion"" => 0.3333333333333333, ""red_proportion"" => 0.6666666666666666)"
18,9,0,0,19,22,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 9, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.5643810816926906,"Dict(:p25 => 7.0, :p75 => 78.0, :p50 => 34.0, :p90 => 106.1999999999999, :p99 => 200.51999999999998, :p95 => 158.6000000000002)",NaN,18.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",2.0431918705451206,"Dict{String, Real}(""unique_cultures"" => 8, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00390625)",0.0,0.0,"Dict(""mean_extraversion"" => 2.911111111111111, ""std_agreeableness"" => 0.7094677190996391, ""std_extraversion"" => 0.8582459502445153, ""mean_openness"" => 4.005555555555556, ""std_conscientiousness"" => 0.6488601116145486, ""mean_agreeableness"" => 3.6922222222222225, ""std_neuroticism"" => 0.5374244132899062, ""std_openness"" => 0.5972041340930067, ""mean_conscientiousness"" => 3.022222222222222, ""mean_neuroticism"" => 3.3899999999999997)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",6,3,"Dict(""blue_proportion"" => 0.3333333333333333, ""red_proportion"" => 0.6666666666666666)"
19,8,0,0,20,22,19.0,1.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.03571428571428571, ""avg_degree"" => 0.25, ""n_nodes"" => 8, ""max_degree"" => 1)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.5125502008032128,"Dict(:p25 => 15.25, :p75 => 80.75, :p50 => 43.5, :p90 => 122.29999999999998, :p99 => 204.82999999999996, :p95 => 168.15000000000003)",NaN,19.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 1.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 1, ""total_transmissions"" => 1)",1.9061547465398496,"Dict{String, Real}(""unique_cultures"" => 7, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00341796875)",0.0,0.0,"Dict(""mean_extraversion"" => 3.0037499999999997, ""std_agreeableness"" => 0.7049822692805828, ""std_extraversion"" => 0.8680674348393511, ""mean_openness"" => 3.995, ""std_conscientiousness"" => 0.5027193906288933, ""mean_agreeableness"" => 3.6050000000000004, ""std_neuroticism"" => 0.5725132562407865, ""std_openness"" => 0.63753991471683, ""mean_conscientiousness"" => 3.17125, ""mean_neuroticism"" => 3.375)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",5,3,"Dict(""blue_proportion"" => 0.375, ""red_proportion"" => 0.625)"
20,7,0,0,20,23,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 7, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 1, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 1)",0.0,0.46845827439886856,"Dict(:p25 => 26.0, :p75 => 84.0, :p50 => 64.0, :p90 => 138.39999999999992, :p99 => 209.13999999999996, :p95 => 177.70000000000002)",NaN,20.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.7478680974667573,"Dict{String, Real}(""unique_cultures"" => 6, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0029296875)",0.0,0.0,"Dict(""mean_extraversion"" => 3.042857142857143, ""std_agreeableness"" => 0.7057721202444072, ""std_extraversion"" => 0.9299769582399032, ""mean_openness"" => 4.201428571428571, ""std_conscientiousness"" => 0.5421078789142918, ""mean_agreeableness"" => 3.6985714285714293, ""std_neuroticism"" => 0.6175180737667291, ""std_openness"" => 0.27655189816913645, ""mean_conscientiousness"" => 3.1814285714285715, ""mean_neuroticism"" => 3.3857142857142857)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",3,4,"Dict(""blue_proportion"" => 0.5714285714285714, ""red_proportion"" => 0.42857142857142855)"
21,7,0,0,20,23,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 7, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4743303571428572,"Dict(:p25 => 25.0, :p75 => 86.5, :p50 => 66.0, :p90 => 141.39999999999992, :p99 => 212.13999999999993, :p95 => 180.70000000000002)",NaN,21.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.7478680974667573,"Dict{String, Real}(""unique_cultures"" => 6, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0029296875)",0.0,0.0,"Dict(""mean_extraversion"" => 3.042857142857143, ""std_agreeableness"" => 0.7057721202444072, ""std_extraversion"" => 0.9299769582399032, ""mean_openness"" => 4.201428571428571, ""std_conscientiousness"" => 0.5421078789142918, ""mean_agreeableness"" => 3.6985714285714293, ""std_neuroticism"" => 0.6175180737667291, ""std_openness"" => 0.27655189816913645, ""mean_conscientiousness"" => 3.1814285714285715, ""mean_neuroticism"" => 3.3857142857142857)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",3,4,"Dict(""blue_proportion"" => 0.5714285714285714, ""red_proportion"" => 0.42857142857142855)"
22,8,1,0,20,23,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 8, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.5177884615384616,"Dict(:p25 => 12.875, :p75 => 84.125, :p50 => 50.0, :p90 => 127.09999999999998, :p99 => 213.40999999999997, :p95 => 175.05000000000004)",NaN,19.25,0.125,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.6674619334292948,"Dict{String, Real}(""unique_cultures"" => 6, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0029296875)",0.0,0.0,"Dict(""mean_extraversion"" => 3.17, ""std_agreeableness"" => 0.6767767620968422, ""std_extraversion"" => 0.9330747941234783, ""mean_openness"" => 4.145, ""std_conscientiousness"" => 0.5151629423229676, ""mean_agreeableness"" => 3.6362500000000004, ""std_neuroticism"" => 0.5717142143214062, ""std_openness"" => 0.3017094155451093, ""mean_conscientiousness"" => 3.2225, ""mean_neuroticism"" => 3.385)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",3,5,"Dict(""blue_proportion"" => 0.625, ""red_proportion"" => 0.375)"
23,9,2,0,20,23,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 9, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.5453023645114039,"Dict(:p25 => 13.0, :p75 => 78.0, :p50 => 35.0, :p90 => 115.59999999999991, :p99 => 214.95999999999998, :p95 => 170.80000000000018)",NaN,18.0,0.21673525377229086,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.5810937501718239,"Dict{String, Real}(""unique_cultures"" => 6, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0029296875)",0.0,0.0,"Dict(""mean_extraversion"" => 3.061111111111111, ""std_agreeableness"" => 0.633320175301912, ""std_extraversion"" => 0.9319394353235144, ""mean_openness"" => 4.164444444444444, ""std_conscientiousness"" => 0.5912063937407984, ""mean_agreeableness"" => 3.6422222222222222, ""std_neuroticism"" => 0.6851784033698409, ""std_openness"" => 0.288188788431781, ""mean_conscientiousness"" => 3.336666666666667, ""mean_neuroticism"" => 3.242222222222222)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",3,6,"Dict(""blue_proportion"" => 0.6666666666666666, ""red_proportion"" => 0.3333333333333333)"
24,7,2,0,21,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 7, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 1, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 1)",0.0,0.4405204460966543,"Dict(:p25 => 26.25, :p75 => 84.5, :p50 => 73.0, :p90 => 144.39999999999992, :p99 => 220.5399999999999, :p95 => 186.70000000000002)",NaN,17.571428571428573,0.2624854819976772,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.15374194270109,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.1799999999999997, ""std_agreeableness"" => 0.36537000163565436, ""std_extraversion"" => 0.7585512507405152, ""mean_openness"" => 4.191428571428572, ""std_conscientiousness"" => 0.6761762238605301, ""mean_agreeableness"" => 3.3842857142857143, ""std_neuroticism"" => 0.7118286310622803, ""std_openness"" => 0.3251373336211727, ""mean_conscientiousness"" => 3.298571428571429, ""mean_neuroticism"" => 3.12)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,6,"Dict(""blue_proportion"" => 0.8571428571428571, ""red_proportion"" => 0.14285714285714285)"
25,7,2,0,21,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 7, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4327197303603838,"Dict(:p25 => 27.25, :p75 => 87.0, :p50 => 74.0, :p90 => 146.79999999999993, :p99 => 223.4799999999999, :p95 => 189.40000000000003)",NaN,18.571428571428573,0.24835164835164836,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 1, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 1)",1.15374194270109,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.1799999999999997, ""std_agreeableness"" => 0.36537000163565436, ""std_extraversion"" => 0.7585512507405152, ""mean_openness"" => 4.191428571428572, ""std_conscientiousness"" => 0.6761762238605301, ""mean_agreeableness"" => 3.3842857142857143, ""std_neuroticism"" => 0.7118286310622803, ""std_openness"" => 0.3251373336211727, ""mean_conscientiousness"" => 3.298571428571429, ""mean_neuroticism"" => 3.12)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,6,"Dict(""blue_proportion"" => 0.8571428571428571, ""red_proportion"" => 0.14285714285714285)"
26,7,2,0,21,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 7, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4257852077001014,"Dict(:p25 => 27.75, :p75 => 89.5, :p50 => 76.0, :p90 => 149.19999999999993, :p99 => 226.41999999999993, :p95 => 192.10000000000002)",NaN,19.571428571428573,0.23566214807090735,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.15374194270109,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.1799999999999997, ""std_agreeableness"" => 0.36537000163565436, ""std_extraversion"" => 0.7585512507405152, ""mean_openness"" => 4.191428571428572, ""std_conscientiousness"" => 0.6761762238605301, ""mean_agreeableness"" => 3.3842857142857143, ""std_neuroticism"" => 0.7118286310622803, ""std_openness"" => 0.3251373336211727, ""mean_conscientiousness"" => 3.298571428571429, ""mean_neuroticism"" => 3.12)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,6,"Dict(""blue_proportion"" => 0.8571428571428571, ""red_proportion"" => 0.14285714285714285)"
27,7,2,0,21,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 7, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4179436480474543,"Dict(:p25 => 28.75, :p75 => 92.0, :p50 => 78.0, :p90 => 151.5999999999999, :p99 => 229.35999999999993, :p95 => 194.80000000000004)",NaN,20.571428571428573,0.2242063492063493,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.15374194270109,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.1799999999999997, ""std_agreeableness"" => 0.36537000163565436, ""std_extraversion"" => 0.7585512507405152, ""mean_openness"" => 4.191428571428572, ""std_conscientiousness"" => 0.6761762238605301, ""mean_agreeableness"" => 3.3842857142857143, ""std_neuroticism"" => 0.7118286310622803, ""std_openness"" => 0.3251373336211727, ""mean_conscientiousness"" => 3.298571428571429, ""mean_neuroticism"" => 3.12)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,6,"Dict(""blue_proportion"" => 0.8571428571428571, ""red_proportion"" => 0.14285714285714285)"
