time,nagents,#193,#194,#195,#196,#197,#198,#199,#200,#201,#202,#203
66,369,366,5,42,863.5563750000003,0.37244897959183676,"Dict{String, Real}(""n_edges"" => 181, ""density"" => 0.0026658418758100625, ""avg_degree"" => 0.7756756756756756, ""n_nodes"" => 369, ""max_degree"" => 13)",0.31593621742263833,"Dict(:p25 => 10.875, :p75 => 21.75, :p50 => 15.5, :p90 => 32.0, :p99 => 51.25415999999997, :p95 => 37.660000000000025)",3.04702816399753,17.88888888888889,0.47662401483884564
67,379,378,6,43,914.0326250000002,0.37745098039215685,"Dict{String, Real}(""n_edges"" => 191, ""density"" => 0.0026664432996886824, ""avg_degree"" => 0.7842105263157895, ""n_nodes"" => 379, ""max_degree"" => 13)",0.31664527424208067,"Dict(:p25 => 10.875, :p75 => 21.625, :p50 => 15.5, :p90 => 31.5, :p99 => 60.66169999999924, :p95 => 36.77)",3.1812039354015877,18.12928759894459,0.4681071337643701
68,403,403,7,43,953.7724949218754,0.38495575221238937,"Dict{String, Real}(""n_edges"" => 209, ""density"" => 0.0025801513524190463, ""avg_degree"" => 0.8148148148148148, ""n_nodes"" => 403, ""max_degree"" => 14)",0.3112912760850992,"Dict(:p25 => 11.0, :p75 => 20.5625, :p50 => 14.75, :p90 => 29.700000000000003, :p99 => 55.90796234374982, :p95 => 34.737500000000004)",3.2614239344860714,17.82133995037221,0.47680201330456007
69,414,415,8,43,1057.0266636718754,0.423728813559322,"Dict{String, Real}(""n_edges"" => 218, ""density"" => 0.0025499760208676937, ""avg_degree"" => 0.8197115384615384, ""n_nodes"" => 414, ""max_degree"" => 14)",0.32616230866341045,"Dict(:p25 => 10.5, :p75 => 20.99015234375, :p50 => 15.25, :p90 => 30.095000000000006, :p99 => 56.40175523437502, :p95 => 34.37115625000002)",3.299758614090712,18.154589371980677,0.4659946060320912
70,429,432,8,45,991.1513761718755,0.451063829787234,"Dict{String, Real}(""n_edges"" => 214, ""density"" => 0.002331002331002331, ""avg_degree"" => 0.7865429234338747, ""n_nodes"" => 429, ""max_degree"" => 14)",0.3251086346294252,"Dict(:p25 => 10.5, :p75 => 20.875, :p50 => 15.5, :p90 => 29.525000000000006, :p99 => 56.71147281249986, :p95 => 34.400000000000006)",3.052491336263316,18.34032634032634,0.4650509632716038
71,437,442,9,46,1050.9623433349618,0.4132231404958678,"Dict{String, Real}(""n_edges"" => 223, ""density"" => 0.002340814141456553, ""avg_degree"" => 0.785876993166287, ""n_nodes"" => 437, ""max_degree"" => 13)",0.32034935196339087,"Dict(:p25 => 10.625, :p75 => 21.0, :p50 => 15.75, :p90 => 29.10000000000001, :p99 => 57.343322187499936, :p95 => 33.900000000000034)",2.9750760690463127,18.736842105263158,0.4527589071018703
72,451,457,9,47,1049.9786334960947,0.3893129770992366,"Dict{String, Real}(""n_edges"" => 241, ""density"" => 0.002374969204237497, ""avg_degree"" => 0.8344370860927153, ""n_nodes"" => 451, ""max_degree"" => 13)",0.3243996692279525,"Dict(:p25 => 10.25, :p75 => 21.125, :p50 => 15.75, :p90 => 29.25, :p99 => 57.699058593749996, :p95 => 34.290125)",3.102776968158114,19.01108647450111,0.44857939513932954
73,462,473,9,52,1111.885533016969,0.375,"Dict{String, Real}(""n_edges"" => 258, ""density"" => 0.0024227399498549175, ""avg_degree"" => 0.8836206896551724, ""n_nodes"" => 462, ""max_degree"" => 13)",0.31243832452123255,"Dict(:p25 => 10.625, :p75 => 21.1875, :p50 => 16.125, :p90 => 29.22218750000001, :p99 => 58.192851484374934, :p95 => 34.0)",3.2893617400187063,19.125541125541126,0.4476408984104774
74,474,486,9,53,1120.7037891601572,0.36162361623616235,"Dict{String, Real}(""n_edges"" => 248, ""density"" => 0.002212290702134682, ""avg_degree"" => 0.8340336134453782, ""n_nodes"" => 474, ""max_degree"" => 12)",0.3193866854810088,"Dict(:p25 => 10.25, :p75 => 21.4875, :p50 => 15.9375, :p90 => 29.41240000000001, :p99 => 56.931999999999974, :p95 => 32.64522812500001)",3.3910799575816366,19.531645569620252,0.4414355289028167
75,483,499,9,57,1113.0836268554692,0.3170731707317073,"Dict{String, Real}(""n_edges"" => 257, ""density"" => 0.002207846876798708, ""avg_degree"" => 0.8804123711340206, ""n_nodes"" => 483, ""max_degree"" => 13)",0.32158080336532135,"Dict(:p25 => 10.25, :p75 => 21.75, :p50 => 16.125, :p90 => 29.74612, :p99 => 53.60822259375004, :p95 => 32.72500000000001)",3.4404121960324088,19.77432712215321,0.4356427616546066
76,501,524,11,62,1340.9976291015626,0.2922636103151863,"Dict{String, Real}(""n_edges"" => 308, ""density"" => 0.002459081836327345, ""avg_degree"" => 1.0377733598409542, ""n_nodes"" => 501, ""max_degree"" => 17)",0.31051355954106485,"Dict(:p25 => 10.1375, :p75 => 22.0, :p50 => 15.75, :p90 => 29.25, :p99 => 46.5648521484375, :p95 => 32.145)",4.16622330262325,19.277445109780437,0.4410040965904183
77,514,541,11,66,1373.4417815185548,0.32065217391304346,"Dict{String, Real}(""n_edges"" => 329, ""density"" => 0.0024954301014100317, ""avg_degree"" => 1.06963249516441, ""n_nodes"" => 514, ""max_degree"" => 17)",0.30804257852344064,"Dict(:p25 => 10.25625, :p75 => 22.0, :p50 => 15.5, :p90 => 28.536812500000032, :p99 => 42.52542886914064, :p95 => 31.985750000000003)",4.30173803934607,19.373540856031127,0.4372914880630945
78,528,558,11,69,1284.2637006591794,0.31016042780748665,"Dict{String, Real}(""n_edges"" => 329, ""density"" => 0.002364728882755448, ""avg_degree"" => 1.0696798493408664, ""n_nodes"" => 528, ""max_degree"" => 17)",0.31168673188763996,"Dict(:p25 => 9.96875, :p75 => 22.28125, :p50 => 15.75, :p90 => 27.805, :p99 => 37.78187375000001, :p95 => 32.1807175)",4.633917715961296,19.553030303030305,0.43410470454251926
79,544,577,11,72,1319.0225285055542,0.2935064935064935,"Dict{String, Real}(""n_edges"" => 333, ""density"" => 0.0022546311342216446, ""avg_degree"" => 1.0822669104204754, ""n_nodes"" => 544, ""max_degree"" => 16)",0.3080333125384578,"Dict(:p25 => 9.9375, :p75 => 22.0, :p50 => 15.375, :p90 => 27.027562500000002, :p99 => 38.79224999999981, :p95 => 31.656250000000014)",4.719995594102936,19.74448529411765,0.43449149630059636
80,552,592,12,78,1321.2311057644654,0.329923273657289,"Dict{String, Real}(""n_edges"" => 342, ""density"" => 0.0022488755622188904, ""avg_degree"" => 1.1027027027027028, ""n_nodes"" => 552, ""max_degree"" => 14)",0.31132166149640783,"Dict(:p25 => 9.625, :p75 => 22.0, :p50 => 15.75, :p90 => 27.0, :p99 => 40.38419500000002, :p95 => 30.795000000000005)",5.052773169752951,19.88586956521739,0.42951286154317403
81,561,614,13,90,1430.3653355987533,0.21052631578947367,"Dict{String, Real}(""n_edges"" => 416, ""density"" => 0.002648332060096766, ""avg_degree"" => 1.349290780141844, ""n_nodes"" => 561, ""max_degree"" => 14)",0.300407971097278,"Dict(:p25 => 9.875, :p75 => 21.408212890625002, :p50 => 15.5, :p90 => 26.5, :p99 => 39.172799999999945, :p95 => 29.5)",4.939610209179642,19.429590017825312,0.43013949533107665
82,573,631,14,94,1757.6856820489472,0.21143847487001732,"Dict{String, Real}(""n_edges"" => 466, ""density"" => 0.0028435787598091265, ""avg_degree"" => 1.4704861111111112, ""n_nodes"" => 573, ""max_degree"" => 20)",0.29531140168247205,"Dict(:p25 => 10.0, :p75 => 20.612499999999997, :p50 => 15.25, :p90 => 25.75, :p99 => 38.45258697499999, :p95 => 29.864999999999995)",4.961508989432598,19.6282722513089,0.426940920914183
83,591,654,14,99,1933.938662298581,0.24036979969183359,"Dict{String, Real}(""n_edges"" => 501, ""density"" => 0.002873612664544438, ""avg_degree"" => 1.6644182124789206, ""n_nodes"" => 591, ""max_degree"" => 22)",0.29022510681104263,"Dict(:p25 => 9.71875, :p75 => 19.875, :p50 => 15.25, :p90 => 25.25, :p99 => 36.053859121093765, :p95 => 28.75)",4.85907686498665,19.53637901861252,0.4268094985613349
84,608,677,14,105,2048.449608244931,0.34626436781609193,"Dict{String, Real}(""n_edges"" => 532, ""density"" => 0.002883031301482702, ""avg_degree"" => 1.740983606557377, ""n_nodes"" => 608, ""max_degree"" => 30)",0.29670092863537123,"Dict(:p25 => 9.613187500000002, :p75 => 19.5, :p50 => 15.0, :p90 => 25.270347878348836, :p99 => 36.18425293164063, :p95 => 28.61625)",4.524005481713852,19.60032894736842,0.4298479781205973
85,619,693,14,110,2131.1684751550506,0.35294117647058826,"Dict{String, Real}(""n_edges"" => 548, ""density"" => 0.002865044883960454, ""avg_degree"" => 1.8486312399355878, ""n_nodes"" => 619, ""max_degree"" => 38)",0.3007896742207603,"Dict(:p25 => 9.75, :p75 => 19.4375, :p50 => 14.75, :p90 => 25.300004718326417, :p99 => 36.82686682421869, :p95 => 28.385137500000003)",4.529354262302943,19.936995153473344,0.42560313880770173
86,630,715,14,121,2068.7676569879377,0.2939297124600639,"Dict{String, Real}(""n_edges"" => 500, ""density"" => 0.002523531935296641, ""avg_degree"" => 1.5712025316455696, ""n_nodes"" => 630, ""max_degree"" => 34)",0.2992081009267935,"Dict(:p25 => 9.65625, :p75 => 19.246375, :p50 => 14.4375, :p90 => 25.0, :p99 => 37.07146080664063, :p95 => 27.693749999999994)",4.376647688914812,19.93968253968254,0.4288640722966468
87,644,732,14,124,2218.046531986002,0.2846715328467153,"Dict{String, Real}(""n_edges"" => 528, ""density"" => 0.002550157935917622, ""avg_degree"" => 1.6795665634674923, ""n_nodes"" => 644, ""max_degree"" => 40)",0.3042421062434919,"Dict(:p25 => 9.390821972656248, :p75 => 19.0, :p50 => 14.4375, :p90 => 24.219500000000004, :p99 => 38.206093286174166, :p95 => 27.44375000000001)",4.262302975055393,20.341614906832298,0.42492982788867284
88,652,753,15,136,2234.617391054506,0.2571428571428571,"Dict{String, Real}(""n_edges"" => 516, ""density"" => 0.0024313703316276047, ""avg_degree"" => 1.6162079510703364, ""n_nodes"" => 652, ""max_degree"" => 27)",0.28818954209574366,"Dict(:p25 => 9.5, :p75 => 18.5, :p50 => 14.59375, :p90 => 22.73884150000001, :p99 => 39.70777250000003, :p95 => 26.362976185546884)",4.478936827115837,20.39723926380368,0.42716494205708533
89,655,763,16,142,1730.2365713943911,0.22392638036809817,"Dict{String, Real}(""n_edges"" => 468, ""density"" => 0.002185026962672456, ""avg_degree"" => 1.4977168949771689, ""n_nodes"" => 655, ""max_degree"" => 28)",0.2900276768579899,"Dict(:p25 => 9.6351159375, :p75 => 18.5, :p50 => 14.6875, :p90 => 22.75, :p99 => 37.45203500000004, :p95 => 26.504664595703122)",4.521822745372954,20.87175572519084,0.4167377202871627
90,654,772,16,152,1776.775528769892,0.2394578313253012,"Dict{String, Real}(""n_edges"" => 464, ""density"" => 0.0021729865921107476, ""avg_degree"" => 1.5289634146341464, ""n_nodes"" => 654, ""max_degree"" => 28)",0.28873605143850245,"Dict(:p25 => 9.640625, :p75 => 18.5, :p50 => 14.875, :p90 => 22.851164332031253, :p99 => 37.46218250000003, :p95 => 26.5853291090251)",4.536329351501949,21.356269113149846,0.4083676704963579
91,659,786,17,160,1918.3941448169269,0.2654494382022472,"Dict{String, Real}(""n_edges"" => 500, ""density"" => 0.0023061560529677922, ""avg_degree"" => 1.638426626323752, ""n_nodes"" => 659, ""max_degree"" => 29)",0.284710438975992,"Dict(:p25 => 9.6875, :p75 => 18.302928330230714, :p50 => 14.875, :p90 => 22.75, :p99 => 37.41144499999996, :p95 => 26.500605202524653)",4.371471120959466,21.731411229135052,0.4036514180232791
92,674,808,20,164,2072.038192921478,0.2566137566137566,"Dict{String, Real}(""n_edges"" => 525, ""density"" => 0.002314804608445289, ""avg_degree"" => 1.7155555555555555, ""n_nodes"" => 674, ""max_degree"" => 30)",0.28632515478237,"Dict(:p25 => 9.75, :p75 => 17.875, :p50 => 14.75, :p90 => 22.031632111328125, :p99 => 37.25923249999999, :p95 => 25.918750000000003)",4.2368373738306735,21.781899109792285,0.40502126630900426
93,681,825,23,171,2250.003421571417,0.282950423216445,"Dict{String, Real}(""n_edges"" => 569, ""density"" => 0.002457458754426881, ""avg_degree"" => 1.848973607038123, ""n_nodes"" => 681, ""max_degree"" => 30)",0.2840607740098311,"Dict(:p25 => 9.75, :p75 => 18.0, :p50 => 14.5, :p90 => 21.57193356399536, :p99 => 39.09706899999963, :p95 => 25.75)",4.451160443337459,21.794419970631424,0.39923711355301794
94,694,846,23,179,2313.1561797677928,0.2710843373493976,"Dict{String, Real}(""n_edges"" => 577, ""density"" => 0.0023994577308698345, ""avg_degree"" => 1.8014388489208633, ""n_nodes"" => 694, ""max_degree"" => 30)",0.27434888405831526,"Dict(:p25 => 9.75, :p75 => 17.75, :p50 => 14.4375, :p90 => 20.837500000000006, :p99 => 35.97768556428434, :p95 => 24.265032332836913)",4.692056271797282,22.014409221902017,0.40221497223598157
95,704,863,24,185,2587.9367469155354,0.3076086956521739,"Dict{String, Real}(""n_edges"" => 617, ""density"" => 0.002493372559162033, ""avg_degree"" => 1.9815602836879433, ""n_nodes"" => 704, ""max_degree"" => 49)",0.27667378122343345,"Dict(:p25 => 9.422163420295714, :p75 => 17.75, :p50 => 14.40625, :p90 => 20.5, :p99 => 36.76576474503909, :p95 => 24.248403248950197)",4.938752091466657,22.34090909090909,0.40061153241468594
96,710,877,24,193,2491.9533480549126,0.3838383838383838,"Dict{String, Real}(""n_edges"" => 603, ""density"" => 0.002395756769105465, ""avg_degree"" => 1.921237693389592, ""n_nodes"" => 710, ""max_degree"" => 48)",0.28071863399499364,"Dict(:p25 => 9.491547697639465, :p75 => 17.6875, :p50 => 14.25, :p90 => 20.637500000000003, :p99 => 36.70160423511715, :p95 => 24.429325484814434)",4.957813331907946,22.825352112676057,0.3979195672616471
97,710,889,24,205,2403.059915771222,0.37753882915173237,"Dict{String, Real}(""n_edges"" => 579, ""density"" => 0.002300403265857486, ""avg_degree"" => 1.7890295358649788, ""n_nodes"" => 710, ""max_degree"" => 48)",0.27622040470153286,"Dict(:p25 => 9.99976634014363, :p75 => 17.625, :p50 => 14.359375, :p90 => 20.511875000000003, :p99 => 36.70160423511715, :p95 => 24.133472124999994)",4.917063944957896,23.232394366197184,0.394125834119601
98,717,906,24,215,2460.56701943439,0.33292383292383293,"Dict{String, Real}(""n_edges"" => 590, ""density"" => 0.00229852816281371, ""avg_degree"" => 1.6740947075208914, ""n_nodes"" => 717, ""max_degree"" => 23)",0.27581642630201264,"Dict(:p25 => 9.75, :p75 => 17.5, :p50 => 14.25, :p90 => 20.525000000000006, :p99 => 36.62675030687504, :p95 => 24.577276492603957)",4.795276526207071,23.471408647140866,0.3941469501283441
99,727,925,26,222,2410.23750915461,0.2661637931034483,"Dict{String, Real}(""n_edges"" => 610, ""density"" => 0.0023114728629296593, ""avg_degree"" => 1.8818681318681318, ""n_nodes"" => 727, ""max_degree"" => 48)",0.27088287640550046,"Dict(:p25 => 9.75, :p75 => 17.20428359088092, :p50 => 14.375, :p90 => 20.103274840365017, :p99 => 36.18699263733887, :p95 => 23.162662821044925)",4.7795019143269375,23.602475928473176,0.3946793294178015
100,739,944,29,226,2631.581427571992,0.2971086739780658,"Dict{String, Real}(""n_edges"" => 635, ""density"" => 0.0023286430428580336, ""avg_degree"" => 1.9837837837837837, ""n_nodes"" => 739, ""max_degree"" => 48)",0.2749741827486616,"Dict(:p25 => 9.4375, :p75 => 16.875, :p50 => 14.25, :p90 => 20.000001633099078, :p99 => 36.391495103828134, :p95 => 22.738420471343986)",4.639319727627071,23.818673883626523,0.3949481998524278
101,749,962,29,234,2652.629172241348,0.2912524850894632,"Dict{String, Real}(""n_edges"" => 630, ""density"" => 0.002248987955420061, ""avg_degree"" => 1.9493333333333334, ""n_nodes"" => 749, ""max_degree"" => 48)",0.2782425217826352,"Dict(:p25 => 9.415, :p75 => 16.71204443750001, :p50 => 14.096719975585938, :p90 => 19.937513064792633, :p99 => 36.81564787031249, :p95 => 22.780714331250003)",4.424522204099042,24.18157543391188,0.39535694235423446
102,757,978,29,242,2689.8432809319966,0.3448275862068966,"Dict{String, Real}(""n_edges"" => 644, ""density"" => 0.0022505993443906257, ""avg_degree"" => 1.9300791556728232, ""n_nodes"" => 757, ""max_degree"" => 48)",0.27350520779019916,"Dict(:p25 => 9.750916861480711, :p75 => 16.625, :p50 => 13.75, :p90 => 19.712500000000006, :p99 => 36.903683809277325, :p95 => 21.892564485401593)",4.759681586257489,24.597093791281374,0.39486723981117167
103,763,993,32,248,2858.077397739763,0.3507157464212679,"Dict{String, Real}(""n_edges"" => 666, ""density"" => 0.00229099802891611, ""avg_degree"" => 1.8089005235602094, ""n_nodes"" => 763, ""max_degree"" => 25)",0.2795629893602154,"Dict(:p25 => 9.215625, :p75 => 16.5625, :p50 => 13.8125, :p90 => 19.75, :p99 => 36.810854789843745, :p95 => 22.740471283525306)",4.565649385508398,24.892529488859765,0.3929340319144965
104,777,1013,34,252,3032.739995319531,0.4087870105062082,"Dict{String, Real}(""n_edges"" => 697, ""density"" => 0.002311958497525508, ""avg_degree"" => 1.907573812580231, ""n_nodes"" => 777, ""max_degree"" => 21)",0.27494167653257584,"Dict(:p25 => 9.625, :p75 => 16.375, :p50 => 13.8125, :p90 => 19.17500000000001, :p99 => 36.897367629492194, :p95 => 21.44680538879396)",4.785623110710097,25.136422136422137,0.3942227737220314
105,785,1029,37,257,3192.660436424697,0.31291234684260133,"Dict{String, Real}(""n_edges"" => 736, ""density"" => 0.0023917847393734562, ""avg_degree"" => 1.95425667090216, ""n_nodes"" => 785, ""max_degree"" => 20)",0.2726874955123231,"Dict(:p25 => 9.75, :p75 => 16.21875, :p50 => 13.5, :p90 => 18.9342987076903, :p99 => 37.28363247295804, :p95 => 21.248623102343746)",4.491664500131611,25.378343949044584,0.39192161531885183
106,797,1045,38,260,3465.637369020278,0.3131914893617021,"Dict{String, Real}(""n_edges"" => 772, ""density"" => 0.0024337496768661376, ""avg_degree"" => 2.1176470588235294, ""n_nodes"" => 797, ""max_degree"" => 21)",0.277530225605632,"Dict(:p25 => 9.401080965771394, :p75 => 16.125, :p50 => 13.40957773877948, :p90 => 18.650000000000006, :p99 => 37.415818276416886, :p95 => 20.950052259170537)",4.625453330927785,25.81806775407779,0.3897421375743917
107,800,1052,38,264,3528.488986001502,0.3550784475639967,"Dict{String, Real}(""n_edges"" => 782, ""density"" => 0.0024468085106382977, ""avg_degree"" => 2.1770573566084788, ""n_nodes"" => 800, ""max_degree"" => 23)",0.2770235019072902,"Dict(:p25 => 9.648070392217775, :p75 => 16.0625, :p50 => 13.4375, :p90 => 18.504423112695314, :p99 => 37.320962974907, :p95 => 21.127499999999998)",4.5162746715130035,26.57625,0.38158065236818595
108,801,1060,44,265,3868.442591788824,0.35469448584202684,"Dict{String, Real}(""n_edges"" => 861, ""density"" => 0.002687265917602996, ""avg_degree"" => 2.452054794520548, ""n_nodes"" => 801, ""max_degree"" => 24)",0.27505884235087863,"Dict(:p25 => 9.5, :p75 => 16.0625, :p50 => 13.552687612400568, :p90 => 18.35, :p99 => 36.05809371210566, :p95 => 21.125)",4.678428732817835,26.926342072409486,0.37146642086857296
109,804,1068,46,268,3898.7344841239906,0.36403508771929827,"Dict{String, Real}(""n_edges"" => 869, ""density"" => 0.0026920193552784025, ""avg_degree"" => 2.4857142857142858, ""n_nodes"" => 804, ""max_degree"" => 24)",0.2759664955577139,"Dict(:p25 => 9.5, :p75 => 16.0625, :p50 => 13.5, :p90 => 18.349550950390626, :p99 => 36.048205995781565, :p95 => 20.983329784570316)",4.569490576347322,27.549751243781095,0.36390777489527526
110,816,1083,48,269,3911.8991550329947,0.35694050991501414,"Dict{String, Real}(""n_edges"" => 888, ""density"" => 0.00267051605918441, ""avg_degree"" => 2.5165238678090573, ""n_nodes"" => 816, ""max_degree"" => 24)",0.28375459475199216,"Dict(:p25 => 9.24609375, :p75 => 16.0, :p50 => 13.192274988450954, :p90 => 18.625, :p99 => 36.00865513048513, :p95 => 21.037397372478242)",4.5756580108128855,27.919117647058822,0.36275919155301484
111,825,1095,48,272,3961.4277068691376,0.33975240715268223,"Dict{String, Real}(""n_edges"" => 908, ""density"" => 0.0026713739335098557, ""avg_degree"" => 2.5714285714285716, ""n_nodes"" => 825, ""max_degree"" => 24)",0.28954034114678473,"Dict(:p25 => 8.6125, :p75 => 15.9375, :p50 => 13.150033812201173, :p90 => 18.553223779296875, :p99 => 35.9789919815128, :p95 => 21.52988580629649)",4.521140235716078,28.484848484848484,0.36042625402965833
112,833,1110,52,275,4308.108444497685,0.312310491206792,"Dict{String, Real}(""n_edges"" => 1016, ""density"" => 0.0029319420075722595, ""avg_degree"" => 2.905275779376499, ""n_nodes"" => 833, ""max_degree"" => 39)",0.28238511606790406,"Dict(:p25 => 8.873269661559199, :p75 => 15.75, :p50 => 12.971613489363632, :p90 => 18.246654475, :p99 => 35.46827407434584, :p95 => 21.43433371248584)",4.718855414289984,28.689075630252102,0.35780488444436265
113,841,1122,55,276,4633.263383332743,0.3129287598944591,"Dict{String, Real}(""n_edges"" => 1100, ""density"" => 0.0031142064435762413, ""avg_degree"" => 3.369358669833729, ""n_nodes"" => 841, ""max_degree"" => 61)",0.2765350879612569,"Dict(:p25 => 9.25, :p75 => 15.5625, :p50 => 12.75, :p90 => 17.84375, :p99 => 35.015323699398735, :p95 => 20.96800688545031)",4.9696716596631365,29.0986920332937,0.3543055734253693
114,847,1129,56,276,4733.126915694456,0.34973821989528797,"Dict{String, Real}(""n_edges"" => 1127, ""density"" => 0.0031455756794248092, ""avg_degree"" => 3.390330188679245, ""n_nodes"" => 847, ""max_degree"" => 56)",0.2826997689996833,"Dict(:p25 => 9.312753586378452, :p75 => 15.541660816924727, :p50 => 12.75, :p90 => 17.6875, :p99 => 36.29407352201778, :p95 => 20.667061543165847)",5.055485232653545,29.814639905548997,0.3479539363880737
115,846,1134,61,277,5371.455526013902,0.4216190921853065,"Dict{String, Real}(""n_edges"" => 1229, ""density"" => 0.0034383873991075302, ""avg_degree"" => 3.817432273262662, ""n_nodes"" => 846, ""max_degree"" => 66)",0.2861766044199143,"Dict(:p25 => 9.338211075621109, :p75 => 15.571536378837331, :p50 => 12.742729206395122, :p90 => 17.70064129162597, :p99 => 36.31165342017466, :p95 => 20.629526068719745)",4.949053252117897,30.40661938534279,0.3390858882782972
116,851,1142,63,278,5533.125499832082,0.41749773345421576,"Dict{String, Real}(""n_edges"" => 1289, ""density"" => 0.003563973180341467, ""avg_degree"" => 3.953216374269006, ""n_nodes"" => 851, ""max_degree"" => 66)",0.2887669103400661,"Dict(:p25 => 9.444437911899334, :p75 => 15.529890360615294, :p50 => 12.6875, :p90 => 17.671190006096424, :p99 => 36.223753929390256, :p95 => 20.614373992812364)",5.032961327535011,31.039952996474735,0.33391293671272915
117,852,1149,69,278,5708.804202152992,0.4050314465408805,"Dict{String, Real}(""n_edges"" => 1381, ""density"" => 0.003809381947777539, ""avg_degree"" => 4.266044340723454, ""n_nodes"" => 852, ""max_degree"" => 66)",0.289943290123722,"Dict(:p25 => 9.433437490607789, :p75 => 15.5, :p50 => 12.6875, :p90 => 17.841619000609644, :p99 => 36.24040791562723, :p95 => 20.687727670299207)",4.7516085098813186,31.524647887323944,0.3280820794806194
118,853,1153,72,278,5991.234837353863,0.45212554628526025,"Dict{String, Real}(""n_edges"" => 1466, ""density"" => 0.00403436641733952, ""avg_degree"" => 4.498834498834499, ""n_nodes"" => 853, ""max_degree"" => 64)",0.2941659041303297,"Dict(:p25 => 9.367890193660001, :p75 => 15.46875, :p50 => 12.6875, :p90 => 17.856198838736763, :p99 => 36.85986366572497, :p95 => 20.993112625863446)",4.643343830137238,32.22039859320047,0.32020343755795766
119,855,1157,74,278,6065.712806763629,0.47202797202797203,"Dict{String, Real}(""n_edges"" => 1495, ""density"" => 0.004094936795540765, ""avg_degree"" => 4.624418604651162, ""n_nodes"" => 855, ""max_degree"" => 63)",0.2989021293222005,"Dict(:p25 => 9.238114363863637, :p75 => 15.377870901826851, :p50 => 12.625, :p90 => 17.821229880924804, :p99 => 36.85052192835921, :p95 => 20.821684033721827)",4.523464993532246,33.00233918128655,0.3138327916873138
120,857,1164,79,278,6236.368390529067,0.4760119940029985,"Dict{String, Real}(""n_edges"" => 1567, ""density"" => 0.004272129467060709, ""avg_degree"" => 4.78215527230591, ""n_nodes"" => 857, ""max_degree"" => 67)",0.29873788143494884,"Dict(:p25 => 9.3125, :p75 => 15.309201202964443, :p50 => 12.625, :p90 => 17.764979880924805, :p99 => 37.90614198584862, :p95 => 20.73361790468751)",4.658253997089174,33.54725787631272,0.3099849627111766
121,857,1171,85,279,6321.634924778682,0.4589565851878876,"Dict{String, Real}(""n_edges"" => 1597, ""density"" => 0.004353918799550704, ""avg_degree"" => 4.910776361529548, ""n_nodes"" => 857, ""max_degree"" => 67)",0.31026023002653,"Dict(:p25 => 8.666092556243617, :p75 => 15.4375, :p50 => 12.5625, :p90 => 18.043750000000003, :p99 => 38.942394711094074, :p95 => 21.820083794123995)",4.42830981164634,34.058343057176195,0.3069490842690583
122,864,1180,86,280,6334.2318919384625,0.46025408348457353,"Dict{String, Real}(""n_edges"" => 1607, ""density"" => 0.004310437320286683, ""avg_degree"" => 4.862068965517241, ""n_nodes"" => 864, ""max_degree"" => 67)",0.3178497045800426,"Dict(:p25 => 8.103035681120435, :p75 => 15.375, :p50 => 12.5625, :p90 => 17.999972346698634, :p99 => 38.94114064392217, :p95 => 22.07437929147291)",4.371609422485215,34.655092592592595,0.30556297731169146
123,866,1186,89,281,6646.993738736083,0.42022393282015397,"Dict{String, Real}(""n_edges"" => 1625, ""density"" => 0.004338597498297935, ""avg_degree"" => 4.947368421052632, ""n_nodes"" => 866, ""max_degree"" => 78)",0.31925983487929943,"Dict(:p25 => 8.102743050006023, :p75 => 15.375, :p50 => 12.49375, :p90 => 18.048461671652, :p99 => 38.29617428169752, :p95 => 22.067219879079957)",4.34941226972541,35.23325635103926,0.30080876823081626
124,873,1195,91,281,6661.66695908721,0.44475330090340515,"Dict{String, Real}(""n_edges"" => 1621, ""density"" => 0.004258751326754732, ""avg_degree"" => 4.940976163450625, ""n_nodes"" => 873, ""max_degree"" => 79)",0.3268715098296735,"Dict(:p25 => 7.794073894598433, :p75 => 15.46875, :p50 => 12.365242978262177, :p90 => 18.125, :p99 => 39.14373937249809, :p95 => 21.923809814451843)",4.33266675169383,35.805269186712486,0.29994502392496347
125,874,1200,95,281,6735.989173730927,0.4392905866302865,"Dict{String, Real}(""n_edges"" => 1642, ""density"" => 0.0043040516276497305, ""avg_degree"" => 5.020408163265306, ""n_nodes"" => 874, ""max_degree"" => 81)",0.33390790524647596,"Dict(:p25 => 7.951229316902504, :p75 => 15.4921875, :p50 => 12.417908769189806, :p90 => 18.37510590096651, :p99 => 39.137519646284176, :p95 => 22.62271535715261)",4.127795016067872,36.48855835240275,0.29618669628892524
126,877,1205,97,281,6780.473675051125,0.4556035916195544,"Dict{String, Real}(""n_edges"" => 1682, ""density"" => 0.0043787715489188445, ""avg_degree"" => 5.144632768361582, ""n_nodes"" => 877, ""max_degree"" => 85)",0.338286408318796,"Dict(:p25 => 7.560969837772935, :p75 => 15.625, :p50 => 12.4375, :p90 => 18.414244436952604, :p99 => 38.943845249352606, :p95 => 22.78307646952155)",4.091303680652412,37.18586088939567,0.2918897437701229
