time,id,pos,sugar,age,vision,metabolism,sex,culture,children,has_reproduced,has_spread_culture,has_accepted_culture,total_inheritance_received,last_partner_id,last_credit_partner,chose_not_to_reproduce,chose_not_to_spread_culture,schwartz_values
0,11,"(35, 1)",8.0,0,2,2,male,"Bool[1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = -1.03f0, stimulation = -2.3f0, hedonism = -0.31f0, achievement = 0.49f0, power = -0.21f0, security = 3.68f0, conformity = -0.89f0, tradition = 0.33f0, benevolence = 0.71f0, universalism = -0.47f0)"
0,12,"(21, 9)",8.0,0,6,2,male,"Bool[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.01f0, stimulation = 0.3f0, hedonism = 0.31f0, achievement = 1.7f0, power = -0.02f0, security = -0.78f0, conformity = -1.26f0, tradition = -1.72f0, benevolence = 0.76f0, universalism = -0.3f0)"
0,13,"(17, 26)",14.0,0,6,4,male,"Bool[0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.21f0, stimulation = -0.12f0, hedonism = -0.33f0, achievement = -1.52f0, power = -3.08f0, security = 1.08f0, conformity = 0.67f0, tradition = -0.0f0, benevolence = 1.38f0, universalism = 1.72f0)"
0,14,"(13, 40)",10.0,0,2,2,male,"Bool[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.54f0, stimulation = 0.21f0, hedonism = -0.55f0, achievement = -0.69f0, power = -1.52f0, security = 0.63f0, conformity = -1.2f0, tradition = 0.94f0, benevolence = 0.83f0, universalism = 0.8f0)"
0,15,"(28, 20)",5.0,0,4,2,female,"Bool[1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 2.25f0, stimulation = -0.9f0, hedonism = -0.57f0, achievement = 0.45f0, power = -0.01f0, security = -0.71f0, conformity = -2.2f0, tradition = -0.95f0, benevolence = 1.5f0, universalism = 1.15f0)"
0,16,"(38, 38)",11.0,0,6,3,female,"Bool[1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.17f0, stimulation = -0.26f0, hedonism = -0.03f0, achievement = 1.03f0, power = -1.33f0, security = -0.13f0, conformity = 0.24f0, tradition = -0.24f0, benevolence = 0.69f0, universalism = -0.15f0)"
0,17,"(13, 44)",22.0,0,1,2,male,"Bool[1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.33f0, stimulation = -1.17f0, hedonism = 1.74f0, achievement = -0.33f0, power = -0.94f0, security = -0.85f0, conformity = 0.49f0, tradition = -0.13f0, benevolence = 0.27f0, universalism = 0.58f0)"
0,18,"(50, 21)",11.0,0,5,4,female,"Bool[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.72f0, stimulation = -0.52f0, hedonism = -0.08f0, achievement = -0.14f0, power = 0.41f0, security = 0.07f0, conformity = -0.09f0, tradition = -1.59f0, benevolence = 1.57f0, universalism = 1.09f0)"
0,19,"(48, 27)",22.0,0,4,2,female,"Bool[0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.48f0, stimulation = -0.77f0, hedonism = -0.46f0, achievement = -0.68f0, power = -1.67f0, security = 0.89f0, conformity = -0.14f0, tradition = 0.58f0, benevolence = 1.38f0, universalism = 0.39f0)"
0,20,"(13, 9)",14.0,0,4,1,male,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.36f0, stimulation = -0.8f0, hedonism = 0.37f0, achievement = 0.02f0, power = -1.25f0, security = -0.32f0, conformity = 0.59f0, tradition = 0.16f0, benevolence = 0.51f0, universalism = 1.08f0)"
0,21,"(6, 20)",24.0,0,4,1,female,"Bool[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.28f0, stimulation = -0.44f0, hedonism = 0.7f0, achievement = 0.19f0, power = -1.35f0, security = 0.44f0, conformity = -0.12f0, tradition = -0.15f0, benevolence = 0.07f0, universalism = 0.38f0)"
0,22,"(20, 18)",25.0,0,1,3,male,"Bool[1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.57f0, stimulation = 0.62f0, hedonism = 0.99f0, achievement = 0.55f0, power = 1.16f0, security = -1.38f0, conformity = -0.6f0, tradition = -1.26f0, benevolence = -1.04f0, universalism = -0.61f0)"
0,23,"(31, 2)",23.0,0,2,1,male,"Bool[1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.42f0, stimulation = -1.5f0, hedonism = -0.8f0, achievement = 0.14f0, power = 0.23f0, security = 0.34f0, conformity = 1.78f0, tradition = 0.81f0, benevolence = 0.04f0, universalism = -0.62f0)"
0,24,"(12, 50)",14.0,0,6,2,female,"Bool[1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.37f0, stimulation = -1.01f0, hedonism = -1.32f0, achievement = -0.56f0, power = -1.69f0, security = 1.29f0, conformity = 0.41f0, tradition = 0.31f0, benevolence = 1.17f0, universalism = 1.03f0)"
0,25,"(10, 9)",18.0,0,2,3,female,"Bool[1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.29f0, stimulation = 0.29f0, hedonism = 0.9f0, achievement = 0.65f0, power = -1.11f0, security = -0.37f0, conformity = -0.08f0, tradition = 0.16f0, benevolence = -0.35f0, universalism = 0.18f0)"
0,26,"(44, 18)",19.0,0,2,3,female,"Bool[1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.16f0, stimulation = -1.05f0, hedonism = 0.78f0, achievement = -1.15f0, power = -2.09f0, security = 0.4f0, conformity = 0.37f0, tradition = -1.27f0, benevolence = 1.27f0, universalism = 1.57f0)"
0,27,"(37, 1)",25.0,0,1,3,male,"Bool[0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.01f0, stimulation = -0.91f0, hedonism = -1.17f0, achievement = -0.63f0, power = -0.33f0, security = 0.96f0, conformity = -0.55f0, tradition = 1.31f0, benevolence = 0.57f0, universalism = 0.76f0)"
0,28,"(26, 19)",5.0,0,2,4,male,"Bool[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.9f0, stimulation = 0.94f0, hedonism = 1.63f0, achievement = 0.9f0, power = -1.62f0, security = -0.39f0, conformity = -2.21f0, tradition = -1.87f0, benevolence = 1.1f0, universalism = 0.61f0)"
0,29,"(43, 15)",14.0,0,5,4,male,"Bool[0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 2.23f0, stimulation = -1.22f0, hedonism = 0.21f0, achievement = -2.49f0, power = -2.31f0, security = 0.48f0, conformity = 0.04f0, tradition = 0.36f0, benevolence = 1.79f0, universalism = 0.9f0)"
0,30,"(17, 36)",19.0,0,2,3,female,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.42f0, stimulation = -0.07f0, hedonism = 0.66f0, achievement = -1.73f0, power = -0.2f0, security = -0.51f0, conformity = 0.07f0, tradition = 0.01f0, benevolence = 1.18f0, universalism = 0.18f0)"
0,31,"(19, 39)",20.0,0,5,2,female,"Bool[0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.11f0, stimulation = 1.69f0, hedonism = 1.55f0, achievement = -0.53f0, power = -1.52f0, security = 0.06f0, conformity = -0.79f0, tradition = -2.05f0, benevolence = 0.46f0, universalism = 0.02f0)"
0,32,"(25, 41)",16.0,0,2,4,female,"Bool[1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.12f0, stimulation = 1.44f0, hedonism = 0.63f0, achievement = -0.75f0, power = -0.64f0, security = -0.09f0, conformity = -0.35f0, tradition = -0.3f0, benevolence = 0.56f0, universalism = -0.38f0)"
0,33,"(26, 2)",7.0,0,2,4,female,"Bool[0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.1f0, stimulation = 1.04f0, hedonism = 1.38f0, achievement = 1.0f0, power = -1.36f0, security = 0.25f0, conformity = -2.45f0, tradition = -0.49f0, benevolence = 0.11f0, universalism = -0.58f0)"
0,34,"(5, 33)",24.0,0,1,4,male,"Bool[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.13f0, stimulation = -2.22f0, hedonism = -0.08f0, achievement = -1.03f0, power = -3.0f0, security = 1.36f0, conformity = 0.43f0, tradition = 1.29f0, benevolence = 1.57f0, universalism = 1.54f0)"
0,35,"(31, 50)",13.0,0,4,2,male,"Bool[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.32f0, stimulation = -1.01f0, hedonism = -0.76f0, achievement = 1.16f0, power = 0.42f0, security = 0.01f0, conformity = 0.76f0, tradition = 0.45f0, benevolence = -0.2f0, universalism = -1.14f0)"
0,36,"(43, 42)",6.0,0,1,1,female,"Bool[1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.51f0, stimulation = 0.33f0, hedonism = -1.65f0, achievement = 0.69f0, power = 0.97f0, security = -0.72f0, conformity = -0.09f0, tradition = -0.21f0, benevolence = -0.76f0, universalism = 0.92f0)"
0,37,"(24, 8)",5.0,0,6,3,female,"Bool[1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.01f0, stimulation = -2.24f0, hedonism = -1.49f0, achievement = 1.01f0, power = -0.19f0, security = 1.35f0, conformity = 1.06f0, tradition = 0.68f0, benevolence = 0.02f0, universalism = -0.17f0)"
0,38,"(38, 17)",17.0,0,2,1,female,"Bool[0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.0f0, stimulation = -0.28f0, hedonism = 0.37f0, achievement = -0.11f0, power = -0.83f0, security = 0.79f0, conformity = -1.14f0, tradition = 0.38f0, benevolence = 0.53f0, universalism = 0.29f0)"
0,39,"(9, 24)",15.0,0,1,1,female,"Bool[0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.73f0, stimulation = -0.13f0, hedonism = -0.19f0, achievement = -0.07f0, power = -0.84f0, security = 0.21f0, conformity = -0.8f0, tradition = -0.34f0, benevolence = 0.84f0, universalism = 0.59f0)"
0,40,"(19, 35)",21.0,0,5,4,female,"Bool[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.12f0, stimulation = -3.5f0, hedonism = -0.11f0, achievement = -1.46f0, power = -2.61f0, security = 1.63f0, conformity = 1.25f0, tradition = 0.77f0, benevolence = 1.77f0, universalism = 1.14f0)"
0,41,"(2, 18)",6.0,0,1,3,female,"Bool[0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.24f0, stimulation = -1.96f0, hedonism = -0.07f0, achievement = -0.67f0, power = -0.68f0, security = 1.59f0, conformity = 0.55f0, tradition = 0.37f0, benevolence = 1.23f0, universalism = -0.11f0)"
0,42,"(23, 13)",16.0,0,2,1,male,"Bool[1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.52f0, stimulation = -0.71f0, hedonism = -0.75f0, achievement = 0.65f0, power = 0.86f0, security = 0.42f0, conformity = -0.86f0, tradition = -1.31f0, benevolence = 0.37f0, universalism = 0.81f0)"
0,43,"(48, 9)",10.0,0,3,4,male,"Bool[1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.1f0, stimulation = 0.27f0, hedonism = 0.69f0, achievement = -0.6f0, power = -1.03f0, security = -0.41f0, conformity = 0.46f0, tradition = -0.92f0, benevolence = 1.06f0, universalism = 0.38f0)"
0,44,"(10, 1)",18.0,0,2,3,female,"Bool[1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.4f0, stimulation = 1.37f0, hedonism = -0.7f0, achievement = -0.21f0, power = -0.31f0, security = -0.1f0, conformity = -0.67f0, tradition = 0.19f0, benevolence = 0.81f0, universalism = 0.02f0)"
0,45,"(44, 32)",14.0,0,6,3,male,"Bool[0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.91f0, stimulation = 0.7f0, hedonism = 0.49f0, achievement = 0.49f0, power = 1.01f0, security = -1.12f0, conformity = -0.6f0, tradition = -1.1f0, benevolence = -0.47f0, universalism = -0.3f0)"
0,46,"(23, 40)",21.0,0,6,2,male,"Bool[1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.65f0, stimulation = -1.64f0, hedonism = 0.15f0, achievement = -1.03f0, power = -0.54f0, security = 0.26f0, conformity = 0.52f0, tradition = -0.49f0, benevolence = 1.21f0, universalism = 0.9f0)"
0,47,"(5, 12)",11.0,0,2,4,female,"Bool[0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.15f0, stimulation = -0.42f0, hedonism = -1.06f0, achievement = 0.71f0, power = 0.25f0, security = 0.73f0, conformity = -1.23f0, tradition = -0.68f0, benevolence = 0.64f0, universalism = 0.91f0)"
0,48,"(44, 33)",18.0,0,5,4,female,"Bool[0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.58f0, stimulation = -2.57f0, hedonism = -0.81f0, achievement = -1.32f0, power = -0.69f0, security = 0.37f0, conformity = 1.44f0, tradition = 0.94f0, benevolence = 2.22f0, universalism = 1.01f0)"
0,49,"(6, 24)",13.0,0,1,1,female,"Bool[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.03f0, stimulation = -0.89f0, hedonism = 1.02f0, achievement = 0.7f0, power = -0.31f0, security = 0.11f0, conformity = -0.44f0, tradition = 0.03f0, benevolence = 0.21f0, universalism = -0.41f0)"
0,50,"(14, 21)",25.0,0,5,2,female,"Bool[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.28f0, stimulation = -0.73f0, hedonism = -1.33f0, achievement = -0.72f0, power = 0.65f0, security = 0.11f0, conformity = 0.54f0, tradition = 0.81f0, benevolence = -0.22f0, universalism = 0.63f0)"
1,1,"(2, 21)",7.0,1,6,2,male,"Bool[0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.67f0, stimulation = 0.01f0, hedonism = -0.64f0, achievement = 1.99f0, power = -0.13f0, security = 0.77f0, conformity = -0.61f0, tradition = -0.44f0, benevolence = 0.31f0, universalism = -0.59f0)"
1,2,"(11, 46)",8.0,1,6,1,male,"Bool[1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]",Int64[],false,false,true,0.0,Int64[],Int64[],false,false,"(self_direction = -0.02f0, stimulation = 0.38f0, hedonism = 1.26f0, achievement = -0.87f0, power = -0.32f0, security = 0.04f0, conformity = -0.66f0, tradition = -0.36f0, benevolence = 0.28f0, universalism = 0.28f0)"
1,3,"(30, 6)",13.0,1,1,4,female,"Bool[0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.49f0, stimulation = -1.05f0, hedonism = -1.09f0, achievement = -1.09f0, power = -2.26f0, security = 0.57f0, conformity = -0.11f0, tradition = 2.22f0, benevolence = 1.66f0, universalism = 0.65f0)"
1,4,"(9, 13)",14.0,1,6,2,male,"Bool[1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.17f0, stimulation = 1.81f0, hedonism = 0.81f0, achievement = -0.16f0, power = -1.22f0, security = -0.51f0, conformity = -2.68f0, tradition = -0.41f0, benevolence = 0.78f0, universalism = 0.41f0)"
1,5,"(5, 35)",23.0,1,6,1,female,"Bool[1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.17f0, stimulation = -1.65f0, hedonism = -1.3f0, achievement = -0.31f0, power = 0.24f0, security = 1.38f0, conformity = 1.51f0, tradition = -0.05f0, benevolence = -0.56f0, universalism = 0.58f0)"
1,6,"(26, 27)",9.0,1,3,2,female,"Bool[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.29f0, stimulation = -0.87f0, hedonism = 0.07f0, achievement = 0.17f0, power = -1.72f0, security = 0.21f0, conformity = 1.09f0, tradition = -0.57f0, benevolence = 0.86f0, universalism = 1.06f0)"
1,7,"(9, 40)",10.0,1,1,1,male,"Bool[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.04f0, stimulation = -1.65f0, hedonism = -0.9f0, achievement = 0.6f0, power = -0.55f0, security = 0.33f0, conformity = 0.26f0, tradition = 0.5f0, benevolence = -0.06f0, universalism = 0.42f0)"
1,8,"(33, 21)",14.0,1,4,3,male,"Bool[1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.69f0, stimulation = 0.14f0, hedonism = 0.97f0, achievement = -1.34f0, power = -2.01f0, security = 0.6f0, conformity = -0.2f0, tradition = -0.09f0, benevolence = 0.06f0, universalism = 1.17f0)"
1,9,"(13, 19)",9.0,1,2,4,male,"Bool[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.31f0, stimulation = -1.43f0, hedonism = 0.5f0, achievement = -1.66f0, power = -1.83f0, security = 1.21f0, conformity = -0.03f0, tradition = 0.52f0, benevolence = 0.31f0, universalism = 1.09f0)"
1,10,"(39, 45)",13.0,1,6,1,male,"Bool[0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.93f0, stimulation = 0.31f0, hedonism = 0.1f0, achievement = -2.48f0, power = -1.49f0, security = 1.09f0, conformity = 1.01f0, tradition = 0.81f0, benevolence = 0.84f0, universalism = 0.72f0)"
1,11,"(35, 3)",9.0,1,2,2,male,"Bool[1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = -1.03f0, stimulation = -2.3f0, hedonism = -0.31f0, achievement = 0.49f0, power = -0.21f0, security = 3.68f0, conformity = -0.89f0, tradition = 0.33f0, benevolence = 0.71f0, universalism = -0.47f0)"
1,12,"(22, 9)",7.0,1,6,2,male,"Bool[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.01f0, stimulation = 0.3f0, hedonism = 0.31f0, achievement = 1.7f0, power = -0.02f0, security = -0.78f0, conformity = -1.26f0, tradition = -1.72f0, benevolence = 0.76f0, universalism = -0.3f0)"
1,13,"(17, 29)",12.0,1,6,4,male,"Bool[0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.21f0, stimulation = -0.12f0, hedonism = -0.33f0, achievement = -1.52f0, power = -3.08f0, security = 1.08f0, conformity = 0.67f0, tradition = -0.0f0, benevolence = 1.38f0, universalism = 1.72f0)"
1,14,"(13, 40)",12.0,1,2,2,male,"Bool[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.54f0, stimulation = 0.21f0, hedonism = -0.55f0, achievement = -0.69f0, power = -1.52f0, security = 0.63f0, conformity = -1.2f0, tradition = 0.94f0, benevolence = 0.83f0, universalism = 0.8f0)"
1,15,"(28, 19)",5.0,1,4,2,female,"Bool[1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 2.25f0, stimulation = -0.9f0, hedonism = -0.57f0, achievement = 0.45f0, power = -0.01f0, security = -0.71f0, conformity = -2.2f0, tradition = -0.95f0, benevolence = 1.5f0, universalism = 1.15f0)"
1,16,"(38, 38)",8.0,1,6,3,female,"Bool[1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.17f0, stimulation = -0.26f0, hedonism = -0.03f0, achievement = 1.03f0, power = -1.33f0, security = -0.13f0, conformity = 0.24f0, tradition = -0.24f0, benevolence = 0.69f0, universalism = -0.15f0)"
1,17,"(13, 44)",23.0,1,1,2,male,"Bool[1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.33f0, stimulation = -1.17f0, hedonism = 1.74f0, achievement = -0.33f0, power = -0.94f0, security = -0.85f0, conformity = 0.49f0, tradition = -0.13f0, benevolence = 0.27f0, universalism = 0.58f0)"
