time,nagents,births,deaths_age,deaths_starvation,calculate_gini_coefficient,calculate_wealth_percentiles,calculate_pareto_alpha,calculate_mean_lifespan,calculate_lifespan_inequality,calculate_decision_entropy
0,50,0,0,0,0.23110204081632646,"Dict(:p25 => 10.25, :p75 => 19.0, :p50 => 14.0, :p90 => 23.1, :p99 => 25.0, :p95 => 24.549999999999997)",9.797632143947327,0.0,0.0,0.0
1,50,0,0,0,0.258075801749271,"Dict(:p25 => 8.25, :p75 => 19.0, :p50 => 13.0, :p90 => 23.0, :p99 => 24.509999999999998, :p95 => 23.0)",25.467857350961356,1.0,0.0,0.0
2,49,0,0,1,0.2932799287939474,"Dict(:p25 => 8.0, :p75 => 19.0, :p50 => 12.0, :p90 => 23.0, :p99 => 26.039999999999992, :p95 => 24.0)",9.769927195061701,2.0,0.0,0.0
3,47,0,0,3,0.3278433590160459,"Dict(:p25 => 7.5, :p75 => 18.5, :p50 => 11.0, :p90 => 22.200000000000017, :p99 => 27.54, :p95 => 26.0)",8.184228109974695,3.0,0.0,0.0
4,44,0,0,6,0.34582942830365515,"Dict(:p25 => 7.5, :p75 => 20.0, :p50 => 11.5, :p90 => 24.400000000000006, :p99 => 30.0, :p95 => 28.0)",5.1478752978809315,4.0,0.0,0.0
5,40,0,0,10,0.3419284467713788,"Dict(:p25 => 8.0, :p75 => 20.25, :p50 => 13.0, :p90 => 26.400000000000006, :p99 => 32.61, :p95 => 30.099999999999994)",3.958444291854757,5.0,0.0,0.0
6,36,0,0,14,0.3295035873569907,"Dict(:p25 => 8.0, :p75 => 21.25, :p50 => 14.5, :p90 => 30.0, :p99 => 35.3, :p95 => 32.5)",4.2749728312378,6.0,0.0,0.0
7,35,0,0,15,0.3496086105675147,"Dict(:p25 => 8.0, :p75 => 23.0, :p50 => 17.0, :p90 => 32.800000000000004, :p99 => 37.97999999999999, :p95 => 34.599999999999994)",4.412486856160737,7.0,0.0,0.0
8,33,0,0,17,0.3525984976237928,"Dict(:p25 => 8.0, :p75 => 25.0, :p50 => 16.0, :p90 => 34.8, :p99 => 40.72, :p95 => 36.800000000000004)",8.429289217510668,8.0,0.0,0.0
9,32,0,0,18,0.3608788743882545,"Dict(:p25 => 8.0, :p75 => 28.0, :p50 => 18.5, :p90 => 36.900000000000006, :p99 => 43.760000000000005, :p95 => 39.35000000000001)",8.328071100256508,9.0,0.0,0.0
10,32,0,0,18,0.3863681102362204,"Dict(:p25 => 8.75, :p75 => 30.25, :p50 => 20.0, :p90 => 39.7, :p99 => 46.760000000000005, :p95 => 41.80000000000001)",8.259084468882342,10.0,0.0,0.0
11,31,0,0,19,0.3909264987479748,"Dict(:p25 => 10.5, :p75 => 33.0, :p50 => 21.0, :p90 => 42.0, :p99 => 49.80000000000001, :p95 => 45.000000000000014)",8.213571144042692,11.0,0.0,0.0
12,29,0,0,21,0.3740053050397878,"Dict(:p25 => 11.0, :p75 => 36.0, :p50 => 22.0, :p90 => 44.400000000000006, :p99 => 52.88000000000001, :p95 => 48.400000000000006)",6.593520211114902,12.0,0.0,0.0
13,28,0,0,22,0.36795918367346925,"Dict(:p25 => 10.0, :p75 => 38.25, :p50 => 23.5, :p90 => 46.900000000000006, :p99 => 55.650000000000006, :p95 => 50.95)",6.543832749606036,13.0,0.0,0.0
14,26,0,0,24,0.33165802560575597,"Dict(:p25 => 11.25, :p75 => 40.75, :p50 => 28.0, :p90 => 50.000000000000014, :p99 => 58.5, :p95 => 53.50000000000001)",6.501825430509313,14.0,0.0,0.0
15,25,0,0,25,0.3119470198675496,"Dict(:p25 => 16.0, :p75 => 42.0, :p50 => 31.0, :p90 => 51.2, :p99 => 61.56, :p95 => 56.0)",6.803765885099034,15.0,0.0,0.0
16,25,0,0,25,0.31826972010178123,"Dict(:p25 => 17.0, :p75 => 44.0, :p50 => 32.0, :p90 => 53.2, :p99 => 64.56, :p95 => 58.800000000000004)",6.762029076444898,16.0,0.0,0.0
17,25,0,0,25,0.324313725490196,"Dict(:p25 => 18.0, :p75 => 46.0, :p50 => 33.0, :p90 => 55.00000000000001, :p99 => 67.56000000000002, :p95 => 61.80000000000001)",7.761158884916602,17.0,0.0,0.0
18,25,0,0,25,0.3325768321513003,"Dict(:p25 => 19.0, :p75 => 48.0, :p50 => 34.0, :p90 => 57.60000000000001, :p99 => 70.56, :p95 => 64.80000000000001)",8.4215734064769,18.0,0.0,0.0
19,31,6,0,25,0.3905990783410138,"Dict(:p25 => 10.25, :p75 => 40.0, :p50 => 21.5, :p90 => 56.00000000000003, :p99 => 73.20000000000002, :p95 => 66.00000000000001)",3.831764833850097,15.32258064516129,0.19354838709677424,0.0
20,33,8,0,25,0.401805569384978,"Dict(:p25 => 10.5, :p75 => 38.0, :p50 => 21.5, :p90 => 52.800000000000004, :p99 => 76.08, :p95 => 68.4)",4.520762651299415,15.333333333333334,0.23128518385435393,0.0
21,34,10,0,26,0.3953768285908279,"Dict(:p25 => 10.75, :p75 => 39.25, :p50 => 21.0, :p90 => 52.80000000000001, :p99 => 78.34999999999997, :p95 => 71.10000000000001)",4.707679476686199,15.235294117647058,0.2693617987735635,0.0
22,36,12,0,26,0.39223897264098273,"Dict(:p25 => 11.375, :p75 => 39.75, :p50 => 21.25, :p90 => 54.0, :p99 => 76.57499999999997, :p95 => 64.25)",6.411158009430168,15.333333333333334,0.29428341384863144,0.0
23,39,15,0,26,0.39006039006039006,"Dict(:p25 => 11.0, :p75 => 39.5, :p50 => 21.0, :p90 => 54.2, :p99 => 74.11999999999993, :p95 => 57.1)",10.306716983189208,15.076923076923077,0.3319379033664749,0.0
24,38,15,0,27,0.369494171016048,"Dict(:p25 => 12.125, :p75 => 42.0, :p50 => 22.5, :p90 => 54.90000000000001, :p99 => 77.00999999999988, :p95 => 59.15)",9.656434991205,15.868421052631579,0.3187134502923976,0.0
25,38,15,0,27,0.3658690766061059,"Dict(:p25 => 12.625, :p75 => 44.0, :p50 => 24.0, :p90 => 56.90000000000001, :p99 => 79.00999999999988, :p95 => 61.15)",7.752258553365807,16.86842105263158,0.29981936119550046,0.0
26,41,18,0,27,0.35568231864605826,"Dict(:p25 => 13.0, :p75 => 42.0, :p50 => 24.0, :p90 => 56.0, :p99 => 67.19999999999996, :p95 => 62.0)",7.892263971025553,16.5609756097561,0.3355005567728726,0.0
27,43,20,0,27,0.3533080052191264,"Dict(:p25 => 14.25, :p75 => 39.75, :p50 => 23.0, :p90 => 57.800000000000004, :p99 => 69.63999999999999, :p95 => 63.699999999999996)",5.379322422011633,16.74418604651163,0.3481912144702841,0.0
28,43,20,0,27,0.3506034736532233,"Dict(:p25 => 15.25, :p75 => 41.75, :p50 => 24.5, :p90 => 59.60000000000001, :p99 => 71.63999999999999, :p95 => 65.69999999999999)",5.638551995453503,17.74418604651163,0.3285683806272668,0.0
29,48,25,0,27,0.36569686631286324,"Dict(:p25 => 13.625, :p75 => 35.5, :p50 => 21.75, :p90 => 59.90000000000001, :p99 => 73.76999999999995, :p95 => 66.94999999999999)",2.6475214719328592,16.791666666666668,0.38280603804797364,0.0
30,50,27,0,27,0.3719013062409289,"Dict(:p25 => 13.25, :p75 => 34.875, :p50 => 22.75, :p90 => 60.1, :p99 => 75.58999999999997, :p95 => 67.74999999999999)",2.545312345914324,17.08,0.3868384074941451,0.0
31,50,27,0,27,0.3646175243393601,"Dict(:p25 => 14.5, :p75 => 36.875, :p50 => 23.75, :p90 => 62.1, :p99 => 77.09999999999998, :p95 => 69.19999999999999)",2.681512140755392,18.08,0.3654424778761063,0.0
32,51,28,0,27,0.363008290564548,"Dict(:p25 => 16.0, :p75 => 38.0, :p50 => 23.0, :p90 => 63.0, :p99 => 78.0, :p95 => 71.0)",2.6566522365948324,18.705882352941178,0.35910716487853,0.0
33,52,29,0,27,0.35448262145094733,"Dict(:p25 => 16.0, :p75 => 39.25, :p50 => 23.25, :p90 => 63.70000000000002, :p99 => 75.49, :p95 => 71.9)",2.909629193787468,19.326923076923077,0.3535591274397245,0.0
34,52,29,0,27,0.3519733690966569,"Dict(:p25 => 17.0, :p75 => 40.5, :p50 => 24.5, :p90 => 64.60000000000002, :p99 => 77.49, :p95 => 74.35000000000001)",3.0480740511080926,20.326923076923077,0.3361654901390001,0.0
35,53,30,0,27,0.357902709791198,"Dict(:p25 => 16.5, :p75 => 43.0, :p50 => 25.0, :p90 => 65.4, :p99 => 79.47999999999999, :p95 => 76.0)",3.172449957873524,20.92452830188679,0.333225581434915,0.0
36,52,30,0,28,0.34043478260869575,"Dict(:p25 => 18.625, :p75 => 44.625, :p50 => 27.75, :p90 => 66.80000000000001, :p99 => 81.0, :p95 => 77.80000000000001)",3.202662119416141,21.653846153846153,0.3217652684793004,0.0
37,52,30,0,28,0.33733209519284757,"Dict(:p25 => 18.875, :p75 => 46.125, :p50 => 28.75, :p90 => 67.9, :p99 => 83.0, :p95 => 78.70000000000002)",3.022302449171437,22.653846153846153,0.3075617082408255,0.0
38,57,35,0,28,0.3602504629364487,"Dict(:p25 => 18.5, :p75 => 41.0, :p50 => 27.0, :p90 => 66.00000000000003, :p99 => 85.0, :p95 => 79.20000000000002)",3.3685289711242774,21.57894736842105,0.35643988018827555,0.0
39,59,37,0,28,0.3692290582321278,"Dict(:p25 => 18.5, :p75 => 41.25, :p50 => 27.5, :p90 => 66.00000000000001, :p99 => 87.0, :p95 => 80.60000000000001)",3.5322811669539425,21.8135593220339,0.363004227411007,0.0
40,62,41,0,29,0.35772736943748873,"Dict(:p25 => 18.125, :p75 => 41.0, :p50 => 27.5, :p90 => 57.87500000000001, :p99 => 87.17, :p95 => 80.12500000000001)",3.288769746531086,21.06451612903226,0.39240725188954206,0.0
41,67,46,0,29,0.3791088760519601,"Dict(:p25 => 12.5, :p75 => 41.0, :p50 => 25.5, :p90 => 58.85, :p99 => 89.02000000000001, :p95 => 80.25000000000003)",3.3395129672568085,20.417910447761194,0.42129265950947015,0.0
42,69,48,0,29,0.375436268513335,"Dict(:p25 => 12.75, :p75 => 41.5, :p50 => 25.25, :p90 => 60.150000000000006, :p99 => 90.28000000000003, :p95 => 76.60000000000001)",3.3649456085778557,20.797101449275363,0.4189668232086048,0.0
43,74,53,0,29,0.3828484734734734,"Dict(:p25 => 13.125, :p75 => 35.0, :p50 => 24.5, :p90 => 60.550000000000004, :p99 => 91.35000000000005, :p95 => 78.0)",2.799918894729462,20.324324324324323,0.44030333525014376,0.0
44,75,54,0,29,0.3833243967828417,"Dict(:p25 => 14.0, :p75 => 37.0, :p50 => 25.5, :p90 => 61.8, :p99 => 93.30000000000003, :p95 => 79.3)",2.9698256992484136,21.04,0.4273933248838191,0.0
45,77,57,0,30,0.3702126704071811,"Dict(:p25 => 13.75, :p75 => 38.0, :p50 => 26.5, :p90 => 63.199999999999996, :p99 => 92.92000000000007, :p95 => 74.40000000000003)",2.6808706463010843,20.883116883116884,0.43357885895199333,0.0
46,79,59,0,30,0.3769177228422391,"Dict(:p25 => 13.0, :p75 => 39.0, :p50 => 27.5, :p90 => 64.30000000000001, :p99 => 94.75999999999999, :p95 => 75.35000000000007)",2.789030539985681,21.329113924050635,0.42860684370656954,0.0
47,81,61,0,30,0.3818594411006664,"Dict(:p25 => 13.0, :p75 => 40.0, :p50 => 27.5, :p90 => 65.0, :p99 => 96.60000000000002, :p95 => 76.5)",2.623191370231666,21.77777777777778,0.4239942890736541,0.0
48,85,65,0,30,0.39097707858934494,"Dict(:p25 => 12.25, :p75 => 36.75, :p50 => 24.5, :p90 => 62.599999999999966, :p99 => 98.28000000000009, :p95 => 77.34999999999998)",2.263792030691689,21.705882352941178,0.4333620277379244,0.0
