time,mean_val,std_val,n_runs,architecture
0,0.23110204081632646,NaN,1,bigfive
1,0.270144927536232,NaN,1,bigfive
2,0.32114986462812567,NaN,1,bigfive
3,0.38626739261947973,NaN,1,bigfive
4,0.4364888123924269,NaN,1,bigfive
5,0.472758990874933,NaN,1,bigfive
6,0.46771452846219197,NaN,1,bigfive
7,0.52991634014614,NaN,1,bigfive
8,0.5640763462849352,NaN,1,bigfive
9,0.6168010752688171,NaN,1,bigfive
10,0.6449295010845988,NaN,1,bigfive
11,0.6276065981948336,NaN,1,bigfive
12,0.6500000000000001,NaN,1,bigfive
13,0.6480894376772903,NaN,1,bigfive
14,0.5672413793103448,NaN,1,bigfive
15,0.5333333333333332,NaN,1,bigfive
16,0.5436757512229209,NaN,1,bigfive
17,0.5541781450872358,NaN,1,bigfive
18,0.5643810816926906,NaN,1,bigfive
19,0.5125502008032128,NaN,1,bigfive
20,0.46845827439886856,NaN,1,bigfive
21,0.4743303571428572,NaN,1,bigfive
22,0.5177884615384616,NaN,1,bigfive
23,0.5453023645114039,NaN,1,bigfive
24,0.4405204460966543,NaN,1,bigfive
25,0.4327197303603838,NaN,1,bigfive
26,0.4257852077001014,NaN,1,bigfive
27,0.4179436480474543,NaN,1,bigfive
28,0.4114092337442592,NaN,1,bigfive
29,0.4063386944181646,NaN,1,bigfive
30,0.40129449838187714,NaN,1,bigfive
31,0.3976039783001808,NaN,1,bigfive
32,0.3942945599292349,NaN,1,bigfive
33,0.44507575757575757,NaN,1,bigfive
34,0.4370384047267355,NaN,1,bigfive
35,0.42939481268011526,NaN,1,bigfive
36,0.4222925457102673,NaN,1,bigfive
37,0.416723901098901,NaN,1,bigfive
38,0.4108344549125169,NaN,1,bigfive
39,0.4057565789473685,NaN,1,bigfive
40,0.40106177606177607,NaN,1,bigfive
41,0.44346487545479985,NaN,1,bigfive
42,0.4366543665436653,NaN,1,bigfive
43,0.47397836538461524,NaN,1,bigfive
44,0.4653575615474794,NaN,1,bigfive
45,0.48509090909090924,NaN,1,bigfive
46,0.4967556544308491,NaN,1,bigfive
47,0.48560115190784736,NaN,1,bigfive
48,0.4763655462184875,NaN,1,bigfive
49,0.4676209952283572,NaN,1,bigfive
50,0.4812298479963151,NaN,1,bigfive
51,0.4699239713774599,NaN,1,bigfive
52,0.45925469441020805,NaN,1,bigfive
53,0.4508370417461327,NaN,1,bigfive
54,0.443307140887786,NaN,1,bigfive
55,0.4631316281971305,NaN,1,bigfive
56,0.453695836873407,NaN,1,bigfive
