time,id,pos,sugar,age,vision,metabolism,sex,children,has_reproduced,total_inheritance_received,last_partner_id,last_credit_partner,last_combat_partner
20,23,"(35, 9)",75.0,20,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
20,24,"(17, 42)",72.0,20,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
20,29,"(33, 9)",12.0,20,5,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
20,35,"(37, 9)",67.0,20,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
20,38,"(34, 4)",70.0,20,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
20,40,"(17, 40)",100.0,20,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
20,56,"(20, 41)",25.0,14,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
20,57,"(34, 45)",8.0,14,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
20,59,"(16, 37)",1.0,12,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
20,60,"(37, 11)",25.0,12,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
20,63,"(35, 12)",23.0,9,3,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
20,64,"(41, 10)",13.0,7,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
20,65,"(42, 38)",6.0,7,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
20,66,"(37, 25)",10.0,6,2,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
20,68,"(22, 31)",12.0,3,3,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
20,69,"(43, 23)",21.0,1,5,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
21,2,"(14, 39)",68.0,21,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
21,5,"(15, 41)",128.0,21,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
21,7,"(15, 40)",53.0,21,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
21,10,"(34, 7)",127.0,21,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
21,12,"(36, 13)",117.0,21,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
21,13,"(13, 40)",11.0,21,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
21,14,"(14, 38)",52.0,21,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
21,21,"(6, 20)",3.0,21,4,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
21,23,"(35, 8)",78.0,21,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
21,24,"(16, 42)",74.0,21,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
21,29,"(33, 8)",12.0,21,5,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
21,35,"(36, 9)",69.0,21,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
21,38,"(35, 4)",72.0,21,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
21,40,"(16, 40)",100.0,21,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
21,56,"(19, 41)",25.0,15,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
21,57,"(34, 45)",7.0,15,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
21,59,"(16, 39)",1.0,13,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
21,60,"(36, 11)",27.0,13,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
21,63,"(35, 11)",23.0,10,3,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
21,64,"(41, 9)",13.0,8,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
21,65,"(42, 38)",5.0,8,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
21,66,"(37, 25)",8.0,7,2,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
21,68,"(22, 32)",10.0,4,3,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
21,69,"(42, 19)",22.0,2,5,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
22,2,"(13, 38)",71.0,22,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
22,5,"(14, 41)",131.0,22,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
22,7,"(14, 40)",56.0,22,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
22,10,"(34, 8)",130.0,22,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
22,12,"(37, 12)",119.0,22,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
22,13,"(12, 40)",11.0,22,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
22,14,"(14, 37)",54.0,22,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
22,21,"(6, 20)",2.0,22,4,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
22,23,"(37, 8)",81.0,22,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
22,24,"(16, 43)",76.0,22,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
22,29,"(33, 10)",12.0,22,5,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
22,35,"(36, 8)",71.0,22,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
22,38,"(35, 5)",74.0,22,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
22,40,"(16, 41)",100.0,22,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
22,56,"(18, 41)",26.0,16,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
22,57,"(34, 45)",6.0,16,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
22,59,"(16, 38)",1.0,14,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
22,60,"(36, 10)",29.0,14,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
22,63,"(35, 10)",23.0,11,3,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
22,64,"(42, 9)",13.0,9,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
22,65,"(42, 38)",4.0,9,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
22,66,"(37, 25)",6.0,8,2,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
22,68,"(22, 33)",8.0,5,3,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
22,69,"(41, 19)",23.0,3,5,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
23,2,"(15, 37)",74.0,23,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
23,5,"(14, 42)",134.0,23,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
23,7,"(13, 40)",57.0,23,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
23,10,"(34, 9)",133.0,23,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
23,12,"(36, 12)",121.0,23,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
23,13,"(12, 39)",11.0,23,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
23,14,"(13, 37)",55.0,23,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
23,21,"(6, 20)",1.0,23,4,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
23,23,"(38, 9)",84.0,23,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
23,24,"(15, 43)",78.0,23,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
23,29,"(33, 11)",12.0,23,5,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
23,35,"(36, 7)",73.0,23,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
23,38,"(36, 5)",76.0,23,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
23,40,"(17, 41)",100.0,23,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
23,56,"(18, 40)",27.0,17,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
23,57,"(34, 45)",5.0,17,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
23,59,"(17, 38)",1.0,15,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
23,60,"(37, 10)",31.0,15,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
23,63,"(34, 10)",23.0,12,3,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
23,64,"(42, 8)",13.0,10,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
23,65,"(42, 38)",3.0,10,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
23,66,"(37, 25)",4.0,9,2,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
23,68,"(22, 32)",6.0,6,3,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
23,69,"(39, 16)",25.0,4,5,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
24,2,"(15, 38)",77.0,24,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
24,5,"(15, 42)",137.0,24,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
24,7,"(13, 41)",60.0,24,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
24,10,"(33, 9)",136.0,24,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
24,12,"(35, 12)",123.0,24,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
24,13,"(13, 39)",11.0,24,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
24,14,"(12, 37)",56.0,24,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
24,23,"(37, 9)",87.0,24,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
24,24,"(14, 43)",80.0,24,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
24,29,"(32, 11)",12.0,24,5,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
24,35,"(35, 7)",75.0,24,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
24,38,"(36, 6)",78.0,24,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
24,40,"(17, 42)",100.0,24,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
24,56,"(17, 40)",28.0,18,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
24,57,"(34, 45)",4.0,18,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
24,59,"(17, 39)",1.0,16,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
24,60,"(38, 10)",33.0,16,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
24,63,"(34, 11)",23.0,13,3,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
24,64,"(41, 8)",13.0,11,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
24,65,"(42, 38)",2.0,11,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
24,66,"(37, 25)",2.0,10,2,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
24,68,"(22, 31)",4.0,7,3,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
24,69,"(38, 16)",27.0,5,5,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
24,70,"(6, 46)",24.0,0,4,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
25,2,"(15, 39)",80.0,25,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
25,5,"(15, 41)",140.0,25,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
25,7,"(12, 41)",63.0,25,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
25,10,"(32, 9)",139.0,25,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
25,12,"(34, 12)",125.0,25,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
25,13,"(14, 39)",11.0,25,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
25,14,"(12, 38)",57.0,25,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
25,23,"(36, 9)",90.0,25,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
25,24,"(13, 42)",82.0,25,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
25,29,"(32, 10)",12.0,25,5,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
25,35,"(35, 8)",77.0,25,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
25,38,"(35, 6)",80.0,25,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
25,40,"(16, 42)",100.0,25,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
25,56,"(16, 40)",29.0,19,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
25,57,"(34, 45)",3.0,19,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
25,59,"(16, 39)",1.0,17,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
25,60,"(38, 11)",35.0,17,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
25,63,"(35, 11)",23.0,14,3,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
25,64,"(41, 9)",13.0,12,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
25,65,"(42, 38)",1.0,12,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
25,68,"(21, 31)",2.0,8,3,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
25,69,"(36, 13)",30.0,6,5,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
25,70,"(6, 46)",24.0,1,4,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
25,71,"(9, 14)",11.0,0,3,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
26,2,"(15, 40)",83.0,26,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
26,5,"(16, 41)",143.0,26,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
26,7,"(12, 40)",66.0,26,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
26,10,"(33, 8)",142.0,26,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
26,12,"(33, 12)",127.0,26,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
26,13,"(14, 38)",11.0,26,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
26,14,"(13, 38)",59.0,26,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
26,23,"(35, 9)",93.0,26,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
26,24,"(14, 41)",84.0,26,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
26,29,"(33, 10)",12.0,26,5,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
26,35,"(36, 8)",79.0,26,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
26,38,"(34, 7)",83.0,26,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
26,40,"(16, 43)",100.0,26,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
26,56,"(17, 40)",28.0,20,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
26,57,"(34, 45)",2.0,20,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
26,59,"(16, 38)",1.0,18,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
26,60,"(37, 11)",37.0,18,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
26,63,"(35, 10)",23.0,15,3,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
26,64,"(41, 10)",13.0,13,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
26,69,"(35, 13)",33.0,7,5,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
26,70,"(6, 47)",24.0,2,4,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
26,71,"(9, 14)",8.0,1,3,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
26,72,"(27, 37)",22.0,0,1,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
26,73,"(33, 45)",11.0,0,1,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
27,2,"(14, 40)",86.0,27,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
27,5,"(17, 41)",146.0,27,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
27,7,"(13, 40)",69.0,27,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
27,10,"(36, 7)",145.0,27,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
27,12,"(34, 13)",129.0,27,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
27,13,"(15, 37)",11.0,27,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
27,14,"(14, 37)",61.0,27,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
27,23,"(34, 9)",96.0,27,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
27,24,"(14, 42)",86.0,27,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
27,29,"(33, 11)",12.0,27,5,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
27,35,"(37, 8)",81.0,27,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
27,38,"(34, 8)",86.0,27,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
27,40,"(15, 43)",100.0,27,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
27,56,"(18, 40)",29.0,21,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
27,57,"(34, 45)",1.0,21,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
27,59,"(16, 37)",1.0,19,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
27,60,"(37, 12)",39.0,19,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
27,63,"(34, 10)",23.0,16,3,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
27,64,"(42, 10)",13.0,14,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
27,69,"(36, 12)",36.0,8,5,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
27,70,"(7, 47)",24.0,3,4,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
27,71,"(9, 14)",5.0,2,3,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
27,72,"(26, 37)",22.0,1,1,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
27,73,"(33, 45)",8.0,1,1,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
28,2,"(13, 39)",89.0,28,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
28,5,"(17, 42)",149.0,28,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
28,7,"(13, 41)",72.0,28,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
28,10,"(38, 9)",148.0,28,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
28,12,"(35, 12)",131.0,28,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
28,13,"(15, 38)",11.0,28,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
28,14,"(13, 37)",62.0,28,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
28,23,"(33, 9)",99.0,28,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
28,24,"(15, 42)",88.0,28,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
28,29,"(32, 11)",12.0,28,5,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
28,35,"(37, 9)",83.0,28,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
28,38,"(35, 7)",89.0,28,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
28,40,"(14, 43)",100.0,28,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
28,56,"(18, 39)",30.0,22,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
28,59,"(17, 38)",1.0,20,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
28,60,"(37, 10)",41.0,20,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
28,63,"(34, 11)",23.0,17,3,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
28,64,"(42, 9)",13.0,15,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
28,69,"(36, 11)",39.0,9,5,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
28,70,"(8, 47)",24.0,4,4,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
28,71,"(9, 14)",2.0,3,3,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
28,72,"(25, 37)",22.0,2,1,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
28,73,"(33, 45)",5.0,2,1,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
28,74,"(44, 18)",7.0,0,2,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
29,2,"(14, 39)",92.0,29,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
29,5,"(16, 42)",152.0,29,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
29,7,"(12, 41)",75.0,29,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
29,10,"(38, 10)",151.0,29,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
29,12,"(36, 13)",133.0,29,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
29,13,"(15, 39)",11.0,29,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
29,14,"(13, 36)",63.0,29,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
29,23,"(32, 9)",102.0,29,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
29,24,"(15, 41)",90.0,29,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
29,29,"(32, 10)",12.0,29,5,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
29,35,"(36, 9)",85.0,29,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
29,38,"(35, 8)",92.0,29,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
29,40,"(13, 42)",100.0,29,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
29,56,"(18, 38)",30.0,23,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
29,59,"(17, 39)",1.0,21,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
29,60,"(36, 10)",43.0,21,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
29,63,"(34, 12)",23.0,18,3,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
29,64,"(41, 9)",13.0,16,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
29,69,"(35, 11)",42.0,10,5,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
29,70,"(10, 45)",25.0,5,4,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
29,72,"(25, 36)",22.0,3,1,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
29,73,"(33, 45)",2.0,3,1,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
29,74,"(43, 18)",5.0,1,2,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
29,75,"(27, 21)",5.0,0,4,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
30,2,"(14, 38)",95.0,30,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
30,5,"(16, 41)",155.0,30,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
30,7,"(12, 40)",78.0,30,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
30,10,"(38, 11)",154.0,30,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
30,12,"(35, 13)",135.0,30,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
30,13,"(16, 39)",11.0,30,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
30,14,"(13, 38)",65.0,30,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
30,23,"(33, 8)",105.0,30,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
30,24,"(15, 40)",92.0,30,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
30,29,"(33, 10)",12.0,30,5,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
30,35,"(36, 8)",87.0,30,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
30,38,"(35, 9)",95.0,30,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
30,40,"(14, 41)",100.0,30,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
30,56,"(18, 37)",30.0,24,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
30,59,"(17, 40)",1.0,22,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
30,60,"(37, 11)",45.0,22,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
30,63,"(33, 12)",23.0,19,3,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
30,64,"(41, 8)",13.0,17,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
30,69,"(35, 10)",45.0,11,5,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
30,70,"(10, 44)",26.0,6,4,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
30,72,"(25, 35)",22.0,4,1,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
30,74,"(42, 18)",3.0,2,2,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
30,75,"(28, 19)",6.0,1,4,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
30,76,"(21, 33)",6.0,0,1,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
31,2,"(14, 37)",98.0,31,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
31,5,"(17, 41)",158.0,31,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
31,7,"(12, 39)",81.0,31,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
31,10,"(37, 12)",157.0,31,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
31,12,"(35, 12)",136.0,31,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
31,13,"(16, 38)",11.0,31,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
31,14,"(13, 40)",67.0,31,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
31,23,"(34, 8)",108.0,31,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
31,24,"(16, 40)",94.0,31,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
31,29,"(34, 13)",12.0,31,5,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
31,35,"(37, 8)",89.0,31,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
31,38,"(34, 9)",98.0,31,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
31,40,"(14, 40)",100.0,31,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
31,56,"(17, 37)",30.0,25,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
31,59,"(18, 40)",1.0,23,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
31,60,"(36, 12)",47.0,23,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
31,63,"(33, 11)",23.0,20,3,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
