time,#125,#126,#127,#128,nagents
123,12.0,0.3333333333333333,"Dict{String, Real}(""n_edges"" => 2, ""density"" => 0.0016326530612244899, ""avg_degree"" => 0.12, ""n_nodes"" => 50, ""max_degree"" => 2)",0.4247873466780525,50
124,11.0,0.0,"Dict{String, Real}(""n_edges"" => 2, ""density"" => 0.0016326530612244899, ""avg_degree"" => 0.1, ""n_nodes"" => 50, ""max_degree"" => 2)",0.42062232930990473,50
125,11.0,0.0,"Dict{String, Real}(""n_edges"" => 2, ""density"" => 0.0016326530612244899, ""avg_degree"" => 0.1, ""n_nodes"" => 50, ""max_degree"" => 2)",0.41100201179728013,50
126,11.0,0.0,"Dict{String, Real}(""n_edges"" => 2, ""density"" => 0.0016326530612244899, ""avg_degree"" => 0.1, ""n_nodes"" => 50, ""max_degree"" => 2)",0.4182975900188006,50
127,11.0,0.0,"Dict{String, Real}(""n_edges"" => 2, ""density"" => 0.0016326530612244899, ""avg_degree"" => 0.1, ""n_nodes"" => 50, ""max_degree"" => 2)",0.42166569734176895,50
128,11.0,0.0,"Dict{String, Real}(""n_edges"" => 2, ""density"" => 0.0016326530612244899, ""avg_degree"" => 0.1, ""n_nodes"" => 50, ""max_degree"" => 2)",0.4120753260185661,50
129,4.0,0.0,"Dict{String, Real}(""n_edges"" => 2, ""density"" => 0.0016326530612244899, ""avg_degree"" => 0.06, ""n_nodes"" => 50, ""max_degree"" => 1)",0.4106738945871504,50
130,1.0,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.02, ""n_nodes"" => 50, ""max_degree"" => 1)",0.4097804484839258,50
131,7.0,0.0,"Dict{String, Real}(""n_edges"" => 2, ""density"" => 0.0016326530612244899, ""avg_degree"" => 0.06, ""n_nodes"" => 50, ""max_degree"" => 1)",0.39378880656301996,50
132,7.0,0.0,"Dict{String, Real}(""n_edges"" => 2, ""density"" => 0.0016326530612244899, ""avg_degree"" => 0.06, ""n_nodes"" => 50, ""max_degree"" => 1)",0.40571976569458323,50
133,21.0,0.0,"Dict{String, Real}(""n_edges"" => 4, ""density"" => 0.0032653061224489797, ""avg_degree"" => 0.14, ""n_nodes"" => 50, ""max_degree"" => 2)",0.40784838819085856,50
134,20.0,0.0,"Dict{String, Real}(""n_edges"" => 3, ""density"" => 0.0024489795918367346, ""avg_degree"" => 0.12, ""n_nodes"" => 50, ""max_degree"" => 2)",0.4157507263040179,50
135,21.1,0.0,"Dict{String, Real}(""n_edges"" => 4, ""density"" => 0.0032653061224489797, ""avg_degree"" => 0.14, ""n_nodes"" => 50, ""max_degree"" => 2)",0.42357962929367754,50
136,21.1,0.0,"Dict{String, Real}(""n_edges"" => 4, ""density"" => 0.0032653061224489797, ""avg_degree"" => 0.14, ""n_nodes"" => 50, ""max_degree"" => 2)",0.42307255218873663,50
